clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Fatih Karagümrük,2020-12-26,15,Visitante,E,1.0,1.0,Göztepe,59.0,2.0,
Fatih Karagümrük,2020-12-18,13,Em casa,V,2.0,1.0,Galatasaray,40.0,3.0,
Fatih Karagümrük,2020-12-12,12,Visitante,D,1.0,3.0,Hatayspor,56.0,4.0,
Fatih Karagümrük,2020-12-06,11,Em casa,V,2.0,1.0,Rizespor,41.0,3.0,
Fatih Karagümrük,2020-11-30,10,Visitante,E,0.0,0.0,Kayserispor,46.0,0.0,
Fatih Karagümrük,2020-11-21, 9,Em casa,E,1.0,1.0,Sivasspor,59.0,2.0,
Fatih Karagümrük,2020-11-08, 8,Visitante,E,2.0,2.0,Ankaragücü,58.0,4.0,
Fatih Karagümrük,2020-10-30, 7,Em casa,V,5.0,1.0,Erzurum BB,50.0,6.0,
Fatih Karagümrük,2020-10-25, 6,Visitante,D,0.0,2.0,Alanyaspor,45.0,2.0,
Fatih Karagümrük,2020-10-18, 5,Em casa,E,1.0,1.0,Kasımpaşa,45.0,2.0,
Fatih Karagümrük,2020-10-03, 4,Visitante,D,1.0,2.0,Fenerbahçe,49.0,3.0,
Fatih Karagümrük,2020-09-25, 3,Em casa,V,2.0,0.0,Başakşehir,40.0,2.0,
Fatih Karagümrük,2020-09-20, 2,Visitante,E,2.0,2.0,Gaziantep FK,55.0,4.0,
Fatih Karagümrük,2020-09-12, 1,Em casa,V,3.0,0.0,Yeni Mal'spor,36.0,3.0,
Göztepe,2021-04-20,36,Visitante,E,1.0,1.0,Fatih Karagümrük,49.0,2.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/7455853d.png
Göztepe,2021-04-17,35,Em casa,D,1.0,3.0,Galatasaray,42.0,4.0,
Göztepe,2021-04-10,34,Visitante,V,3.0,2.0,Hatayspor,40.0,5.0,
Göztepe,2021-04-06,33,Em casa,V,2.0,0.0,Rizespor,51.0,2.0,
Göztepe,2021-04-03,32,Visitante,E,1.0,1.0,Kayserispor,50.0,2.0,
Göztepe,2021-03-20,31,Em casa,D,3.0,5.0,Sivasspor,61.0,8.0,
Göztepe,2021-03-14,30,Visitante,D,0.0,3.0,Ankaragücü,60.0,3.0,
Göztepe,2021-03-08,29,Em casa,V,3.0,1.0,Erzurum BB,47.0,4.0,
Göztepe,2021-03-04,28,Visitante,E,1.0,1.0,Alanyaspor,34.0,2.0,
Göztepe,2021-02-28,27,Em casa,V,1.0,0.0,Kasımpaşa,52.0,1.0,
Göztepe,2021-02-21,26,Visitante,V,1.0,0.0,Fenerbahçe,33.0,1.0,
Göztepe,2021-02-14,25,Em casa,V,2.0,1.0,Başakşehir,42.0,3.0,
Göztepe,2021-02-08,24,Visitante,D,0.0,2.0,Gaziantep FK,62.0,2.0,
Göztepe,2021-02-04,23,Em casa,E,2.0,2.0,Yeni Mal'spor,66.0,4.0,
Göztepe,2021-01-31,22,Visitante,D,1.0,2.0,Denizlispor,65.0,3.0,
Göztepe,2021-01-24,21,Visitante,D,1.0,2.0,Beşiktaş,30.0,3.0,
Göztepe,2021-01-19,20,Em casa,V,4.0,0.0,Gençlerbirliği,57.0,4.0,
Göztepe,2021-01-16,19,Visitante,V,3.0,2.0,Konyaspor,37.0,5.0,
Göztepe,2021-01-09,18,Em casa,D,0.0,1.0,Antalyaspor,64.0,1.0,
Göztepe,2021-01-06,17,Visitante,D,0.0,1.0,Trabzonspor,41.0,1.0,
Göztepe,2020-12-26,15,Em casa,E,1.0,1.0,Fatih Karagümrük,41.0,2.0,
Göztepe,2020-12-22,14,Visitante,D,1.0,3.0,Galatasaray,39.0,4.0,
Göztepe,2020-12-19,13,Em casa,D,0.0,1.0,Hatayspor,55.0,1.0,
Göztepe,2020-12-12,12,Visitante,D,2.0,3.0,Rizespor,50.0,5.0,
Göztepe,2020-12-09, 7,Em casa,V,1.0,0.0,Alanyaspor,36.0,1.0,
Göztepe,2020-12-05,11,Em casa,E,1.0,1.0,Kayserispor,66.0,2.0,
Göztepe,2020-11-30,10,Visitante,V,1.0,0.0,Sivasspor,45.0,1.0,
Göztepe,2020-11-22, 9,Em casa,V,3.0,1.0,Ankaragücü,56.0,4.0,
Göztepe,2020-11-07, 8,Visitante,E,1.0,1.0,Erzurum BB,46.0,2.0,
Göztepe,2020-10-23, 6,Visitante,E,0.0,0.0,Kasımpaşa,40.0,0.0,
Göztepe,2020-10-18, 5,Em casa,D,2.0,3.0,Fenerbahçe,46.0,5.0,
Göztepe,2020-10-03, 4,Visitante,E,0.0,0.0,Başakşehir,35.0,0.0,
Göztepe,2020-09-26, 3,Em casa,E,2.0,2.0,Gaziantep FK,53.0,4.0,
Göztepe,2020-09-18, 2,Visitante,E,1.0,1.0,Yeni Mal'spor,49.0,2.0,
Göztepe,2020-09-12, 1,Em casa,V,5.0,1.0,Denizlispor,42.0,6.0,
Rizespor,2021-04-20,36,Em casa,V,5.0,3.0,Konyaspor,48.0,8.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/f622e63c.png
Rizespor,2021-04-16,35,Visitante,V,3.0,2.0,Antalyaspor,47.0,5.0,
Rizespor,2021-04-10,34,Em casa,E,0.0,0.0,Trabzonspor,40.0,0.0,
Rizespor,2021-04-06,33,Visitante,D,0.0,2.0,Göztepe,49.0,2.0,
Rizespor,2021-04-03,32,Em casa,E,0.0,0.0,Fatih Karagümrük,28.0,0.0,
Rizespor,2021-03-19,31,Visitante,V,4.0,3.0,Galatasaray,38.0,7.0,
Rizespor,2021-03-13,30,Em casa,V,1.0,0.0,Hatayspor,51.0,1.0,
Rizespor,2021-03-03,28,Visitante,D,1.0,2.0,Kayserispor,60.0,3.0,
Rizespor,2021-02-27,27,Em casa,E,0.0,0.0,Sivasspor,66.0,0.0,
Rizespor,2021-02-22,26,Visitante,E,1.0,1.0,Ankaragücü,46.0,2.0,
Rizespor,2021-02-12,25,Em casa,D,0.0,2.0,Erzurum BB,61.0,2.0,
Rizespor,2021-02-06,24,Visitante,D,1.0,2.0,Alanyaspor,32.0,3.0,
Rizespor,2021-02-02,23,Em casa,E,1.0,1.0,Kasımpaşa,57.0,2.0,
Rizespor,2021-01-30,22,Visitante,D,0.0,1.0,Fenerbahçe,37.0,1.0,
Rizespor,2021-01-23,21,Visitante,E,1.0,1.0,Başakşehir,25.0,2.0,
Rizespor,2021-01-20,20,Em casa,V,3.0,0.0,Gaziantep FK,41.0,3.0,
Rizespor,2021-01-17,19,Visitante,D,1.0,4.0,Yeni Mal'spor,44.0,5.0,
Rizespor,2021-01-10,18,Em casa,E,1.0,1.0,Denizlispor,59.0,2.0,
Rizespor,2021-01-06,17,Visitante,D,0.0,6.0,Beşiktaş,59.0,6.0,
Rizespor,2021-01-03,16,Em casa,E,1.0,1.0,Gençlerbirliği,67.0,2.0,
Rizespor,2020-12-28,15,Visitante,E,1.0,1.0,Konyaspor,63.0,2.0,
Rizespor,2020-12-24,14,Em casa,V,2.0,1.0,Antalyaspor,56.0,3.0,
Rizespor,2020-12-19,13,Visitante,D,1.0,2.0,Trabzonspor,53.0,3.0,
Rizespor,2020-12-12,12,Em casa,V,3.0,2.0,Göztepe,50.0,5.0,
Rizespor,2020-12-06,11,Visitante,D,1.0,2.0,Fatih Karagümrük,59.0,3.0,
Rizespor,2020-11-28,10,Em casa,D,0.0,4.0,Galatasaray,46.0,4.0,
Rizespor,2020-11-22, 9,Visitante,E,2.0,2.0,Hatayspor,50.0,4.0,
Rizespor,2020-11-01, 7,Em casa,V,1.0,0.0,Kayserispor,55.0,1.0,
Rizespor,2020-10-26, 6,Visitante,V,2.0,0.0,Sivasspor,43.0,2.0,
Rizespor,2020-10-17, 5,Em casa,V,5.0,3.0,Ankaragücü,68.0,8.0,
Rizespor,2020-10-03, 4,Visitante,E,0.0,0.0,Erzurum BB,48.0,0.0,
Rizespor,2020-09-27, 3,Em casa,E,1.0,1.0,Alanyaspor,52.0,2.0,
Rizespor,2020-09-20, 2,Visitante,D,0.0,2.0,Kasımpaşa,62.0,2.0,
Rizespor,2020-09-11, 1,Em casa,D,1.0,2.0,Fenerbahçe,49.0,3.0,
Antalyaspor,2021-04-20,36,Visitante,D,2.0,3.0,Hatayspor,46.0,5.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/5ac76942.png
Antalyaspor,2021-04-16,35,Em casa,D,2.0,3.0,Rizespor,53.0,5.0,
Antalyaspor,2021-04-11,34,Visitante,V,1.0,0.0,Kayserispor,38.0,1.0,
Antalyaspor,2021-04-07,33,Em casa,D,2.0,4.0,Sivasspor,54.0,6.0,
Antalyaspor,2021-04-04,32,Visitante,D,0.0,1.0,Ankaragücü,60.0,1.0,
Antalyaspor,2021-03-21,31,Em casa,V,3.0,1.0,Erzurum BB,61.0,4.0,
Antalyaspor,2021-03-13,30,Visitante,D,0.0,4.0,Alanyaspor,40.0,4.0,
Antalyaspor,2021-03-08,29,Em casa,E,1.0,1.0,Kasımpaşa,42.0,2.0,
Antalyaspor,2021-03-04,28,Visitante,E,1.0,1.0,Fenerbahçe,38.0,2.0,
Antalyaspor,2021-02-27,27,Em casa,E,0.0,0.0,Başakşehir,38.0,0.0,
Antalyaspor,2021-02-21,26,Visitante,E,0.0,0.0,Gaziantep FK,46.0,0.0,
Antalyaspor,2021-02-15,25,Em casa,E,1.0,1.0,Yeni Mal'spor,55.0,2.0,
Antalyaspor,2021-02-07,24,Visitante,E,1.0,1.0,Denizlispor,61.0,2.0,
Antalyaspor,2021-02-03,23,Em casa,E,1.0,1.0,Beşiktaş,32.0,2.0,
Antalyaspor,2021-01-31,22,Visitante,V,1.0,0.0,Gençlerbirliği,50.0,1.0,
Antalyaspor,2021-01-24,21,Visitante,E,0.0,0.0,Konyaspor,48.0,0.0,
Antalyaspor,2021-01-16,19,Em casa,E,1.0,1.0,Trabzonspor,25.0,2.0,
Antalyaspor,2021-01-09,18,Visitante,V,1.0,0.0,Göztepe,36.0,1.0,
Antalyaspor,2021-01-06,17,Em casa,V,3.0,1.0,Fatih Karagümrük,40.0,4.0,
Antalyaspor,2021-01-02,16,Visitante,E,0.0,0.0,Galatasaray,34.0,0.0,
Antalyaspor,2020-12-29,15,Em casa,D,0.0,6.0,Hatayspor,51.0,6.0,
Antalyaspor,2020-12-24,14,Visitante,D,1.0,2.0,Rizespor,44.0,3.0,
Antalyaspor,2020-12-21,13,Em casa,V,2.0,0.0,Kayserispor,57.0,2.0,
Antalyaspor,2020-12-14,12,Visitante,E,0.0,0.0,Sivasspor,51.0,0.0,
Antalyaspor,2020-12-06,11,Em casa,V,1.0,0.0,Ankaragücü,46.0,1.0,
Antalyaspor,2020-11-29,10,Visitante,E,2.0,2.0,Erzurum BB,51.0,4.0,
Antalyaspor,2020-11-22, 9,Em casa,D,0.0,2.0,Alanyaspor,31.0,2.0,
Antalyaspor,2020-11-07, 8,Visitante,E,2.0,2.0,Kasımpaşa,53.0,4.0,
Antalyaspor,2020-11-02, 7,Em casa,D,1.0,2.0,Fenerbahçe,40.0,3.0,
Antalyaspor,2020-10-24, 6,Visitante,D,1.0,5.0,Başakşehir,37.0,6.0,
Antalyaspor,2020-10-18, 5,Em casa,E,1.0,1.0,Gaziantep FK,58.0,2.0,
Antalyaspor,2020-10-03, 4,Visitante,D,0.0,1.0,Yeni Mal'spor,65.0,1.0,
Antalyaspor,2020-09-28, 3,Em casa,V,1.0,0.0,Denizlispor,49.0,1.0,
Antalyaspor,2020-09-19, 2,Visitante,E,1.0,1.0,Beşiktaş,40.0,2.0,
Antalyaspor,2020-09-13, 1,Em casa,V,2.0,0.0,Gençlerbirliği,38.0,2.0,
Konyaspor,2021-04-20,36,Visitante,D,3.0,5.0,Rizespor,52.0,8.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/5700c020.png
Konyaspor,2021-04-16,35,Em casa,E,0.0,0.0,Kayserispor,65.0,0.0,
Konyaspor,2021-04-11,34,Visitante,D,1.0,3.0,Sivasspor,58.0,4.0,
Konyaspor,2021-04-07,33,Em casa,E,1.0,1.0,Ankaragücü,55.0,2.0,
Konyaspor,2021-04-04,32,Visitante,V,2.0,1.0,Erzurum BB,43.0,3.0,
Konyaspor,2021-03-21,31,Em casa,V,1.0,0.0,Alanyaspor,33.0,1.0,
Konyaspor,2021-03-15,30,Visitante,E,1.0,1.0,Kasımpaşa,41.0,2.0,
Konyaspor,2021-03-08,29,Em casa,D,0.0,3.0,Fenerbahçe,62.0,3.0,
Konyaspor,2021-03-03,28,Visitante,E,1.0,1.0,Başakşehir,37.0,2.0,
Konyaspor,2021-02-26,27,Em casa,E,0.0,0.0,Gaziantep FK,60.0,0.0,
Konyaspor,2021-02-20,26,Visitante,V,3.0,2.0,Yeni Mal'spor,68.0,5.0,
Konyaspor,2021-02-14,25,Em casa,V,2.0,0.0,Denizlispor,51.0,2.0,
Konyaspor,2021-02-07,24,Visitante,D,0.0,1.0,Beşiktaş,42.0,1.0,
Konyaspor,2021-02-03,23,Em casa,E,0.0,0.0,Gençlerbirliği,68.0,0.0,
Konyaspor,2021-01-24,21,Em casa,E,0.0,0.0,Antalyaspor,52.0,0.0,
Konyaspor,2021-01-19,20,Visitante,D,1.0,3.0,Trabzonspor,42.0,4.0,
Konyaspor,2021-01-16,19,Em casa,D,2.0,3.0,Göztepe,63.0,5.0,
Konyaspor,2021-01-10,18,Visitante,D,1.0,2.0,Fatih Karagümrük,53.0,3.0,
Konyaspor,2021-01-05,17,Em casa,V,4.0,3.0,Galatasaray,43.0,7.0,
Konyaspor,2021-01-02,16,Visitante,D,1.0,2.0,Hatayspor,50.0,3.0,
Konyaspor,2020-12-28,15,Em casa,E,1.0,1.0,Rizespor,37.0,2.0,
Konyaspor,2020-12-24,14,Visitante,V,2.0,1.0,Kayserispor,63.0,3.0,
Konyaspor,2020-12-21,13,Em casa,D,0.0,1.0,Sivasspor,48.0,1.0,
Konyaspor,2020-12-12,12,Visitante,D,3.0,4.0,Ankaragücü,59.0,7.0,
Konyaspor,2020-12-05,11,Em casa,V,2.0,0.0,Erzurum BB,65.0,2.0,
Konyaspor,2020-11-29,10,Visitante,D,0.0,1.0,Alanyaspor,49.0,1.0,
Konyaspor,2020-11-22, 9,Em casa,V,2.0,1.0,Kasımpaşa,60.0,3.0,
Konyaspor,2020-11-07, 8,Visitante,V,2.0,0.0,Fenerbahçe,48.0,2.0,
Konyaspor,2020-11-01, 7,Em casa,D,1.0,2.0,Başakşehir,53.0,3.0,
Konyaspor,2020-10-24, 6,Visitante,D,0.0,1.0,Gaziantep FK,63.0,1.0,
Konyaspor,2020-10-17, 5,Em casa,E,1.0,1.0,Yeni Mal'spor,66.0,2.0,
Konyaspor,2020-10-04, 4,Visitante,E,0.0,0.0,Denizlispor,48.0,0.0,
Konyaspor,2020-09-27, 3,Em casa,V,4.0,1.0,Beşiktaş,32.0,5.0,
Konyaspor,2020-09-19, 2,Visitante,E,0.0,0.0,Gençlerbirliği,45.0,0.0,
Ankaragücü,2021-04-16,35,Visitante,E,2.0,2.0,Beşiktaş,38.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/b88463bd.png
Ankaragücü,2021-04-11,34,Em casa,V,2.0,1.0,Gençlerbirliği,52.0,3.0,
Ankaragücü,2021-04-07,33,Visitante,E,1.0,1.0,Konyaspor,45.0,2.0,
Ankaragücü,2021-04-04,32,Em casa,V,1.0,0.0,Antalyaspor,41.0,1.0,
Ankaragücü,2021-03-20,31,Visitante,D,1.0,4.0,Trabzonspor,42.0,5.0,
Ankaragücü,2021-03-14,30,Em casa,V,3.0,0.0,Göztepe,40.0,3.0,
Ankaragücü,2021-03-07,29,Visitante,V,1.0,0.0,Fatih Karagümrük,37.0,1.0,
Ankaragücü,2021-03-03,28,Em casa,V,2.0,1.0,Galatasaray,33.0,3.0,
Ankaragücü,2021-02-27,27,Visitante,D,1.0,4.0,Hatayspor,38.0,5.0,
Ankaragücü,2021-02-22,26,Em casa,E,1.0,1.0,Rizespor,54.0,2.0,
Ankaragücü,2021-02-13,25,Visitante,E,0.0,0.0,Kayserispor,37.0,0.0,
Ankaragücü,2021-02-07,24,Em casa,D,1.0,4.0,Sivasspor,63.0,5.0,
Ankaragücü,2021-01-31,22,Visitante,D,0.0,1.0,Erzurum BB,57.0,1.0,
Ankaragücü,2021-01-25,21,Visitante,D,3.0,4.0,Alanyaspor,36.0,7.0,
Ankaragücü,2021-01-21,20,Em casa,V,1.0,0.0,Kasımpaşa,44.0,1.0,
Ankaragücü,2021-01-18,19,Visitante,D,1.0,3.0,Fenerbahçe,43.0,4.0,
Ankaragücü,2021-01-10,18,Em casa,D,1.0,2.0,Başakşehir,50.0,3.0,
Ankaragücü,2021-01-05,17,Visitante,D,0.0,2.0,Gaziantep FK,51.0,2.0,
Ankaragücü,2021-01-02,16,Em casa,V,3.0,1.0,Yeni Mal'spor,44.0,4.0,
Ankaragücü,2020-12-27,15,Visitante,V,2.0,1.0,Denizlispor,33.0,3.0,
Ankaragücü,2020-12-24,14,Em casa,D,0.0,1.0,Beşiktaş,38.0,1.0,
Ankaragücü,2020-12-20,13,Visitante,E,1.0,1.0,Gençlerbirliği,49.0,2.0,
Ankaragücü,2020-12-15, 6,Em casa,V,2.0,0.0,Hatayspor,44.0,2.0,
Ankaragücü,2020-12-12,12,Em casa,V,4.0,3.0,Konyaspor,41.0,7.0,
Ankaragücü,2020-12-06,11,Visitante,D,0.0,1.0,Antalyaspor,54.0,1.0,
Ankaragücü,2020-11-27,10,Em casa,D,0.0,1.0,Trabzonspor,50.0,1.0,
Ankaragücü,2020-11-22, 9,Visitante,D,1.0,3.0,Göztepe,44.0,4.0,
Ankaragücü,2020-11-08, 8,Em casa,E,2.0,2.0,Fatih Karagümrük,42.0,4.0,
Ankaragücü,2020-10-31, 7,Visitante,D,0.0,1.0,Galatasaray,38.0,1.0,
Ankaragücü,2020-10-17, 5,Visitante,D,3.0,5.0,Rizespor,32.0,8.0,
Ankaragücü,2020-10-02, 4,Em casa,D,0.0,1.0,Kayserispor,51.0,1.0,
Ankaragücü,2020-09-27, 3,Visitante,E,0.0,0.0,Sivasspor,45.0,0.0,
Ankaragücü,2020-09-13, 1,Em casa,D,1.0,2.0,Erzurum BB,49.0,3.0,
Yeni Mal'spor,2021-04-17,35,Em casa,V,1.0,0.0,Alanyaspor,40.0,1.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/4cc7a87b.png
Yeni Mal'spor,2021-04-12,34,Visitante,E,0.0,0.0,Kasımpaşa,38.0,0.0,
Yeni Mal'spor,2021-04-08,33,Em casa,E,1.0,1.0,Fenerbahçe,26.0,2.0,
Yeni Mal'spor,2021-04-04,32,Visitante,D,1.0,3.0,Başakşehir,45.0,4.0,
Yeni Mal'spor,2021-03-20,31,Em casa,E,2.0,2.0,Gaziantep FK,52.0,4.0,
Yeni Mal'spor,2021-03-06,29,Visitante,D,2.0,3.0,Denizlispor,54.0,5.0,
Yeni Mal'spor,2021-03-02,28,Em casa,D,0.0,1.0,Beşiktaş,36.0,1.0,
Yeni Mal'spor,2021-02-26,27,Visitante,E,1.0,1.0,Gençlerbirliği,31.0,2.0,
Yeni Mal'spor,2021-02-20,26,Em casa,D,2.0,3.0,Konyaspor,32.0,5.0,
Yeni Mal'spor,2021-02-15,25,Visitante,E,1.0,1.0,Antalyaspor,45.0,2.0,
Yeni Mal'spor,2021-02-08,24,Em casa,D,0.0,2.0,Trabzonspor,56.0,2.0,
Yeni Mal'spor,2021-02-04,23,Visitante,E,2.0,2.0,Göztepe,34.0,4.0,
Yeni Mal'spor,2021-01-29,22,Em casa,E,0.0,0.0,Fatih Karagümrük,33.0,0.0,
Yeni Mal'spor,2021-01-24,21,Em casa,D,0.0,1.0,Galatasaray,34.0,1.0,
Yeni Mal'spor,2021-01-20,20,Visitante,V,2.0,1.0,Hatayspor,45.0,3.0,
Yeni Mal'spor,2021-01-17,19,Em casa,V,4.0,1.0,Rizespor,56.0,5.0,
Yeni Mal'spor,2021-01-09,18,Visitante,D,0.0,1.0,Kayserispor,53.0,1.0,
Yeni Mal'spor,2021-01-05,17,Em casa,E,2.0,2.0,Sivasspor,48.0,4.0,
Yeni Mal'spor,2021-01-02,16,Visitante,D,1.0,3.0,Ankaragücü,56.0,4.0,
Yeni Mal'spor,2020-12-27,15,Em casa,D,1.0,3.0,Erzurum BB,63.0,4.0,
Yeni Mal'spor,2020-12-23,14,Visitante,E,1.0,1.0,Alanyaspor,29.0,2.0,
Yeni Mal'spor,2020-12-19,13,Em casa,V,2.0,0.0,Kasımpaşa,37.0,2.0,
Yeni Mal'spor,2020-12-12,12,Visitante,V,3.0,0.0,Fenerbahçe,36.0,3.0,
Yeni Mal'spor,2020-12-05,11,Em casa,E,1.0,1.0,Başakşehir,41.0,2.0,
Yeni Mal'spor,2020-11-28,10,Visitante,E,2.0,2.0,Gaziantep FK,59.0,4.0,
Yeni Mal'spor,2020-11-08, 8,Em casa,V,2.0,0.0,Denizlispor,30.0,2.0,
Yeni Mal'spor,2020-11-01, 7,Visitante,D,0.0,1.0,Beşiktaş,31.0,1.0,
Yeni Mal'spor,2020-10-25, 6,Em casa,V,2.0,1.0,Gençlerbirliği,44.0,3.0,
Yeni Mal'spor,2020-10-17, 5,Visitante,E,1.0,1.0,Konyaspor,34.0,2.0,
Yeni Mal'spor,2020-10-03, 4,Em casa,V,1.0,0.0,Antalyaspor,35.0,1.0,
Yeni Mal'spor,2020-09-26, 3,Visitante,D,1.0,3.0,Trabzonspor,42.0,4.0,
Yeni Mal'spor,2020-09-18, 2,Em casa,E,1.0,1.0,Göztepe,51.0,2.0,
Yeni Mal'spor,2020-09-12, 1,Visitante,D,0.0,3.0,Fatih Karagümrük,64.0,3.0,
Kasımpaşa,2021-04-18,35,Visitante,E,2.0,2.0,Gaziantep FK,39.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/d6ffefd1.png
Kasımpaşa,2021-04-12,34,Em casa,E,0.0,0.0,Yeni Mal'spor,62.0,0.0,
Kasımpaşa,2021-04-08,33,Visitante,E,1.0,1.0,Denizlispor,49.0,2.0,
Kasımpaşa,2021-04-04,32,Em casa,V,1.0,0.0,Beşiktaş,36.0,1.0,
Kasımpaşa,2021-03-20,31,Visitante,D,1.0,2.0,Gençlerbirliği,70.0,3.0,
Kasımpaşa,2021-03-15,30,Em casa,E,1.0,1.0,Konyaspor,59.0,2.0,
Kasımpaşa,2021-03-08,29,Visitante,E,1.0,1.0,Antalyaspor,58.0,2.0,
Kasımpaşa,2021-03-04,28,Em casa,D,1.0,2.0,Trabzonspor,47.0,3.0,
Kasımpaşa,2021-02-28,27,Visitante,D,0.0,1.0,Göztepe,48.0,1.0,
Kasımpaşa,2021-02-20,26,Em casa,V,3.0,2.0,Fatih Karagümrük,46.0,5.0,
Kasımpaşa,2021-02-14,25,Visitante,D,1.0,2.0,Galatasaray,48.0,3.0,
Kasımpaşa,2021-02-06,24,Em casa,D,1.0,4.0,Hatayspor,50.0,5.0,
Kasımpaşa,2021-02-02,23,Visitante,E,1.0,1.0,Rizespor,43.0,2.0,
Kasımpaşa,2021-01-30,22,Em casa,D,0.0,1.0,Kayserispor,57.0,1.0,
Kasımpaşa,2021-01-25,21,Em casa,V,2.0,0.0,Sivasspor,39.0,2.0,
Kasımpaşa,2021-01-21,20,Visitante,D,0.0,1.0,Ankaragücü,56.0,1.0,
Kasımpaşa,2021-01-18,19,Em casa,D,1.0,2.0,Erzurum BB,55.0,3.0,
Kasımpaşa,2021-01-11,18,Visitante,V,2.0,1.0,Alanyaspor,24.0,3.0,
Kasımpaşa,2021-01-04,16,Em casa,D,0.0,3.0,Fenerbahçe,48.0,3.0,
Kasımpaşa,2020-12-27,15,Visitante,E,2.0,2.0,Başakşehir,40.0,4.0,
Kasımpaşa,2020-12-23,14,Em casa,D,0.0,4.0,Gaziantep FK,57.0,4.0,
Kasımpaşa,2020-12-19,13,Visitante,D,0.0,2.0,Yeni Mal'spor,63.0,2.0,
Kasımpaşa,2020-12-11,12,Em casa,V,3.0,2.0,Denizlispor,51.0,5.0,
Kasımpaşa,2020-12-04,11,Visitante,D,0.0,3.0,Beşiktaş,32.0,3.0,
Kasımpaşa,2020-11-29,10,Em casa,V,2.0,0.0,Gençlerbirliği,45.0,2.0,
Kasımpaşa,2020-11-22, 9,Visitante,D,1.0,2.0,Konyaspor,40.0,3.0,
Kasımpaşa,2020-11-07, 8,Em casa,E,2.0,2.0,Antalyaspor,47.0,4.0,
Kasımpaşa,2020-10-30, 7,Visitante,V,4.0,3.0,Trabzonspor,58.0,7.0,
Kasımpaşa,2020-10-23, 6,Em casa,E,0.0,0.0,Göztepe,60.0,0.0,
Kasımpaşa,2020-10-18, 5,Visitante,E,1.0,1.0,Fatih Karagümrük,55.0,2.0,
Kasımpaşa,2020-10-04, 4,Em casa,V,1.0,0.0,Galatasaray,41.0,1.0,
Kasımpaşa,2020-09-26, 3,Visitante,D,0.0,1.0,Hatayspor,57.0,1.0,
Kasımpaşa,2020-09-20, 2,Em casa,V,2.0,0.0,Rizespor,38.0,2.0,
Kasımpaşa,2020-09-13, 1,Visitante,D,0.0,1.0,Kayserispor,66.0,1.0,
Kayserispor,2021-04-20,36,Em casa,E,2.0,2.0,Gençlerbirliği,57.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/1f33fbc7.png
Kayserispor,2021-04-16,35,Visitante,E,0.0,0.0,Konyaspor,35.0,0.0,
Kayserispor,2021-04-11,34,Em casa,D,0.0,1.0,Antalyaspor,62.0,1.0,
Kayserispor,2021-04-06,33,Visitante,E,1.0,1.0,Trabzonspor,25.0,2.0,
Kayserispor,2021-04-03,32,Em casa,E,1.0,1.0,Göztepe,50.0,2.0,
Kayserispor,2021-03-19,31,Visitante,D,0.0,3.0,Fatih Karagümrük,48.0,3.0,
Kayserispor,2021-03-13,30,Em casa,D,0.0,3.0,Galatasaray,37.0,3.0,
Kayserispor,2021-03-07,29,Visitante,V,3.0,1.0,Hatayspor,44.0,4.0,
Kayserispor,2021-03-03,28,Em casa,V,2.0,1.0,Rizespor,40.0,3.0,
Kayserispor,2021-02-21,26,Visitante,D,0.0,2.0,Sivasspor,52.0,2.0,
Kayserispor,2021-02-13,25,Em casa,E,0.0,0.0,Ankaragücü,63.0,0.0,
Kayserispor,2021-02-07,24,Visitante,E,1.0,1.0,Erzurum BB,60.0,2.0,
Kayserispor,2021-02-03,23,Em casa,E,1.0,1.0,Alanyaspor,35.0,2.0,
Kayserispor,2021-01-30,22,Visitante,V,1.0,0.0,Kasımpaşa,43.0,1.0,
Kayserispor,2021-01-25,21,Visitante,D,0.0,3.0,Fenerbahçe,32.0,3.0,
Kayserispor,2021-01-19,20,Em casa,V,2.0,0.0,Başakşehir,31.0,2.0,
Kayserispor,2021-01-16,19,Visitante,D,1.0,2.0,Gaziantep FK,46.0,3.0,
Kayserispor,2021-01-09,18,Em casa,V,1.0,0.0,Yeni Mal'spor,47.0,1.0,
Kayserispor,2021-01-06,17,Visitante,V,1.0,0.0,Denizlispor,39.0,1.0,
Kayserispor,2021-01-03,16,Em casa,D,0.0,2.0,Beşiktaş,28.0,2.0,
Kayserispor,2020-12-28,15,Visitante,D,2.0,3.0,Gençlerbirliği,46.0,5.0,
Kayserispor,2020-12-24,14,Em casa,D,1.0,2.0,Konyaspor,37.0,3.0,
Kayserispor,2020-12-21,13,Visitante,D,0.0,2.0,Antalyaspor,43.0,2.0,
Kayserispor,2020-12-12,12,Em casa,E,0.0,0.0,Trabzonspor,46.0,0.0,
