clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Stuttgart,2020-12-12,11,Visitante,V,5.0,1.0,Dortmund,29.0,6.0,
Stuttgart,2020-12-06,10,Visitante,V,2.0,1.0,Werder Bremen,47.0,3.0,
Stuttgart,2020-11-28, 9,Em casa,D,1.0,3.0,Bayern Munich,43.0,4.0,
Stuttgart,2020-11-21, 8,Visitante,E,3.0,3.0,Hoffenheim,57.0,6.0,
Stuttgart,2020-11-07, 7,Em casa,E,2.0,2.0,Eint Frankfurt,41.0,4.0,
Stuttgart,2020-10-30, 6,Visitante,E,1.0,1.0,Schalke 04,53.0,2.0,
Stuttgart,2020-10-23, 5,Em casa,E,1.0,1.0,Köln,58.0,2.0,
Stuttgart,2020-10-17, 4,Visitante,V,2.0,0.0,Hertha BSC,37.0,2.0,
Stuttgart,2020-10-03, 3,Em casa,E,1.0,1.0,Leverkusen,48.0,2.0,
Stuttgart,2020-09-26, 2,Visitante,V,4.0,1.0,Mainz 05,51.0,5.0,
Stuttgart,2020-09-19, 1,Em casa,D,2.0,3.0,Freiburg,64.0,5.0,
Hoffenheim,2021-04-16,29,Visitante,E,0.0,0.0,RB Leipzig,36.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/033ea6b8.png
Hoffenheim,2021-04-12,28,Em casa,E,0.0,0.0,Leverkusen,46.0,0.0,
Hoffenheim,2021-04-03,27,Visitante,D,1.0,2.0,Augsburg,69.0,3.0,
Hoffenheim,2021-03-21,26,Em casa,D,1.0,2.0,Mainz 05,63.0,3.0,
Hoffenheim,2021-03-14,25,Visitante,D,0.0,2.0,Stuttgart,57.0,2.0,
Hoffenheim,2021-03-06,24,Em casa,V,2.0,1.0,Wolfsburg,40.0,3.0,
Hoffenheim,2021-02-28,23,Visitante,E,1.0,1.0,Union Berlin,52.0,2.0,
Hoffenheim,2021-02-21,22,Em casa,V,4.0,0.0,Werder Bremen,52.0,4.0,
Hoffenheim,2021-02-13,21,Visitante,E,2.0,2.0,Dortmund,47.0,4.0,
Hoffenheim,2021-02-07,20,Em casa,D,1.0,3.0,Eint Frankfurt,47.0,4.0,
Hoffenheim,2021-01-30,19,Visitante,D,1.0,4.0,Bayern Munich,39.0,5.0,
Hoffenheim,2021-01-24,18,Em casa,V,3.0,0.0,Köln,45.0,3.0,
Hoffenheim,2021-01-19,17,Visitante,V,3.0,0.0,Hertha BSC,42.0,3.0,
Hoffenheim,2021-01-16,16,Em casa,E,0.0,0.0,Arminia,54.0,0.0,
Hoffenheim,2021-01-09,15,Visitante,D,0.0,4.0,Schalke 04,60.0,4.0,
Hoffenheim,2021-01-02,14,Em casa,D,1.0,3.0,Freiburg,68.0,4.0,
Hoffenheim,2020-12-19,13,Visitante,V,2.0,1.0,M'Gladbach,53.0,3.0,
Hoffenheim,2020-12-16,12,Em casa,D,0.0,1.0,RB Leipzig,45.0,1.0,
Hoffenheim,2020-12-13,11,Visitante,D,1.0,4.0,Leverkusen,39.0,5.0,
Hoffenheim,2020-12-07,10,Em casa,V,3.0,1.0,Augsburg,54.0,4.0,
Hoffenheim,2020-11-29, 9,Visitante,E,1.0,1.0,Mainz 05,64.0,2.0,
Hoffenheim,2020-11-21, 8,Em casa,E,3.0,3.0,Stuttgart,43.0,6.0,
Hoffenheim,2020-11-08, 7,Visitante,D,1.0,2.0,Wolfsburg,55.0,3.0,
Hoffenheim,2020-11-02, 6,Em casa,D,1.0,3.0,Union Berlin,60.0,4.0,
Hoffenheim,2020-10-25, 5,Visitante,E,1.0,1.0,Werder Bremen,50.0,2.0,
Hoffenheim,2020-10-17, 4,Em casa,D,0.0,1.0,Dortmund,45.0,1.0,
Hoffenheim,2020-10-03, 3,Visitante,D,1.0,2.0,Eint Frankfurt,48.0,3.0,
Hoffenheim,2020-09-27, 2,Em casa,V,4.0,1.0,Bayern Munich,29.0,5.0,
Hoffenheim,2020-09-19, 1,Visitante,V,3.0,2.0,Köln,51.0,5.0,
Werder Bremen,2021-04-10,28,Em casa,D,1.0,4.0,RB Leipzig,37.0,5.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/62add3bf.png
Werder Bremen,2021-04-04,27,Visitante,D,0.0,1.0,Stuttgart,41.0,1.0,
Werder Bremen,2021-03-20,26,Em casa,D,1.0,2.0,Wolfsburg,50.0,3.0,
Werder Bremen,2021-03-13,25,Em casa,D,1.0,3.0,Bayern Munich,44.0,4.0,
Werder Bremen,2021-03-10,20,Visitante,V,2.0,0.0,Arminia,41.0,2.0,
Werder Bremen,2021-03-07,24,Visitante,E,1.0,1.0,Köln,32.0,2.0,
Werder Bremen,2021-02-26,23,Em casa,V,2.0,1.0,Eint Frankfurt,31.0,3.0,
Werder Bremen,2021-02-21,22,Visitante,D,0.0,4.0,Hoffenheim,48.0,4.0,
Werder Bremen,2021-02-13,21,Em casa,E,0.0,0.0,Freiburg,47.0,0.0,
Werder Bremen,2021-01-30,19,Em casa,E,1.0,1.0,Schalke 04,49.0,2.0,
Werder Bremen,2021-01-23,18,Visitante,V,4.0,1.0,Hertha BSC,33.0,5.0,
Werder Bremen,2021-01-19,17,Visitante,D,0.0,1.0,M'Gladbach,40.0,1.0,
Werder Bremen,2021-01-16,16,Em casa,V,2.0,0.0,Augsburg,48.0,2.0,
Werder Bremen,2021-01-09,15,Visitante,E,1.0,1.0,Leverkusen,27.0,2.0,
Werder Bremen,2021-01-02,14,Em casa,D,0.0,2.0,Union Berlin,57.0,2.0,
Werder Bremen,2020-12-19,13,Visitante,V,1.0,0.0,Mainz 05,56.0,1.0,
Werder Bremen,2020-12-15,12,Em casa,D,1.0,2.0,Dortmund,46.0,3.0,
Werder Bremen,2020-12-12,11,Visitante,D,0.0,2.0,RB Leipzig,45.0,2.0,
Werder Bremen,2020-12-06,10,Em casa,D,1.0,2.0,Stuttgart,53.0,3.0,
Werder Bremen,2020-11-27, 9,Visitante,D,3.0,5.0,Wolfsburg,39.0,8.0,
Werder Bremen,2020-11-21, 8,Visitante,E,1.0,1.0,Bayern Munich,30.0,2.0,
Werder Bremen,2020-11-06, 7,Em casa,E,1.0,1.0,Köln,66.0,2.0,
Werder Bremen,2020-10-31, 6,Visitante,E,1.0,1.0,Eint Frankfurt,29.0,2.0,
Werder Bremen,2020-10-25, 5,Em casa,E,1.0,1.0,Hoffenheim,50.0,2.0,
Werder Bremen,2020-10-17, 4,Visitante,E,1.0,1.0,Freiburg,37.0,2.0,
Werder Bremen,2020-10-03, 3,Em casa,V,1.0,0.0,Arminia,38.0,1.0,
Werder Bremen,2020-09-26, 2,Visitante,V,3.0,1.0,Schalke 04,35.0,4.0,
Werder Bremen,2020-09-19, 1,Em casa,D,1.0,4.0,Hertha BSC,46.0,5.0,
Augsburg,2021-04-17,29,Em casa,E,0.0,0.0,Arminia,51.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/0cdc4311.png
Augsburg,2021-04-11,28,Visitante,D,0.0,1.0,Schalke 04,56.0,1.0,
Augsburg,2021-04-03,27,Em casa,V,2.0,1.0,Hoffenheim,31.0,3.0,
Augsburg,2021-03-21,26,Visitante,D,0.0,2.0,Freiburg,42.0,2.0,
Augsburg,2021-03-12,25,Em casa,V,3.0,1.0,M'Gladbach,37.0,4.0,
Augsburg,2021-03-06,24,Visitante,D,1.0,2.0,Hertha BSC,35.0,3.0,
Augsburg,2021-02-28,23,Visitante,V,1.0,0.0,Mainz 05,39.0,1.0,
Augsburg,2021-02-21,22,Em casa,E,1.0,1.0,Leverkusen,27.0,2.0,
Augsburg,2021-02-12,21,Visitante,D,1.0,2.0,RB Leipzig,40.0,3.0,
Augsburg,2021-02-06,20,Em casa,D,0.0,2.0,Wolfsburg,46.0,2.0,
Augsburg,2021-01-30,19,Visitante,D,1.0,3.0,Dortmund,34.0,4.0,
Augsburg,2021-01-23,18,Em casa,V,2.0,1.0,Union Berlin,36.0,3.0,
Augsburg,2021-01-20,17,Em casa,D,0.0,1.0,Bayern Munich,39.0,1.0,
Augsburg,2021-01-16,16,Visitante,D,0.0,2.0,Werder Bremen,52.0,2.0,
Augsburg,2021-01-10,15,Em casa,D,1.0,4.0,Stuttgart,43.0,5.0,
Augsburg,2021-01-02,14,Visitante,V,1.0,0.0,Köln,53.0,1.0,
Augsburg,2020-12-19,13,Em casa,D,0.0,2.0,Eint Frankfurt,46.0,2.0,
Augsburg,2020-12-16,12,Visitante,V,1.0,0.0,Arminia,51.0,1.0,
Augsburg,2020-12-13,11,Em casa,E,2.0,2.0,Schalke 04,40.0,4.0,
Augsburg,2020-12-07,10,Visitante,D,1.0,3.0,Hoffenheim,46.0,4.0,
Augsburg,2020-11-28, 9,Em casa,E,1.0,1.0,Freiburg,58.0,2.0,
Augsburg,2020-11-21, 8,Visitante,E,1.0,1.0,M'Gladbach,47.0,2.0,
Augsburg,2020-11-07, 7,Em casa,D,0.0,3.0,Hertha BSC,47.0,3.0,
Augsburg,2020-10-31, 6,Em casa,V,3.0,1.0,Mainz 05,50.0,4.0,
Augsburg,2020-10-26, 5,Visitante,D,1.0,3.0,Leverkusen,34.0,4.0,
Augsburg,2020-10-17, 4,Em casa,D,0.0,2.0,RB Leipzig,32.0,2.0,
Augsburg,2020-10-04, 3,Visitante,E,0.0,0.0,Wolfsburg,37.0,0.0,
Augsburg,2020-09-26, 2,Em casa,V,2.0,0.0,Dortmund,21.0,2.0,
Augsburg,2020-09-19, 1,Visitante,V,3.0,1.0,Union Berlin,41.0,4.0,
Köln,2021-04-17,29,Visitante,D,0.0,3.0,Leverkusen,58.0,3.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/bc357bf7.png
Köln,2021-04-11,28,Em casa,D,2.0,3.0,Mainz 05,62.0,5.0,
Köln,2021-04-03,27,Visitante,D,0.0,1.0,Wolfsburg,48.0,1.0,
Köln,2021-03-20,26,Em casa,E,2.0,2.0,Dortmund,44.0,4.0,
Köln,2021-03-13,25,Visitante,D,1.0,2.0,Union Berlin,59.0,3.0,
Köln,2021-03-07,24,Em casa,E,1.0,1.0,Werder Bremen,68.0,2.0,
Köln,2021-02-27,23,Visitante,D,1.0,5.0,Bayern Munich,45.0,6.0,
Köln,2021-02-20,22,Em casa,D,0.0,1.0,Stuttgart,52.0,1.0,
Köln,2021-02-14,21,Visitante,D,0.0,2.0,Eint Frankfurt,40.0,2.0,
Köln,2021-02-06,20,Visitante,V,2.0,1.0,M'Gladbach,36.0,3.0,
Köln,2021-01-31,19,Em casa,V,3.0,1.0,Arminia,44.0,4.0,
Köln,2021-01-24,18,Visitante,D,0.0,3.0,Hoffenheim,55.0,3.0,
Köln,2021-01-20,17,Visitante,V,2.0,1.0,Schalke 04,35.0,3.0,
Köln,2021-01-16,16,Em casa,E,0.0,0.0,Hertha BSC,50.0,0.0,
Köln,2021-01-09,15,Visitante,D,0.0,5.0,Freiburg,50.0,5.0,
Köln,2021-01-02,14,Em casa,D,0.0,1.0,Augsburg,47.0,1.0,
Köln,2020-12-19,13,Visitante,E,0.0,0.0,RB Leipzig,37.0,0.0,
Köln,2020-12-16,12,Em casa,D,0.0,4.0,Leverkusen,33.0,4.0,
Köln,2020-12-12,11,Visitante,V,1.0,0.0,Mainz 05,40.0,1.0,
Köln,2020-12-05,10,Em casa,E,2.0,2.0,Wolfsburg,40.0,4.0,
Köln,2020-11-28, 9,Visitante,V,2.0,1.0,Dortmund,31.0,3.0,
Köln,2020-11-22, 8,Em casa,D,1.0,2.0,Union Berlin,49.0,3.0,
Köln,2020-11-06, 7,Visitante,E,1.0,1.0,Werder Bremen,34.0,2.0,
Köln,2020-10-31, 6,Em casa,D,1.0,2.0,Bayern Munich,38.0,3.0,
Köln,2020-10-23, 5,Visitante,E,1.0,1.0,Stuttgart,42.0,2.0,
Köln,2020-10-18, 4,Em casa,E,1.0,1.0,Eint Frankfurt,41.0,2.0,
Köln,2020-10-03, 3,Em casa,D,1.0,3.0,M'Gladbach,41.0,4.0,
Köln,2020-09-26, 2,Visitante,D,0.0,1.0,Arminia,53.0,1.0,
Köln,2020-09-19, 1,Em casa,D,2.0,3.0,Hoffenheim,49.0,5.0,
Hertha BSC,2021-04-10,28,Em casa,E,2.0,2.0,M'Gladbach,62.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/2818f8bc.png
Hertha BSC,2021-04-04,27,Visitante,E,1.0,1.0,Union Berlin,41.0,2.0,
Hertha BSC,2021-03-21,26,Em casa,V,3.0,0.0,Leverkusen,30.0,3.0,
Hertha BSC,2021-03-13,25,Visitante,D,0.0,2.0,Dortmund,28.0,2.0,
Hertha BSC,2021-03-06,24,Em casa,V,2.0,1.0,Augsburg,65.0,3.0,
Hertha BSC,2021-02-27,23,Visitante,D,0.0,2.0,Wolfsburg,43.0,2.0,
Hertha BSC,2021-02-21,22,Em casa,D,0.0,3.0,RB Leipzig,48.0,3.0,
Hertha BSC,2021-02-13,21,Visitante,E,1.0,1.0,Stuttgart,48.0,2.0,
Hertha BSC,2021-02-05,20,Em casa,D,0.0,1.0,Bayern Munich,38.0,1.0,
Hertha BSC,2021-01-30,19,Visitante,D,1.0,3.0,Eint Frankfurt,39.0,4.0,
Hertha BSC,2021-01-23,18,Em casa,D,1.0,4.0,Werder Bremen,67.0,5.0,
Hertha BSC,2021-01-19,17,Em casa,D,0.0,3.0,Hoffenheim,58.0,3.0,
Hertha BSC,2021-01-16,16,Visitante,E,0.0,0.0,Köln,50.0,0.0,
Hertha BSC,2021-01-10,15,Visitante,D,0.0,1.0,Arminia,51.0,1.0,
Hertha BSC,2021-01-02,14,Em casa,V,3.0,0.0,Schalke 04,61.0,3.0,
Hertha BSC,2020-12-20,13,Visitante,D,1.0,4.0,Freiburg,57.0,5.0,
Hertha BSC,2020-12-15,12,Em casa,E,0.0,0.0,Mainz 05,64.0,0.0,
Hertha BSC,2020-12-12,11,Visitante,E,1.0,1.0,M'Gladbach,44.0,2.0,
Hertha BSC,2020-12-04,10,Em casa,V,3.0,1.0,Union Berlin,68.0,4.0,
Hertha BSC,2020-11-29, 9,Visitante,E,0.0,0.0,Leverkusen,42.0,0.0,
Hertha BSC,2020-11-21, 8,Em casa,D,2.0,5.0,Dortmund,41.0,7.0,
Hertha BSC,2020-11-07, 7,Visitante,V,3.0,0.0,Augsburg,53.0,3.0,
Hertha BSC,2020-11-01, 6,Em casa,E,1.0,1.0,Wolfsburg,53.0,2.0,
Hertha BSC,2020-10-24, 5,Visitante,D,1.0,2.0,RB Leipzig,33.0,3.0,
Hertha BSC,2020-10-17, 4,Em casa,D,0.0,2.0,Stuttgart,63.0,2.0,
Hertha BSC,2020-10-04, 3,Visitante,D,3.0,4.0,Bayern Munich,35.0,7.0,
Hertha BSC,2020-09-25, 2,Em casa,D,1.0,3.0,Eint Frankfurt,56.0,4.0,
Hertha BSC,2020-09-19, 1,Visitante,V,4.0,1.0,Werder Bremen,54.0,5.0,
Arminia,2021-04-17,29,Visitante,E,0.0,0.0,Augsburg,49.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/247c4b67.png
Arminia,2021-04-09,28,Em casa,V,1.0,0.0,Freiburg,45.0,1.0,
Arminia,2021-04-03,27,Visitante,E,1.0,1.0,Mainz 05,43.0,2.0,
Arminia,2021-03-19,26,Em casa,D,0.0,1.0,RB Leipzig,20.0,1.0,
Arminia,2021-03-14,25,Visitante,V,2.0,1.0,Leverkusen,26.0,3.0,
Arminia,2021-03-10,20,Em casa,D,0.0,2.0,Werder Bremen,59.0,2.0,
Arminia,2021-03-07,24,Em casa,E,0.0,0.0,Union Berlin,40.0,0.0,
Arminia,2021-02-27,23,Visitante,D,0.0,3.0,Dortmund,38.0,3.0,
Arminia,2021-02-19,22,Em casa,D,0.0,3.0,Wolfsburg,44.0,3.0,
Arminia,2021-02-15,21,Visitante,E,3.0,3.0,Bayern Munich,36.0,6.0,
Arminia,2021-01-31,19,Visitante,D,1.0,3.0,Köln,56.0,4.0,
Arminia,2021-01-23,18,Em casa,D,1.0,5.0,Eint Frankfurt,44.0,6.0,
Arminia,2021-01-20,17,Em casa,V,3.0,0.0,Stuttgart,34.0,3.0,
Arminia,2021-01-16,16,Visitante,E,0.0,0.0,Hoffenheim,46.0,0.0,
Arminia,2021-01-10,15,Em casa,V,1.0,0.0,Hertha BSC,49.0,1.0,
Arminia,2021-01-02,14,Em casa,D,0.0,1.0,M'Gladbach,41.0,1.0,
Arminia,2020-12-19,13,Visitante,V,1.0,0.0,Schalke 04,54.0,1.0,
Arminia,2020-12-16,12,Em casa,D,0.0,1.0,Augsburg,49.0,1.0,
Arminia,2020-12-12,11,Visitante,D,0.0,2.0,Freiburg,53.0,2.0,
Arminia,2020-12-05,10,Em casa,V,2.0,1.0,Mainz 05,47.0,3.0,
Arminia,2020-11-28, 9,Visitante,D,1.0,2.0,RB Leipzig,43.0,3.0,
Arminia,2020-11-21, 8,Em casa,D,1.0,2.0,Leverkusen,31.0,3.0,
Arminia,2020-11-07, 7,Visitante,D,0.0,5.0,Union Berlin,49.0,5.0,
Arminia,2020-10-31, 6,Em casa,D,0.0,2.0,Dortmund,27.0,2.0,
Arminia,2020-10-25, 5,Visitante,D,1.0,2.0,Wolfsburg,52.0,3.0,
Arminia,2020-10-17, 4,Em casa,D,1.0,4.0,Bayern Munich,35.0,5.0,
Arminia,2020-10-03, 3,Visitante,D,0.0,1.0,Werder Bremen,62.0,1.0,
Arminia,2020-09-26, 2,Em casa,V,1.0,0.0,Köln,47.0,1.0,
Arminia,2020-09-19, 1,Visitante,E,1.0,1.0,Eint Frankfurt,37.0,2.0,
Mainz 05,2021-04-11,28,Visitante,V,3.0,2.0,Köln,38.0,5.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/a224b06a.png
Mainz 05,2021-04-03,27,Em casa,E,1.0,1.0,Arminia,57.0,2.0,
Mainz 05,2021-03-21,26,Visitante,V,2.0,1.0,Hoffenheim,37.0,3.0,
Mainz 05,2021-03-13,25,Em casa,V,1.0,0.0,Freiburg,48.0,1.0,
Mainz 05,2021-03-05,24,Visitante,E,0.0,0.0,Schalke 04,51.0,0.0,
Mainz 05,2021-02-28,23,Em casa,D,0.0,1.0,Augsburg,61.0,1.0,
Mainz 05,2021-02-20,22,Visitante,V,2.0,1.0,M'Gladbach,31.0,3.0,
Mainz 05,2021-02-13,21,Visitante,E,2.0,2.0,Leverkusen,33.0,4.0,
Mainz 05,2021-02-06,20,Em casa,V,1.0,0.0,Union Berlin,42.0,1.0,
Mainz 05,2021-01-29,19,Visitante,D,0.0,2.0,Stuttgart,47.0,2.0,
Mainz 05,2021-01-23,18,Em casa,V,3.0,2.0,RB Leipzig,33.0,5.0,
Mainz 05,2021-01-19,17,Em casa,D,0.0,2.0,Wolfsburg,38.0,2.0,
Mainz 05,2021-01-16,16,Visitante,E,1.0,1.0,Dortmund,28.0,2.0,
Mainz 05,2021-01-09,15,Em casa,D,0.0,2.0,Eint Frankfurt,41.0,2.0,
Mainz 05,2021-01-03,14,Visitante,D,2.0,5.0,Bayern Munich,27.0,7.0,
Mainz 05,2020-12-19,13,Em casa,D,0.0,1.0,Werder Bremen,44.0,1.0,
Mainz 05,2020-12-15,12,Visitante,E,0.0,0.0,Hertha BSC,36.0,0.0,
Mainz 05,2020-12-12,11,Em casa,D,0.0,1.0,Köln,60.0,1.0,
Mainz 05,2020-12-05,10,Visitante,D,1.0,2.0,Arminia,53.0,3.0,
Mainz 05,2020-11-29, 9,Em casa,E,1.0,1.0,Hoffenheim,36.0,2.0,
Mainz 05,2020-11-22, 8,Visitante,V,3.0,1.0,Freiburg,30.0,4.0,
Mainz 05,2020-11-07, 7,Em casa,E,2.0,2.0,Schalke 04,33.0,4.0,
Mainz 05,2020-10-31, 6,Visitante,D,1.0,3.0,Augsburg,50.0,4.0,
Mainz 05,2020-10-24, 5,Em casa,D,2.0,3.0,M'Gladbach,41.0,5.0,
Mainz 05,2020-10-17, 4,Em casa,D,0.0,1.0,Leverkusen,40.0,1.0,
Mainz 05,2020-10-02, 3,Visitante,D,0.0,4.0,Union Berlin,50.0,4.0,
Mainz 05,2020-09-26, 2,Em casa,D,1.0,4.0,Stuttgart,49.0,5.0,
Mainz 05,2020-09-20, 1,Visitante,D,1.0,3.0,RB Leipzig,28.0,4.0,
Schalke 04,2021-04-17,29,Visitante,D,0.0,4.0,Freiburg,43.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104131/tlogo/fb/c539e393.png
Schalke 04,2021-04-11,28,Em casa,V,1.0,0.0,Augsburg,44.0,1.0,
Schalke 04,2021-04-03,27,Visitante,D,1.0,2.0,Leverkusen,36.0,3.0,
Schalke 04,2021-03-20,26,Em casa,D,0.0,3.0,M'Gladbach,30.0,3.0,
Schalke 04,2021-03-13,25,Visitante,D,0.0,5.0,Wolfsburg,47.0,5.0,
Schalke 04,2021-03-05,24,Em casa,E,0.0,0.0,Mainz 05,49.0,0.0,
Schalke 04,2021-02-27,23,Visitante,D,1.0,5.0,Stuttgart,52.0,6.0,
Schalke 04,2021-02-20,22,Em casa,D,0.0,4.0,Dortmund,38.0,4.0,
Schalke 04,2021-02-13,21,Visitante,E,0.0,0.0,Union Berlin,62.0,0.0,
Schalke 04,2021-02-06,20,Em casa,D,0.0,3.0,RB Leipzig,35.0,3.0,
Schalke 04,2021-01-30,19,Visitante,E,1.0,1.0,Werder Bremen,51.0,2.0,
Schalke 04,2021-01-24,18,Em casa,D,0.0,4.0,Bayern Munich,41.0,4.0,
Schalke 04,2021-01-20,17,Em casa,D,1.0,2.0,Köln,65.0,3.0,
Schalke 04,2021-01-17,16,Visitante,D,1.0,3.0,Eint Frankfurt,32.0,4.0,
Schalke 04,2021-01-09,15,Em casa,V,4.0,0.0,Hoffenheim,40.0,4.0,
Schalke 04,2021-01-02,14,Visitante,D,0.0,3.0,Hertha BSC,39.0,3.0,
Schalke 04,2020-12-19,13,Em casa,D,0.0,1.0,Arminia,46.0,1.0,
Schalke 04,2020-12-16,12,Em casa,D,0.0,2.0,Freiburg,54.0,2.0,
Schalke 04,2020-12-13,11,Visitante,E,2.0,2.0,Augsburg,60.0,4.0,
Schalke 04,2020-12-06,10,Em casa,D,0.0,3.0,Leverkusen,37.0,3.0,
Schalke 04,2020-11-28, 9,Visitante,D,1.0,4.0,M'Gladbach,43.0,5.0,
Schalke 04,2020-11-21, 8,Em casa,D,0.0,2.0,Wolfsburg,43.0,2.0,
Schalke 04,2020-11-07, 7,Visitante,E,2.0,2.0,Mainz 05,67.0,4.0,
Schalke 04,2020-10-30, 6,Em casa,E,1.0,1.0,Stuttgart,47.0,2.0,
Schalke 04,2020-10-24, 5,Visitante,D,0.0,3.0,Dortmund,27.0,3.0,
Schalke 04,2020-10-18, 4,Em casa,E,1.0,1.0,Union Berlin,52.0,2.0,
Schalke 04,2020-10-03, 3,Visitante,D,0.0,4.0,RB Leipzig,33.0,4.0,
Schalke 04,2020-09-26, 2,Em casa,D,1.0,3.0,Werder Bremen,65.0,4.0,
Schalke 04,2020-09-18, 1,Visitante,D,0.0,8.0,Bayern Munich,37.0,8.0,
