data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
20/10/2019,Sevilla,Levante,1,0,H,0,0,D,19,12,5,5,9,1,10,11,2,2,0,0,10,1,2,2,4
25/10/2019,Villarreal,Alaves,4,1,H,1,0,H,19,12,8,3,5,4,12,13,2,2,0,0,9,5,2,2,4
26/10/2019,Leganes,Mallorca,1,0,H,1,0,H,9,9,3,1,4,5,19,13,4,1,0,0,9,1,4,1,5
26/10/2019,Valladolid,Eibar,2,0,H,2,0,H,8,13,4,3,4,3,13,13,1,2,0,0,7,2,1,2,3
26/10/2019,Ath Madrid,Ath Bilbao,2,0,H,1,0,H,9,9,2,2,7,7,14,9,2,2,0,0,14,2,2,2,4
27/10/2019,Celta,Sociedad,0,1,A,0,0,D,9,9,1,4,3,7,20,12,5,2,1,0,10,1,6,2,8
27/10/2019,Granada,Betis,1,0,H,0,0,D,13,12,3,0,4,2,13,8,3,4,0,0,6,1,3,4,7
27/10/2019,Levante,Espanol,0,1,A,0,1,A,7,14,3,3,4,7,10,26,2,3,0,0,11,1,2,3,5
27/10/2019,Sevilla,Getafe,2,0,H,0,0,D,15,9,8,4,5,0,13,18,2,3,0,0,5,2,2,3,5
27/10/2019,Osasuna,Valencia,3,1,H,1,1,D,21,2,13,1,6,1,8,6,1,1,0,1,7,4,1,2,3
29/10/2019,Alaves,Ath Madrid,1,1,D,0,0,D,11,9,3,3,4,1,23,16,3,3,0,0,5,2,3,3,6
29/10/2019,Barcelona,Valladolid,5,1,H,3,1,H,18,9,9,1,6,3,9,14,0,3,0,0,9,6,0,3,3
30/10/2019,Sociedad,Levante,1,2,A,0,2,A,17,13,5,4,9,5,15,12,3,4,0,0,14,3,3,4,7
30/10/2019,Valencia,Sevilla,1,1,D,0,1,A,10,10,3,1,6,1,12,17,6,3,0,0,7,2,6,3,9
30/10/2019,Ath Bilbao,Espanol,3,0,H,2,0,H,7,12,5,5,2,5,13,20,0,1,0,0,7,3,0,1,1
30/10/2019,Betis,Celta,2,1,H,1,0,H,11,18,7,5,5,10,16,17,6,1,0,0,15,3,6,1,7
