data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2015-04-10,Gent,Club Brugge,4,1,Vitória Mandante,1,0,H
2015-03-10,Westerlo,Kortrijk,1,1,Empate,1,0,H
2015-03-10,St Truiden,Waasland-Beveren,1,3,Vitória Visitante,0,2,A
2015-03-10,Oud-Heverlee Leuven,Mouscron-Peruwelz,1,1,Empate,0,0,D
2015-03-10,Charleroi,Waregem,3,0,Vitória Mandante,0,0,D
2015-02-10,Oostende,Lokeren,2,0,Vitória Mandante,0,0,D
2015-02-08,Standard,Waregem,2,1,Vitória Mandante,1,1,D
2015-02-08,Lokeren,Charleroi,2,2,Empate,1,1,D
2015-02-08,Oud-Heverlee Leuven,Anderlecht,0,2,Vitória Visitante,0,0,D
2015-01-11,Anderlecht,Mouscron-Peruwelz,2,0,Vitória Mandante,0,0,D
2015-01-11,Waregem,Kortrijk,2,2,Empate,1,1,D
2015-01-11,St Truiden,Standard,1,0,Vitória Mandante,0,0,D
2015-01-08,Waasland-Beveren,Kortrijk,2,1,Vitória Mandante,1,0,H
2015-01-08,Club Brugge,Mechelen,3,0,Vitória Mandante,1,0,H
2015-01-08,Mouscron-Peruwelz,St Truiden,0,2,Vitória Visitante,0,1,A
2015-01-08,Oostende,Westerlo,2,1,Vitória Mandante,1,0,H
