data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2020-12-27,Genk,Waasland-Bev,1,1,Empate,1,1,D,13,8,2,2,6,5,9,11,0,3,0,0,11,2,0,3,3
2020-12-27,Antwerp,Charleroi,2,1,Vitória Mandante,0,0,D,17,6,6,1,8,2,13,12,1,1,0,0,10,3,1,1,2
2020-12-26,Standard Liège,Sint-Truiden,1,2,Vitória Visitante,0,2,A,18,9,7,5,7,3,19,14,2,2,0,1,10,3,2,3,5
2020-12-26,OH Leuven,Oostende,1,2,Vitória Visitante,1,0,H,9,20,4,6,4,9,12,9,1,3,0,0,13,3,1,3,4
2020-12-26,Kortrijk,Gent,1,0,Vitória Mandante,0,0,D,9,13,5,6,4,3,21,8,3,0,0,1,7,1,3,1,4
2020-12-26,Zulte Waregem,Cercle Brugge,1,0,Vitória Mandante,0,0,D,7,14,3,3,5,7,17,15,3,2,0,0,12,1,3,2,5
2020-12-26,Club Brugge,Eupen,3,0,Vitória Mandante,0,0,D,14,9,6,2,12,2,9,16,0,2,1,0,14,3,1,2,3
2020-12-20,OH Leuven,Mechelen,1,2,Vitória Visitante,0,2,A,12,29,5,12,3,3,12,12,3,4,0,0,6,3,3,4,7
2020-12-20,Waasland-Bev,Antwerp,0,3,Vitória Visitante,0,3,A,9,16,1,7,5,7,16,14,1,4,0,0,12,3,1,4,5
2020-12-20,Standard Liège,Excel Mouscron,0,1,Vitória Visitante,0,1,A,13,10,6,4,5,1,13,14,4,1,0,0,6,1,4,1,5
2020-12-20,Club Brugge,Gent,0,1,Vitória Visitante,0,0,D,22,6,9,2,15,0,13,18,3,3,0,0,15,1,3,3,6
2020-12-19,Zulte Waregem,Sint-Truiden,0,2,Vitória Visitante,0,0,D,12,11,1,6,6,4,17,16,4,2,1,0,10,2,5,2,7
2020-12-19,Genk,Kortrijk,2,0,Vitória Mandante,1,0,H,13,7,5,1,4,1,14,16,1,2,0,0,5,2,1,2,3
2020-12-18,Charleroi,Anderlecht,1,0,Vitória Mandante,0,0,D,10,7,4,2,3,3,15,12,3,0,0,0,6,1,3,0,3
2020-12-17,Mechelen,Club Brugge,0,3,Vitória Visitante,0,0,D,10,21,3,8,6,3,10,11,3,0,0,0,9,3,3,0,3
2020-12-16,Kortrijk,Standard Liège,2,1,Vitória Mandante,2,0,H,10,17,4,6,6,5,12,17,3,1,0,0,11,3,3,1,4
2020-12-16,Gent,Waasland-Bev,3,0,Vitória Mandante,1,0,H,17,9,7,1,4,4,12,17,1,2,0,0,8,3,1,2,3
2020-12-16,Antwerp,Zulte Waregem,0,1,Vitória Visitante,0,1,A,11,17,2,5,2,4,11,11,2,3,0,0,6,1,2,3,5
2020-12-15,Excel Mouscron,OH Leuven,2,2,Empate,0,1,A,17,12,7,9,6,4,9,9,5,2,0,0,10,4,5,2,7
2020-12-15,Anderlecht,Oostende,2,1,Vitória Mandante,1,0,H,9,14,5,3,2,3,12,16,0,3,1,0,5,3,1,3,4
2020-12-15,Cercle Brugge,Charleroi,3,4,Vitória Visitante,2,0,H,10,21,5,7,2,9,13,13,3,2,1,0,11,7,4,2,6
2020-12-13,Mechelen,Waasland-Bev,2,3,Vitória Visitante,1,0,H,12,10,5,5,3,1,13,11,0,0,1,0,4,5,1,0,1
2020-12-13,Gent,Standard Liège,2,1,Vitória Mandante,1,1,D,14,8,6,3,3,3,23,9,0,1,0,0,6,3,0,1,1
2020-12-13,Antwerp,Club Brugge,0,2,Vitória Visitante,0,1,A,9,13,1,5,2,9,11,15,3,1,1,0,11,2,4,1,5
2020-12-12,Kortrijk,OH Leuven,0,3,Vitória Visitante,0,0,D,20,10,5,4,12,1,13,13,2,1,0,0,13,3,2,1,3
2020-12-12,Excel Mouscron,Beerschot,3,1,Vitória Mandante,1,0,H,16,11,7,2,2,7,13,9,0,2,0,0,9,4,0,2,2
2020-12-12,Cercle Brugge,Oostende,0,1,Vitória Visitante,0,1,A,8,14,4,4,3,3,12,9,4,0,1,0,6,1,5,0,5
2020-12-12,Sint-Truiden,Charleroi,1,2,Vitória Visitante,1,1,D,17,11,3,4,9,5,5,17,2,2,1,0,14,3,3,2,5
2020-12-09,OH Leuven,Standard Liège,1,0,Vitória Mandante,0,0,D,12,17,3,3,1,3,19,16,2,4,0,1,4,1,2,5,7
2020-12-09,Mechelen,Oostende,0,1,Vitória Visitante,0,0,D,4,11,0,3,5,10,19,16,5,2,0,0,15,1,5,2,7
2020-12-09,Club Brugge,Waasland-Bev,4,1,Vitória Mandante,2,1,H,18,7,9,4,5,2,17,4,1,2,0,0,7,5,1,2,3
2020-11-30,Antwerp,OH Leuven,3,2,Vitória Mandante,2,2,D,29,16,9,4,11,2,9,20,3,5,0,0,13,5,3,5,8
2020-11-29,Mechelen,Beerschot,2,3,Vitória Visitante,2,1,H,12,9,3,5,3,2,12,11,4,2,1,0,5,5,5,2,7
2020-11-29,Gent,Zulte Waregem,0,3,Vitória Visitante,0,2,A,13,10,4,5,8,0,15,8,1,1,0,0,8,3,1,1,2
2020-11-29,Anderlecht,Standard Liège,0,0,Empate,0,0,D,7,12,1,3,2,6,14,11,2,2,0,0,8,0,2,2,4
2020-11-29,Kortrijk,Oostende,3,1,Vitória Mandante,1,1,D,19,15,10,9,5,6,11,12,0,3,0,0,11,4,0,3,3
2020-11-28,Sint-Truiden,Waasland-Bev,1,1,Empate,1,0,H,8,14,4,4,10,7,14,13,3,1,0,0,17,2,3,1,4
2020-11-28,Cercle Brugge,Genk,1,5,Vitória Visitante,0,4,A,8,18,2,11,2,6,9,5,2,0,0,0,8,6,2,0,2
2020-11-28,Excel Mouscron,Club Brugge,0,0,Empate,0,0,D,4,14,3,1,1,4,20,15,2,3,0,0,5,0,2,3,5
2020-11-27,Eupen,Charleroi,3,1,Vitória Mandante,1,0,H,6,15,3,2,6,3,14,11,1,5,0,0,9,4,1,5,6
2020-11-25,Cercle Brugge,Excel Mouscron,1,2,Vitória Visitante,0,0,D,13,9,3,2,4,5,12,11,4,2,0,0,9,3,4,2,6
2020-11-24,Waasland-Bev,Oostende,2,0,Vitória Mandante,0,0,D,14,12,5,2,2,6,10,13,2,2,0,0,8,2,2,2,4
2020-11-23,OH Leuven,Sint-Truiden,2,2,Empate,1,1,D,18,10,7,3,4,1,16,19,1,4,0,0,5,4,1,4,5
2020-11-22,Zulte Waregem,Mechelen,1,2,Vitória Visitante,0,1,A,5,9,1,3,3,4,11,26,0,2,0,0,7,3,0,2,2
2020-11-22,Genk,Excel Mouscron,4,1,Vitória Mandante,1,1,D,15,17,10,3,5,3,10,22,1,4,0,0,8,5,1,4,5
2020-11-22,Charleroi,Gent,0,1,Vitória Visitante,0,1,A,5,9,3,4,3,4,10,18,1,2,0,0,7,1,1,2,3
2020-11-22,Beerschot,Anderlecht,2,1,Vitória Mandante,1,0,H,13,13,10,2,5,3,21,17,2,2,0,0,8,3,2,2,4
2020-11-21,Club Brugge,Kortrijk,1,0,Vitória Mandante,0,0,D,17,5,4,2,7,2,8,18,0,3,0,0,9,1,0,3,3
2020-11-21,Waasland-Bev,Cercle Brugge,0,2,Vitória Visitante,0,1,A,12,9,5,5,5,7,11,11,4,3,1,0,12,2,5,3,8
2020-11-21,Oostende,Antwerp,1,1,Empate,0,0,D,14,12,3,5,7,5,13,8,1,1,0,0,12,2,1,1,2
2020-11-21,Standard Liège,Eupen,2,2,Empate,1,1,D,14,11,6,5,3,3,11,22,2,0,1,0,6,4,3,0,3
2020-11-12,Anderlecht,Genk,1,0,Vitória Mandante,0,0,D,15,4,5,1,7,5,19,12,3,3,0,0,12,1,3,3,6
2020-11-09,Eupen,Gent,2,1,Vitória Mandante,1,0,H,17,19,7,6,4,5,8,19,3,3,0,1,9,3,3,4,7
2020-10-31,Beerschot,OH Leuven,4,2,Vitória Mandante,2,1,H,18,18,9,5,7,5,19,11,5,1,0,0,12,6,5,1,6
2020-10-31,Charleroi,Cercle Brugge,3,0,Vitória Mandante,0,0,D,20,9,9,3,11,1,18,8,2,1,0,0,12,3,2,1,3
2020-10-31,Club Brugge,Mechelen,2,2,Empate,2,1,H,14,10,5,7,3,2,15,4,1,0,0,0,5,4,1,0,1
2020-10-30,Genk,Eupen,4,0,Vitória Mandante,1,0,H,14,15,8,4,3,6,12,12,1,2,0,0,9,4,1,2,3
2020-10-26,Gent,Genk,1,2,Vitória Visitante,1,1,D,16,8,6,3,8,3,15,10,1,2,0,0,11,3,1,2,3
2020-10-25,Oostende,Zulte Waregem,3,0,Vitória Mandante,3,0,H,15,22,9,4,4,10,14,13,1,1,0,0,14,3,1,1,2
2020-10-25,Antwerp,Beerschot,3,2,Vitória Mandante,2,1,H,11,11,3,2,8,6,10,11,4,2,0,0,14,5,4,2,6
2020-10-25,Sint-Truiden,Standard Liège,2,0,Vitória Mandante,1,0,H,9,10,2,4,4,3,12,13,1,1,0,0,7,2,1,1,2
2020-10-24,OH Leuven,Club Brugge,2,1,Vitória Mandante,1,1,D,12,20,6,10,4,4,14,14,2,3,0,0,8,3,2,3,5
2020-10-23,Kortrijk,Anderlecht,1,3,Vitória Visitante,0,2,A,14,16,3,7,4,3,10,20,0,2,0,0,7,4,0,2,2
2020-10-18,Anderlecht,OH Leuven,2,2,Empate,2,0,H,21,18,4,6,3,8,10,16,1,2,0,0,11,4,1,2,3
2020-10-18,Genk,Charleroi,2,1,Vitória Mandante,1,0,H,11,14,6,5,4,5,21,15,4,2,1,0,9,3,5,2,7
2020-10-18,Zulte Waregem,Antwerp,1,3,Vitória Visitante,1,0,H,15,22,6,12,3,9,6,9,1,1,0,0,12,4,1,1,2
2020-10-18,Excel Mouscron,Eupen,0,2,Vitória Visitante,0,0,D,17,13,6,6,5,4,9,15,3,1,0,0,9,2,3,1,4
2020-10-17,Mechelen,Kortrijk,1,2,Vitória Visitante,0,0,D,19,12,6,6,7,6,12,7,2,1,1,0,13,3,3,1,4
2020-10-17,Beerschot,Sint-Truiden,6,3,Vitória Mandante,5,1,H,15,12,7,5,4,4,14,16,0,4,0,0,8,9,0,4,4
2020-10-17,Standard Liège,Club Brugge,1,1,Empate,0,1,A,13,9,4,3,8,5,11,16,2,3,0,0,13,2,2,3,5
2020-10-17,Cercle Brugge,Gent,5,2,Vitória Mandante,2,1,H,14,17,9,6,5,9,7,12,0,0,0,0,14,7,0,0,0
2020-10-08,OH Leuven,Eupen,1,1,Empate,0,0,D,4,16,3,6,5,8,12,11,1,2,0,0,13,2,1,2,3
2020-10-08,Oostende,Beerschot,1,2,Vitória Visitante,0,1,A,6,6,2,5,12,7,18,12,3,2,0,0,19,3,3,2,5
2020-09-28,Genk,Oostende,2,2,Empate,1,1,D,11,17,5,11,6,5,7,22,1,5,1,0,11,4,2,5,7
2020-09-27,Excel Mouscron,Charleroi,1,1,Empate,1,1,D,7,19,2,6,0,6,6,6,1,1,0,0,6,2,1,1,2
2020-09-27,Anderlecht,Eupen,1,1,Empate,0,0,D,6,8,3,5,9,5,12,20,2,4,0,0,14,2,2,4,6
2020-09-27,Standard Liège,Zulte Waregem,2,2,Empate,0,1,A,16,5,4,2,7,2,11,26,2,3,0,0,9,4,2,3,5
2020-09-27,Club Brugge,Cercle Brugge,2,1,Vitória Mandante,1,0,H,21,10,5,1,8,5,10,10,1,2,0,0,13,3,1,2,3
2020-09-26,Gent,OH Leuven,2,3,Vitória Visitante,0,2,A,24,10,6,3,8,4,10,11,2,3,0,0,12,5,2,3,5
2020-09-26,Mechelen,Sint-Truiden,2,0,Vitória Mandante,0,0,D,13,7,5,2,3,6,16,16,3,6,0,0,9,2,3,6,9
2020-09-26,Beerschot,Waasland-Bev,3,2,Vitória Mandante,1,2,A,19,5,6,3,10,0,16,9,1,2,0,0,10,5,1,2,3
2020-09-25,Kortrijk,Antwerp,1,3,Vitória Visitante,1,0,H,15,14,5,3,6,2,24,6,2,0,0,0,8,4,2,0,2
2020-09-21,Cercle Brugge,Sint-Truiden,3,0,Vitória Mandante,2,0,H,13,14,6,2,5,4,15,17,1,3,0,0,9,3,1,3,4
2020-09-20,Antwerp,Eupen,2,2,Empate,0,1,A,16,11,5,3,9,4,6,15,2,6,0,0,13,4,2,6,8
2020-09-20,Genk,Mechelen,3,1,Vitória Mandante,1,1,D,11,18,4,5,1,4,11,17,0,1,0,0,5,4,0,1,1
2020-09-20,Zulte Waregem,Club Brugge,0,6,Vitória Visitante,0,4,A,9,14,4,7,2,4,10,12,1,1,0,0,6,6,1,1,2
2020-09-20,Standard Liège,Kortrijk,2,1,Vitória Mandante,2,1,H,16,2,5,1,6,3,17,21,0,3,0,0,9,3,0,3,3
2020-09-19,Excel Mouscron,Gent,0,1,Vitória Visitante,0,1,A,15,14,3,7,11,3,12,5,3,0,0,0,14,1,3,0,3
