data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-06-01,Lyon,Lens,3.0,2.0,,1.0,0.0,H,11.0,10.0,6.0,2.0,7.0,4.0,7.0,10.0,1.0,2.0,0.0,0.0,11.0,5.0,1.0,2.0,3.0
2021-06-01,Strasbourg,Nimes,5.0,0.0,,3.0,0.0,H,21.0,6.0,12.0,2.0,10.0,5.0,12.0,6.0,1.0,2.0,0.0,0.0,15.0,5.0,1.0,2.0,3.0
2021-06-01,Metz,Bordeaux,0.0,0.0,,0.0,0.0,D,9.0,12.0,3.0,3.0,3.0,2.0,10.0,20.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0
2021-06-01,Lille,Angers,1.0,2.0,,1.0,2.0,A,7.0,7.0,2.0,3.0,8.0,6.0,12.0,10.0,3.0,1.0,0.0,0.0,14.0,3.0,3.0,1.0,4.0
2021-03-21,Dijon,Reims,0.0,1.0,,0.0,0.0,D,10.0,9.0,4.0,2.0,2.0,3.0,10.0,10.0,3.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,3.0
2021-03-21,Strasbourg,Lens,1.0,2.0,,1.0,2.0,A,17.0,12.0,5.0,4.0,12.0,7.0,9.0,10.0,2.0,5.0,0.0,0.0,19.0,3.0,2.0,5.0,7.0
2021-03-21,Brest,Angers,0.0,0.0,,0.0,0.0,D,11.0,15.0,2.0,5.0,3.0,6.0,17.0,11.0,1.0,3.0,0.0,0.0,9.0,0.0,1.0,3.0,4.0
2021-03-21,Lille,Nimes,1.0,2.0,,1.0,2.0,A,15.0,10.0,4.0,4.0,8.0,0.0,19.0,10.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,2.0
2021-03-21,Montpellier,Bordeaux,3.0,1.0,,1.0,1.0,D,23.0,13.0,9.0,3.0,6.0,6.0,8.0,10.0,1.0,2.0,0.0,0.0,12.0,4.0,1.0,2.0,3.0
2021-03-21,Nantes,Lorient,1.0,1.0,,1.0,0.0,H,8.0,15.0,3.0,3.0,2.0,8.0,11.0,8.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0
2021-03-21,Lyon,Paris S-G,2.0,4.0,,0.0,2.0,A,8.0,14.0,7.0,9.0,1.0,4.0,14.0,15.0,2.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,2.0
2021-03-20,Metz,Rennes,1.0,3.0,,0.0,2.0,A,14.0,9.0,2.0,5.0,4.0,3.0,11.0,12.0,0.0,2.0,0.0,1.0,7.0,4.0,0.0,3.0,3.0
2021-03-20,Nice,Marseille,3.0,0.0,,1.0,0.0,H,17.0,7.0,7.0,2.0,7.0,5.0,11.0,16.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,1.0,2.0
2021-03-19,St Etienne,Monaco,0.0,4.0,,0.0,1.0,A,9.0,15.0,3.0,4.0,2.0,6.0,7.0,11.0,1.0,2.0,0.0,0.0,8.0,4.0,1.0,2.0,3.0
2021-03-14,Paris S-G,Nantes,1.0,2.0,,1.0,0.0,H,11.0,8.0,5.0,5.0,9.0,1.0,14.0,15.0,2.0,2.0,0.0,0.0,10.0,3.0,2.0,2.0,4.0
2021-03-14,Nimes,Montpellier,1.0,1.0,,0.0,0.0,D,12.0,12.0,7.0,5.0,5.0,7.0,11.0,19.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0
2021-03-14,Dijon,Bordeaux,1.0,3.0,,0.0,2.0,A,13.0,10.0,3.0,6.0,5.0,6.0,15.0,7.0,5.0,1.0,0.0,0.0,11.0,4.0,5.0,1.0,6.0
2021-03-14,Lens,Metz,2.0,2.0,,2.0,1.0,H,16.0,7.0,6.0,4.0,6.0,1.0,17.0,8.0,4.0,3.0,0.0,0.0,7.0,4.0,4.0,3.0,7.0
2021-03-14,Lorient,Nice,1.0,1.0,,0.0,0.0,D,17.0,6.0,7.0,2.0,5.0,2.0,2.0,12.0,2.0,2.0,0.0,0.0,7.0,2.0,2.0,2.0,4.0
2021-03-14,Rennes,Strasbourg,1.0,0.0,,1.0,0.0,H,11.0,6.0,2.0,1.0,6.0,3.0,13.0,13.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,2.0
2021-03-14,Monaco,Lille,0.0,0.0,,0.0,0.0,D,8.0,5.0,4.0,2.0,6.0,2.0,11.0,11.0,3.0,3.0,0.0,0.0,8.0,0.0,3.0,3.0,6.0
2021-03-13,Angers,St Etienne,0.0,1.0,,0.0,0.0,D,4.0,7.0,1.0,3.0,6.0,3.0,8.0,14.0,1.0,2.0,0.0,0.0,9.0,1.0,1.0,2.0,3.0
2021-03-13,Marseille,Brest,3.0,1.0,,1.0,0.0,H,12.0,6.0,6.0,1.0,3.0,6.0,15.0,12.0,3.0,1.0,0.0,0.0,9.0,4.0,3.0,1.0,4.0
2021-03-03,Metz,Angers,0.0,1.0,,0.0,1.0,A,15.0,8.0,1.0,4.0,6.0,1.0,18.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,3.0,2.0,5.0
2021-03-03,Nice,Nimes,2.0,1.0,,1.0,0.0,H,10.0,22.0,4.0,7.0,0.0,6.0,14.0,8.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0,3.0,6.0
2021-03-03,St Etienne,Lens,2.0,3.0,,1.0,2.0,A,19.0,9.0,4.0,5.0,13.0,3.0,13.0,12.0,3.0,2.0,0.0,0.0,16.0,5.0,3.0,2.0,5.0
2021-03-03,Bordeaux,Paris S-G,0.0,1.0,,0.0,1.0,A,11.0,12.0,2.0,3.0,8.0,1.0,8.0,15.0,3.0,3.0,0.0,0.0,9.0,1.0,3.0,3.0,6.0
2021-03-03,Lille,Marseille,2.0,0.0,,0.0,0.0,D,23.0,3.0,8.0,1.0,11.0,1.0,12.0,7.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,1.0,1.0
2021-03-03,Strasbourg,Monaco,1.0,0.0,,0.0,0.0,D,17.0,5.0,2.0,1.0,5.0,7.0,10.0,12.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,0.0,3.0
2021-03-03,Montpellier,Lorient,1.0,1.0,,1.0,1.0,D,10.0,14.0,4.0,6.0,5.0,3.0,17.0,15.0,2.0,3.0,0.0,0.0,8.0,2.0,2.0,3.0,5.0
2021-03-03,Nantes,Reims,1.0,2.0,,1.0,1.0,D,12.0,4.0,5.0,2.0,6.0,3.0,10.0,15.0,0.0,5.0,0.0,0.0,9.0,3.0,0.0,5.0,5.0
2021-03-03,Brest,Dijon,3.0,1.0,,3.0,1.0,H,10.0,10.0,3.0,2.0,3.0,5.0,17.0,13.0,3.0,1.0,0.0,0.0,8.0,4.0,3.0,1.0,4.0
2021-03-03,Lyon,Rennes,1.0,0.0,,0.0,0.0,D,15.0,12.0,7.0,1.0,6.0,4.0,12.0,15.0,1.0,3.0,0.0,0.0,10.0,1.0,1.0,3.0,4.0
2021-03-02,Reims,Angers,0.0,0.0,,0.0,0.0,D,10.0,6.0,2.0,2.0,4.0,5.0,6.0,8.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,1.0,3.0
2021-03-02,St Etienne,Nantes,1.0,1.0,,0.0,1.0,A,14.0,13.0,8.0,6.0,5.0,5.0,15.0,19.0,3.0,1.0,0.0,0.0,10.0,2.0,3.0,1.0,4.0
2021-03-02,Bordeaux,Lille,0.0,3.0,,0.0,0.0,D,10.0,11.0,4.0,6.0,1.0,2.0,8.0,17.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0
2021-03-02,Metz,Montpellier,1.0,1.0,,0.0,0.0,D,17.0,15.0,6.0,4.0,8.0,7.0,15.0,15.0,6.0,1.0,0.0,0.0,15.0,2.0,6.0,1.0,7.0
2021-03-02,Strasbourg,Brest,2.0,2.0,,1.0,0.0,H,9.0,3.0,4.0,2.0,3.0,3.0,12.0,14.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,2.0
2021-03-02,Rennes,Lorient,1.0,1.0,,1.0,0.0,H,10.0,12.0,6.0,3.0,5.0,3.0,17.0,6.0,2.0,1.0,0.0,0.0,8.0,2.0,2.0,1.0,3.0
2021-03-02,Lens,Marseille,2.0,2.0,,0.0,2.0,A,21.0,11.0,3.0,4.0,8.0,4.0,18.0,14.0,4.0,2.0,0.0,0.0,12.0,4.0,4.0,2.0,6.0
2021-03-02,Paris S-G,Nimes,3.0,0.0,,2.0,0.0,H,14.0,19.0,6.0,6.0,4.0,7.0,13.0,11.0,0.0,1.0,0.0,0.0,11.0,3.0,0.0,1.0,1.0
2021-03-02,Monaco,Nice,2.0,1.0,,1.0,0.0,H,15.0,5.0,6.0,2.0,6.0,2.0,16.0,19.0,0.0,4.0,0.0,0.0,8.0,3.0,0.0,4.0,4.0
2021-03-02,Dijon,Lyon,0.0,1.0,,0.0,1.0,A,14.0,16.0,2.0,8.0,1.0,6.0,15.0,12.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0
2021-02-28,Reims,Montpellier,0.0,0.0,,0.0,0.0,D,9.0,9.0,2.0,3.0,5.0,1.0,9.0,10.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0
2021-02-28,Marseille,Lyon,1.0,1.0,,1.0,1.0,D,12.0,11.0,2.0,1.0,7.0,2.0,13.0,11.0,4.0,4.0,0.0,1.0,9.0,2.0,4.0,5.0,9.0
2021-02-28,Angers,Lens,2.0,2.0,,2.0,1.0,H,6.0,14.0,3.0,4.0,6.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0
2021-02-28,Nimes,Nantes,1.0,1.0,,0.0,1.0,A,8.0,8.0,4.0,1.0,1.0,8.0,16.0,25.0,2.0,1.0,1.0,0.0,9.0,2.0,3.0,1.0,4.0
2021-02-28,Lille,Strasbourg,1.0,1.0,,0.0,1.0,A,14.0,10.0,5.0,3.0,9.0,2.0,10.0,14.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,2.0,2.0
2021-02-28,Monaco,Brest,2.0,0.0,,0.0,0.0,D,15.0,7.0,9.0,1.0,4.0,2.0,14.0,6.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0
2021-02-28,Lorient,St Etienne,2.0,1.0,,0.0,1.0,A,11.0,9.0,3.0,2.0,5.0,3.0,12.0,15.0,1.0,3.0,0.0,0.0,8.0,3.0,1.0,3.0,4.0
2021-02-27,Bordeaux,Metz,1.0,2.0,,1.0,0.0,H,8.0,15.0,1.0,5.0,1.0,10.0,18.0,12.0,1.0,2.0,0.0,0.0,11.0,3.0,1.0,2.0,3.0
2021-02-27,Dijon,Paris S-G,0.0,4.0,,0.0,2.0,A,5.0,7.0,1.0,5.0,2.0,4.0,10.0,9.0,2.0,1.0,0.0,0.0,6.0,4.0,2.0,1.0,3.0
2021-02-26,Rennes,Nice,1.0,2.0,,1.0,1.0,D,17.0,14.0,5.0,7.0,6.0,1.0,17.0,18.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,2.0,2.0
2021-02-24,Nimes,Lorient,1.0,0.0,,0.0,0.0,D,7.0,11.0,2.0,3.0,4.0,7.0,10.0,14.0,2.0,4.0,0.0,0.0,11.0,1.0,2.0,4.0,6.0
2021-02-21,Nice,Metz,1.0,2.0,,0.0,2.0,A,12.0,11.0,3.0,4.0,3.0,3.0,16.0,12.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,2.0
2021-02-21,Lorient,Lille,1.0,4.0,,1.0,2.0,A,8.0,16.0,3.0,7.0,1.0,5.0,9.0,10.0,2.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,2.0
2021-02-21,Paris S-G,Monaco,0.0,2.0,,0.0,1.0,A,10.0,5.0,1.0,3.0,3.0,2.0,12.0,10.0,4.0,1.0,0.0,0.0,5.0,2.0,4.0,1.0,5.0
2021-02-21,Nimes,Bordeaux,2.0,0.0,,1.0,0.0,H,8.0,11.0,3.0,4.0,6.0,7.0,10.0,12.0,0.0,3.0,0.0,1.0,13.0,2.0,0.0,4.0,4.0
2021-02-21,Lens,Dijon,2.0,1.0,,1.0,0.0,H,11.0,12.0,4.0,4.0,5.0,4.0,13.0,12.0,3.0,0.0,0.0,1.0,9.0,3.0,3.0,1.0,4.0
2021-02-21,Montpellier,Rennes,2.0,1.0,,2.0,0.0,H,12.0,14.0,7.0,5.0,3.0,6.0,10.0,12.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,2.0,3.0
2021-02-21,Strasbourg,Angers,0.0,0.0,,0.0,0.0,D,16.0,7.0,2.0,3.0,5.0,4.0,23.0,10.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,1.0,3.0
2021-02-20,St Etienne,Reims,1.0,1.0,,0.0,0.0,D,18.0,4.0,8.0,2.0,1.0,2.0,10.0,11.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0
2021-02-20,Nantes,Marseille,1.0,1.0,,0.0,0.0,D,6.0,7.0,1.0,3.0,2.0,1.0,11.0,15.0,4.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,6.0
2021-02-19,Brest,Lyon,2.0,3.0,,0.0,3.0,A,19.0,17.0,7.0,7.0,11.0,7.0,9.0,12.0,2.0,2.0,0.0,0.0,18.0,5.0,2.0,2.0,4.0
2021-02-17,Marseille,Nice,3.0,2.0,,2.0,0.0,H,8.0,10.0,4.0,4.0,5.0,3.0,10.0,13.0,2.0,1.0,0.0,0.0,8.0,5.0,2.0,1.0,3.0
2021-02-14,Dijon,Nimes,0.0,2.0,,0.0,0.0,D,10.0,8.0,3.0,4.0,3.0,0.0,17.0,13.0,4.0,1.0,1.0,0.0,3.0,2.0,5.0,1.0,6.0
2021-02-14,Lille,Brest,0.0,0.0,,0.0,0.0,D,14.0,3.0,0.0,1.0,9.0,3.0,16.0,15.0,2.0,1.0,0.0,0.0,12.0,0.0,2.0,1.0,3.0
2021-02-14,Bordeaux,Marseille,0.0,0.0,,0.0,0.0,D,18.0,5.0,1.0,1.0,6.0,5.0,13.0,17.0,1.0,1.0,0.0,2.0,11.0,0.0,1.0,3.0,4.0
2021-02-14,Monaco,Lorient,2.0,2.0,,0.0,1.0,A,12.0,5.0,4.0,2.0,7.0,1.0,13.0,13.0,3.0,3.0,0.0,0.0,8.0,4.0,3.0,3.0,6.0
2021-02-14,Rennes,St Etienne,0.0,2.0,,0.0,1.0,A,13.0,6.0,2.0,3.0,7.0,1.0,18.0,16.0,5.0,2.0,0.0,0.0,8.0,2.0,5.0,2.0,7.0
2021-02-14,Metz,Strasbourg,1.0,2.0,,1.0,1.0,D,14.0,12.0,3.0,2.0,7.0,7.0,13.0,12.0,2.0,1.0,0.0,0.0,14.0,3.0,2.0,1.0,3.0
2021-02-14,Angers,Nantes,1.0,3.0,,1.0,2.0,A,8.0,7.0,3.0,3.0,7.0,2.0,18.0,21.0,2.0,3.0,0.0,0.0,9.0,4.0,2.0,3.0,5.0
2021-02-13,Lyon,Montpellier,1.0,2.0,,1.0,1.0,D,24.0,12.0,8.0,5.0,6.0,1.0,9.0,12.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0
2021-02-13,Paris S-G,Nice,2.0,1.0,,1.0,0.0,H,17.0,13.0,4.0,5.0,4.0,1.0,12.0,6.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0
2021-02-13,Reims,Lens,1.0,1.0,,1.0,0.0,H,9.0,17.0,6.0,6.0,4.0,6.0,9.0,7.0,2.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,2.0
2021-01-31,Strasbourg,Reims,0.0,1.0,,0.0,0.0,D,12.0,10.0,2.0,5.0,4.0,3.0,17.0,8.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0
2021-01-31,Brest,Metz,2.0,4.0,,1.0,1.0,D,10.0,15.0,5.0,6.0,4.0,1.0,13.0,14.0,1.0,3.0,0.0,0.0,5.0,6.0,1.0,3.0,4.0
2021-01-31,Lorient,Paris S-G,3.0,2.0,,1.0,1.0,D,16.0,14.0,5.0,3.0,7.0,9.0,15.0,9.0,4.0,2.0,0.0,0.0,16.0,5.0,4.0,2.0,6.0
2021-01-31,Angers,Nimes,3.0,1.0,,2.0,1.0,H,12.0,8.0,5.0,4.0,4.0,8.0,9.0,7.0,1.0,3.0,0.0,0.0,12.0,4.0,1.0,3.0,4.0
2021-01-31,Lille,Dijon,1.0,0.0,,1.0,0.0,H,14.0,11.0,2.0,3.0,5.0,2.0,12.0,7.0,2.0,2.0,0.0,0.0,7.0,1.0,2.0,2.0,4.0
2021-01-31,Nantes,Monaco,1.0,2.0,,0.0,1.0,A,9.0,14.0,3.0,5.0,2.0,8.0,11.0,14.0,4.0,3.0,1.0,0.0,10.0,3.0,5.0,3.0,8.0
2021-01-31,Nice,St Etienne,0.0,1.0,,0.0,0.0,D,7.0,10.0,2.0,1.0,4.0,10.0,11.0,11.0,2.0,2.0,0.0,0.0,14.0,1.0,2.0,2.0,4.0
2021-01-30,Montpellier,Lens,1.0,2.0,,0.0,1.0,A,17.0,11.0,7.0,2.0,12.0,3.0,15.0,17.0,4.0,4.0,0.0,0.0,15.0,3.0,4.0,4.0,8.0
2021-01-29,Lyon,Bordeaux,2.0,1.0,,1.0,0.0,H,10.0,12.0,4.0,2.0,7.0,9.0,17.0,6.0,1.0,2.0,0.0,0.0,16.0,3.0,1.0,2.0,3.0
2021-01-27,Lorient,Dijon,3.0,2.0,,1.0,2.0,A,14.0,7.0,5.0,2.0,9.0,6.0,13.0,17.0,2.0,3.0,0.0,0.0,15.0,5.0,2.0,3.0,5.0
2021-01-24,Dijon,Strasbourg,1.0,1.0,,0.0,0.0,D,5.0,15.0,3.0,2.0,3.0,4.0,14.0,9.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0
2021-01-24,Metz,Nantes,2.0,0.0,,1.0,0.0,H,14.0,8.0,4.0,0.0,4.0,6.0,15.0,15.0,3.0,1.0,0.0,0.0,10.0,2.0,3.0,1.0,4.0
2021-01-24,Reims,Brest,1.0,0.0,,1.0,0.0,H,12.0,17.0,2.0,1.0,2.0,4.0,16.0,11.0,3.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,3.0
2021-01-24,Bordeaux,Angers,2.0,1.0,,2.0,1.0,H,7.0,15.0,3.0,7.0,3.0,4.0,11.0,20.0,1.0,2.0,0.0,0.0,7.0,3.0,1.0,2.0,3.0
2021-01-24,St Etienne,Lyon,0.0,5.0,,0.0,2.0,A,3.0,19.0,0.0,12.0,1.0,8.0,13.0,9.0,3.0,1.0,0.0,0.0,9.0,5.0,3.0,1.0,4.0
2021-01-24,Rennes,Lille,0.0,1.0,,0.0,1.0,A,11.0,9.0,2.0,4.0,2.0,2.0,12.0,15.0,2.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,4.0
2021-01-23,Lens,Nice,0.0,1.0,,0.0,0.0,D,13.0,7.0,3.0,2.0,6.0,2.0,9.0,14.0,2.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,3.0
2021-01-23,Monaco,Marseille,3.0,1.0,,0.0,1.0,A,8.0,5.0,6.0,1.0,5.0,4.0,18.0,21.0,3.0,5.0,0.0,0.0,9.0,4.0,3.0,5.0,8.0
2021-01-22,Paris S-G,Montpellier,4.0,0.0,,1.0,0.0,H,26.0,5.0,8.0,1.0,7.0,1.0,16.0,12.0,2.0,1.0,0.0,1.0,8.0,4.0,2.0,2.0,4.0
