clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Nacional,2021-01-30,16,Em casa,V,2.0,1.0,Famalicão,43.0,3.0,
Nacional,2021-01-25,15,Visitante,E,1.0,1.0,Benfica,37.0,2.0,
Nacional,2021-01-21,12,Visitante,D,1.0,3.0,Vitória,53.0,4.0,
Nacional,2021-01-17,14,Em casa,D,0.0,1.0,Moreirense,51.0,1.0,
Nacional,2021-01-08,13,Em casa,D,0.0,2.0,Sporting CP,43.0,2.0,
Nacional,2020-12-27,11,Em casa,V,2.0,0.0,Tondela,54.0,2.0,
Nacional,2020-12-20,10,Visitante,D,0.0,2.0,Porto,41.0,2.0,
Nacional,2020-12-06, 9,Em casa,D,1.0,3.0,Santa Clara,51.0,4.0,
Nacional,2020-11-29, 8,Visitante,D,0.0,1.0,Portimonense,49.0,1.0,
Nacional,2020-11-08, 7,Em casa,V,2.0,1.0,Gil Vicente FC,53.0,3.0,
Nacional,2020-10-31, 6,Visitante,E,0.0,0.0,Marítimo,56.0,0.0,
Nacional,2020-10-24, 5,Em casa,E,1.0,1.0,Paços,53.0,2.0,
Nacional,2020-10-17, 4,Visitante,D,1.0,2.0,Braga,35.0,3.0,
Nacional,2020-10-04, 3,Em casa,E,0.0,0.0,Belenenses,57.0,0.0,
Nacional,2020-09-27, 2,Visitante,V,1.0,0.0,SC Farense,48.0,1.0,
Nacional,2020-09-19, 1,Em casa,E,3.0,3.0,Boavista,56.0,6.0,
