clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Metz,2020-09-16, 1,Visitante,D,0,1,Paris S-G,29,1,
Metz,2020-09-13, 3,Visitante,D,0,1,Lille,38,1,
Metz,2020-08-30, 2,Em casa,D,0,1,Monaco,54,1,
Saint-Étienne,2021-05-23,38,Em casa,D,0,1,Dijon,65,1,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/d298ef2c.png
Saint-Étienne,2021-05-16,37,Visitante,E,0,0,Lille,40,0,
Saint-Étienne,2021-05-09,36,Em casa,V,1,0,Marseille,45,1,
Saint-Étienne,2021-05-02,35,Visitante,V,2,1,Montpellier,55,3,
Saint-Étienne,2021-04-24,34,Em casa,D,1,2,Brest,44,3,
Saint-Étienne,2021-04-18,33,Visitante,D,2,3,Paris S-G,30,5,
Saint-Étienne,2021-04-11,32,Em casa,V,4,1,Bordeaux,37,5,
Saint-Étienne,2021-04-04,31,Visitante,V,2,0,Nîmes,47,2,
Saint-Étienne,2021-03-19,30,Em casa,D,0,4,Monaco,40,4,
Saint-Étienne,2021-03-13,29,Visitante,V,1,0,Angers,44,1,
Saint-Étienne,2021-03-03,28,Em casa,D,2,3,Lens,66,5,
Saint-Étienne,2021-02-28,27,Visitante,D,1,2,Lorient,45,3,
Saint-Étienne,2021-02-20,26,Em casa,E,1,1,Reims,49,2,
Saint-Étienne,2021-02-14,25,Visitante,V,2,0,Rennes,29,2,
Saint-Étienne,2021-02-07,24,Em casa,V,1,0,Metz,49,1,
Saint-Étienne,2021-02-03,23,Em casa,E,1,1,Nantes,51,2,
Saint-Étienne,2021-01-31,22,Visitante,V,1,0,Nice,54,1,
Saint-Étienne,2021-01-24,21,Em casa,D,0,5,Lyon,40,5,
Saint-Étienne,2021-01-17,20,Visitante,D,0,1,Strasbourg,58,1,
Saint-Étienne,2021-01-09,19,Visitante,D,1,3,Reims,63,4,
Saint-Étienne,2021-01-06,18,Em casa,E,1,1,Paris S-G,31,2,
Saint-Étienne,2020-12-23,17,Visitante,E,2,2,Monaco,60,4,
Saint-Étienne,2020-12-20,16,Em casa,E,2,2,Nîmes,59,4,
Saint-Étienne,2020-12-16,15,Visitante,V,2,1,Bordeaux,47,3,
Saint-Étienne,2020-12-11,14,Em casa,E,0,0,Angers,62,0,
Saint-Étienne,2020-12-06,13,Visitante,E,0,0,Dijon,59,0,
Saint-Étienne,2020-11-29,12,Em casa,E,1,1,Lille,38,2,
Saint-Étienne,2020-11-21,11,Visitante,D,1,4,Brest,59,5,
Saint-Étienne,2020-11-08,10,Visitante,D,1,2,Lyon,40,3,
Saint-Étienne,2020-11-01, 9,Em casa,D,0,1,Montpellier,54,1,
Saint-Étienne,2020-10-25, 8,Visitante,D,0,2,Metz,58,2,
Saint-Étienne,2020-10-18, 7,Em casa,D,1,3,Nice,46,4,
Saint-Étienne,2020-10-03, 6,Visitante,D,0,2,Lens,35,2,
Saint-Étienne,2020-09-26, 5,Em casa,D,0,3,Rennes,48,3,
Saint-Étienne,2020-09-20, 4,Visitante,E,2,2,Nantes,42,4,
Saint-Étienne,2020-09-17, 1,Visitante,V,2,0,Marseille,42,2,
Saint-Étienne,2020-09-12, 3,Em casa,V,2,0,Strasbourg,50,2,
Saint-Étienne,2020-08-30, 2,Em casa,V,2,0,Lorient,53,2,
Bordeaux,2021-05-23,38,Visitante,V,2,1,Reims,44,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/123f3efe.png
Bordeaux,2021-05-16,37,Em casa,V,3,0,Lens,35,3,
Bordeaux,2021-05-08,36,Visitante,D,0,3,Nantes,51,3,
Bordeaux,2021-05-02,35,Em casa,V,1,0,Rennes,46,1,
Bordeaux,2021-04-25,34,Visitante,D,1,4,Lorient,57,5,
Bordeaux,2021-04-18,33,Em casa,D,0,3,Monaco,41,3,
Bordeaux,2021-04-11,32,Visitante,D,1,4,Saint-Étienne,63,5,
Bordeaux,2021-04-04,31,Em casa,D,2,3,Strasbourg,62,5,
Bordeaux,2021-03-21,30,Visitante,D,1,3,Montpellier,55,4,
Bordeaux,2021-03-14,29,Visitante,V,3,1,Dijon,53,4,
Bordeaux,2021-03-03,28,Em casa,D,0,1,Paris S-G,43,1,
Bordeaux,2021-02-27,27,Em casa,D,1,2,Metz,51,3,
Bordeaux,2021-02-21,26,Visitante,D,0,2,Nîmes,70,2,
Bordeaux,2021-02-14,25,Em casa,E,0,0,Marseille,56,0,
Bordeaux,2021-02-07,24,Visitante,D,1,2,Brest,52,3,
Bordeaux,2021-02-03,23,Em casa,D,0,3,Lille,54,3,
Bordeaux,2021-01-29,22,Visitante,D,1,2,Lyon,44,3,
Bordeaux,2021-01-24,21,Em casa,V,2,1,Angers,46,3,
Bordeaux,2021-01-17,20,Visitante,V,3,0,Nice,51,3,
Bordeaux,2021-01-09,19,Em casa,V,2,1,Lorient,48,3,
Bordeaux,2021-01-06,18,Visitante,E,0,0,Metz,57,0,
Bordeaux,2020-12-23,17,Em casa,D,1,3,Reims,62,4,
Bordeaux,2020-12-20,16,Visitante,V,2,0,Strasbourg,45,2,
Bordeaux,2020-12-16,15,Em casa,D,1,2,Saint-Étienne,53,3,
Bordeaux,2020-12-13,14,Visitante,D,1,2,Lille,44,3,
Bordeaux,2020-12-06,13,Em casa,V,1,0,Brest,58,1,
Bordeaux,2020-11-28,12,Visitante,E,2,2,Paris S-G,35,4,
Bordeaux,2020-11-20,11,Visitante,V,1,0,Rennes,42,1,
Bordeaux,2020-11-07,10,Em casa,D,0,2,Montpellier,52,2,
Bordeaux,2020-11-01, 9,Visitante,D,0,4,Monaco,48,4,
Bordeaux,2020-10-25, 8,Em casa,V,2,0,Nîmes,59,2,
Bordeaux,2020-10-17, 7,Visitante,D,1,3,Marseille,44,4,
Bordeaux,2020-10-04, 6,Em casa,V,3,0,Dijon,50,3,
Bordeaux,2020-09-27, 5,Em casa,E,0,0,Nice,46,0,
Bordeaux,2020-09-19, 4,Visitante,D,1,2,Lens,41,3,
Bordeaux,2020-09-11, 3,Em casa,E,0,0,Lyon,46,0,
Bordeaux,2020-08-30, 2,Visitante,V,2,0,Angers,44,2,
Bordeaux,2020-08-21, 1,Em casa,E,0,0,Nantes,44,0,
Angers,2021-05-23,38,Em casa,D,1,2,Lille,57,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/69236f98.png
Angers,2021-05-16,37,Visitante,D,2,3,Marseille,47,5,
Angers,2021-05-09,36,Em casa,V,3,0,Dijon,44,3,
Angers,2021-05-02,35,Visitante,D,0,2,Lorient,51,2,
Angers,2021-04-25,34,Em casa,D,0,1,Monaco,41,1,
Angers,2021-04-17,33,Em casa,D,0,3,Rennes,41,3,
Angers,2021-04-11,32,Visitante,D,0,3,Lyon,46,3,
Angers,2021-04-04,31,Em casa,E,1,1,Montpellier,62,2,
Angers,2021-03-21,30,Visitante,E,0,0,Brest,47,0,
Angers,2021-03-13,29,Em casa,D,0,1,Saint-Étienne,56,1,
Angers,2021-03-03,28,Visitante,V,1,0,Metz,36,1,
Angers,2021-02-28,27,Em casa,E,2,2,Lens,39,4,
Angers,2021-02-21,26,Visitante,E,0,0,Strasbourg,42,0,
Angers,2021-02-14,25,Em casa,D,1,3,Nantes,66,4,
Angers,2021-02-07,24,Visitante,D,0,3,Nice,49,3,
Angers,2021-02-03,23,Visitante,E,0,0,Reims,43,0,
Angers,2021-01-31,22,Em casa,V,3,1,Nîmes,40,4,
Angers,2021-01-24,21,Visitante,D,1,2,Bordeaux,54,3,
Angers,2021-01-16,20,Em casa,D,0,1,Paris S-G,39,1,
Angers,2021-01-09,19,Visitante,D,0,3,Monaco,44,3,
Angers,2021-01-06,18,Visitante,V,2,1,Lille,35,3,
Angers,2020-12-23,17,Em casa,V,2,1,Marseille,32,3,
Angers,2020-12-20,16,Visitante,E,1,1,Nantes,40,2,
Angers,2020-12-16,15,Em casa,D,0,2,Strasbourg,56,2,
Angers,2020-12-11,14,Visitante,E,0,0,Saint-Étienne,38,0,
Angers,2020-12-06,13,Em casa,V,2,0,Lorient,48,2,
Angers,2020-11-29,12,Visitante,V,3,1,Lens,36,4,
Angers,2020-11-22,11,Em casa,D,0,1,Lyon,50,1,
Angers,2020-11-08,10,Visitante,V,5,1,Nîmes,40,6,
Angers,2020-11-01, 9,Em casa,D,0,3,Nice,52,3,
Angers,2020-10-23, 8,Visitante,V,2,1,Rennes,37,3,
Angers,2020-10-18, 7,Em casa,E,1,1,Metz,46,2,
Angers,2020-10-02, 6,Visitante,D,1,6,Paris S-G,43,7,
Angers,2020-09-27, 5,Em casa,V,3,2,Brest,54,5,
Angers,2020-09-20, 4,Visitante,D,1,4,Montpellier,49,5,
Angers,2020-09-13, 3,Em casa,V,1,0,Reims,57,1,
Angers,2020-08-30, 2,Em casa,D,0,2,Bordeaux,56,2,
Angers,2020-08-22, 1,Visitante,V,1,0,Dijon,46,1,
Reims,2021-05-23,38,Em casa,D,1,2,Bordeaux,56,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/7fdd64e0.png
Reims,2021-05-16,37,Visitante,D,0,4,Paris S-G,43,4,
Reims,2021-05-09,36,Em casa,D,0,1,Monaco,40,1,
Reims,2021-05-02,35,Visitante,E,2,2,Nîmes,48,4,
Reims,2021-04-23,34,Em casa,D,1,3,Marseille,41,4,
Reims,2021-04-18,33,Em casa,E,0,0,Metz,50,0,
Reims,2021-04-11,32,Visitante,E,0,0,Nice,46,0,
Reims,2021-04-04,31,Em casa,E,2,2,Rennes,43,4,
Reims,2021-03-21,30,Visitante,V,1,0,Dijon,46,1,
Reims,2021-03-12,29,Em casa,E,1,1,Lyon,33,2,
Reims,2021-03-03,28,Visitante,V,2,1,Nantes,51,3,
Reims,2021-02-28,27,Em casa,E,0,0,Montpellier,57,0,
Reims,2021-02-20,26,Visitante,E,1,1,Saint-Étienne,51,2,
Reims,2021-02-13,25,Em casa,E,1,1,Lens,37,2,
Reims,2021-02-06,24,Visitante,D,0,1,Lorient,60,1,
Reims,2021-02-03,23,Em casa,E,0,0,Angers,57,0,
Reims,2021-01-31,22,Visitante,V,1,0,Strasbourg,52,1,
Reims,2021-01-24,21,Em casa,V,1,0,Brest,36,1,
Reims,2021-01-17,20,Visitante,D,1,2,Lille,40,3,
Reims,2021-01-09,19,Em casa,V,3,1,Saint-Étienne,37,4,
Reims,2021-01-06,18,Em casa,E,0,0,Dijon,57,0,
Reims,2020-12-23,17,Visitante,V,3,1,Bordeaux,38,4,
Reims,2020-12-19,16,Visitante,E,1,1,Marseille,30,2,
Reims,2020-12-16,15,Em casa,V,3,2,Nantes,46,5,
Reims,2020-12-13,14,Visitante,D,1,2,Brest,48,3,
Reims,2020-12-06,13,Em casa,E,0,0,Nice,36,0,
Reims,2020-11-29,12,Visitante,D,0,3,Lyon,36,3,
Reims,2020-11-22,11,Em casa,D,0,1,Nîmes,70,1,
Reims,2020-11-08,10,Visitante,E,4,4,Lens,37,8,
Reims,2020-11-01, 9,Em casa,V,2,1,Strasbourg,51,3,
Reims,2020-10-25, 8,Visitante,V,4,0,Montpellier,66,4,
Reims,2020-10-17, 7,Em casa,D,1,3,Lorient,47,4,
Reims,2020-10-04, 6,Visitante,E,2,2,Rennes,27,4,
Reims,2020-09-27, 5,Em casa,D,0,2,Paris S-G,36,2,
Reims,2020-09-20, 4,Visitante,D,1,2,Metz,41,3,
Reims,2020-09-13, 3,Visitante,D,0,1,Angers,43,1,
Reims,2020-08-30, 2,Em casa,D,0,1,Lille,51,1,
Reims,2020-08-23, 1,Visitante,E,2,2,Monaco,25,4,
Strasbourg,2021-05-23,38,Em casa,E,1,1,Lorient,52,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/c0d3eab4.png
Strasbourg,2021-05-16,37,Visitante,V,2,0,Nice,29,2,
Strasbourg,2021-05-09,36,Em casa,D,2,3,Montpellier,57,5,
Strasbourg,2021-04-30,35,Visitante,E,1,1,Marseille,31,2,
Strasbourg,2021-04-25,34,Em casa,D,1,2,Nantes,65,3,
Strasbourg,2021-04-18,33,Visitante,E,1,1,Nîmes,47,2,
Strasbourg,2021-04-10,32,Em casa,D,1,4,Paris S-G,38,5,
Strasbourg,2021-04-04,31,Visitante,V,3,2,Bordeaux,38,5,
Strasbourg,2021-03-21,30,Em casa,D,1,2,Lens,60,3,
Strasbourg,2021-03-14,29,Visitante,D,0,1,Rennes,51,1,
Strasbourg,2021-03-03,28,Em casa,V,1,0,Monaco,39,1,
Strasbourg,2021-02-28,27,Visitante,E,1,1,Lille,32,2,
Strasbourg,2021-02-21,26,Em casa,E,0,0,Angers,58,0,
Strasbourg,2021-02-14,25,Visitante,V,2,1,Metz,55,3,
Strasbourg,2021-02-06,24,Visitante,D,0,3,Lyon,31,3,
Strasbourg,2021-02-03,23,Em casa,E,2,2,Brest,41,4,
Strasbourg,2021-01-31,22,Em casa,D,0,1,Reims,48,1,
Strasbourg,2021-01-24,21,Visitante,E,1,1,Dijon,50,2,
Strasbourg,2021-01-17,20,Em casa,V,1,0,Saint-Étienne,42,1,
Strasbourg,2021-01-09,19,Visitante,V,1,0,Lens,36,1,
Strasbourg,2021-01-06,18,Em casa,V,5,0,Nîmes,59,5,
Strasbourg,2020-12-23,17,Visitante,D,0,4,Paris S-G,31,4,
Strasbourg,2020-12-20,16,Em casa,D,0,2,Bordeaux,55,2,
Strasbourg,2020-12-16,15,Visitante,V,2,0,Angers,44,2,
Strasbourg,2020-12-13,14,Em casa,E,2,2,Metz,58,4,
Strasbourg,2020-12-06,13,Visitante,V,4,0,Nantes,39,4,
Strasbourg,2020-11-27,12,Em casa,E,1,1,Rennes,33,2,
Strasbourg,2020-11-22,11,Visitante,D,3,4,Montpellier,43,7,
Strasbourg,2020-11-06,10,Em casa,D,0,1,Marseille,53,1,
Strasbourg,2020-11-01, 9,Visitante,D,1,2,Reims,49,3,
Strasbourg,2020-10-25, 8,Visitante,V,3,0,Brest,37,3,
Strasbourg,2020-10-18, 7,Em casa,D,2,3,Lyon,52,5,
Strasbourg,2020-10-04, 6,Em casa,D,0,3,Lille,47,3,
Strasbourg,2020-09-27, 5,Visitante,D,2,3,Monaco,43,5,
Strasbourg,2020-09-20, 4,Em casa,V,1,0,Dijon,57,1,
Strasbourg,2020-09-12, 3,Visitante,D,0,2,Saint-Étienne,50,2,
Strasbourg,2020-08-29, 2,Em casa,D,0,2,Nice,45,2,
Strasbourg,2020-08-23, 1,Visitante,D,1,3,Lorient,51,4,
Lorient,2021-05-23,38,Visitante,E,1,1,Strasbourg,48,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/d2c87802.png
Lorient,2021-05-16,37,Em casa,V,2,1,Metz,38,3,
Lorient,2021-05-08,36,Visitante,D,1,4,Lyon,41,5,
Lorient,2021-05-02,35,Em casa,V,2,0,Angers,49,2,
Lorient,2021-04-25,34,Em casa,V,4,1,Bordeaux,43,5,
Lorient,2021-04-17,33,Visitante,D,2,3,Marseille,26,5,
Lorient,2021-04-11,32,Visitante,D,1,4,Lens,63,5,
Lorient,2021-04-04,31,Em casa,V,1,0,Brest,45,1,
Lorient,2021-03-21,30,Visitante,E,1,1,Nantes,62,2,
Lorient,2021-03-14,29,Em casa,E,1,1,Nice,50,2,
Lorient,2021-03-03,28,Visitante,E,1,1,Montpellier,46,2,
Lorient,2021-02-28,27,Em casa,V,2,1,Saint-Étienne,55,3,
Lorient,2021-02-24,21,Visitante,D,0,1,Nîmes,52,1,
Lorient,2021-02-21,26,Em casa,D,1,4,Lille,43,5,
Lorient,2021-02-14,25,Visitante,E,2,2,Monaco,30,4,
Lorient,2021-02-06,24,Em casa,V,1,0,Reims,40,1,
Lorient,2021-02-03,23,Visitante,E,1,1,Rennes,41,2,
Lorient,2021-01-31,22,Em casa,V,3,2,Paris S-G,36,5,
Lorient,2021-01-27,20,Em casa,V,3,2,Dijon,46,5,
Lorient,2021-01-09,19,Visitante,D,1,2,Bordeaux,52,3,
Lorient,2021-01-06,18,Em casa,D,2,5,Monaco,42,7,
Lorient,2020-12-23,17,Visitante,E,2,2,Nice,58,4,
Lorient,2020-12-20,16,Em casa,D,0,3,Rennes,43,3,
Lorient,2020-12-16,15,Visitante,D,0,2,Paris S-G,26,2,
Lorient,2020-12-13,14,Em casa,V,3,0,Nîmes,45,3,
Lorient,2020-12-06,13,Visitante,D,0,2,Angers,52,2,
Lorient,2020-11-29,12,Em casa,D,0,1,Montpellier,43,1,
Lorient,2020-11-22,11,Visitante,D,0,4,Lille,36,4,
Lorient,2020-11-08,10,Em casa,D,0,2,Nantes,48,2,
Lorient,2020-11-01, 9,Visitante,E,0,0,Dijon,47,0,
Lorient,2020-10-24, 8,Em casa,D,0,1,Marseille,38,1,
Lorient,2020-10-17, 7,Visitante,V,3,1,Reims,53,4,
Lorient,2020-10-04, 6,Visitante,D,1,3,Metz,42,4,
Lorient,2020-09-27, 5,Em casa,E,1,1,Lyon,32,2,
Lorient,2020-09-20, 4,Visitante,D,2,3,Brest,42,5,
Lorient,2020-09-13, 3,Em casa,D,2,3,Lens,47,5,
Lorient,2020-08-30, 2,Visitante,D,0,2,Saint-Étienne,47,2,
Lorient,2020-08-23, 1,Em casa,V,3,1,Strasbourg,49,4,
Brest,2021-05-23,38,Em casa,D,0,2,Paris S-G,37,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/fb08dbb3.png
Brest,2021-05-16,37,Visitante,E,0,0,Montpellier,57,0,
Brest,2021-05-09,36,Visitante,D,2,3,Nice,36,5,
Brest,2021-05-02,35,Em casa,D,1,4,Nantes,59,5,
Brest,2021-04-24,34,Visitante,V,2,1,Saint-Étienne,56,3,
Brest,2021-04-18,33,Em casa,E,1,1,Lens,46,2,
Brest,2021-04-11,32,Em casa,E,1,1,Nîmes,64,2,
Brest,2021-04-04,31,Visitante,D,0,1,Lorient,55,1,
Brest,2021-03-21,30,Em casa,E,0,0,Angers,53,0,
Brest,2021-03-13,29,Visitante,D,1,3,Marseille,59,4,
Brest,2021-03-03,28,Em casa,V,3,1,Dijon,49,4,
Brest,2021-02-28,27,Visitante,D,0,2,Monaco,37,2,
Brest,2021-02-19,26,Em casa,D,2,3,Lyon,51,5,
Brest,2021-02-14,25,Visitante,E,0,0,Lille,32,0,
Brest,2021-02-07,24,Em casa,V,2,1,Bordeaux,48,3,
Brest,2021-02-03,23,Visitante,E,2,2,Strasbourg,59,4,
Brest,2021-01-31,22,Em casa,D,2,4,Metz,62,6,
Brest,2021-01-24,21,Visitante,D,0,1,Reims,64,1,
Brest,2021-01-17,20,Em casa,D,1,2,Rennes,43,3,
Brest,2021-01-09,19,Visitante,D,0,3,Paris S-G,38,3,
Brest,2021-01-06,18,Em casa,V,2,0,Nice,38,2,
Brest,2020-12-23,17,Visitante,D,1,2,Lens,53,3,
Brest,2020-12-20,16,Em casa,E,2,2,Montpellier,56,4,
Brest,2020-12-16,15,Visitante,E,2,2,Lyon,44,4,
Brest,2020-12-13,14,Em casa,V,2,1,Reims,52,3,
Brest,2020-12-06,13,Visitante,D,0,1,Bordeaux,42,1,
Brest,2020-11-29,12,Visitante,V,2,0,Metz,55,2,
Brest,2020-11-21,11,Em casa,V,4,1,Saint-Étienne,41,5,
Brest,2020-11-08,10,Em casa,V,3,2,Lille,37,5,
Brest,2020-10-31, 9,Visitante,D,1,2,Rennes,31,3,
Brest,2020-10-25, 8,Em casa,D,0,3,Strasbourg,63,3,
Brest,2020-10-18, 7,Visitante,D,1,3,Nantes,61,4,
Brest,2020-10-04, 6,Em casa,V,1,0,Monaco,30,1,
Brest,2020-09-27, 5,Visitante,D,2,3,Angers,46,5,
Brest,2020-09-20, 4,Em casa,V,3,2,Lorient,58,5,
Brest,2020-09-13, 3,Visitante,V,2,0,Dijon,51,2,
Brest,2020-08-30, 2,Em casa,D,2,3,Marseille,59,5,
Brest,2020-08-23, 1,Visitante,D,0,4,Nîmes,56,4,
Nantes,2021-05-23,38,Em casa,D,1,2,Montpellier,48,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/d7a486cd.png
Nantes,2021-05-16,37,Visitante,V,4,0,Dijon,29,4,
Nantes,2021-05-08,36,Em casa,V,3,0,Bordeaux,49,3,
Nantes,2021-05-02,35,Visitante,V,4,1,Brest,41,5,
Nantes,2021-04-25,34,Visitante,V,2,1,Strasbourg,35,3,
Nantes,2021-04-18,33,Em casa,D,1,2,Lyon,50,3,
Nantes,2021-04-11,32,Visitante,D,0,1,Rennes,36,1,
Nantes,2021-04-04,31,Em casa,D,1,2,Nice,50,3,
Nantes,2021-03-21,30,Em casa,E,1,1,Lorient,38,2,
Nantes,2021-03-14,29,Visitante,V,2,1,Paris S-G,26,3,
Nantes,2021-03-03,28,Em casa,D,1,2,Reims,49,3,
Nantes,2021-02-28,27,Visitante,E,1,1,Nîmes,38,2,
Nantes,2021-02-20,26,Em casa,E,1,1,Marseille,35,2,
Nantes,2021-02-14,25,Visitante,V,3,1,Angers,34,4,
Nantes,2021-02-07,24,Em casa,D,0,2,Lille,44,2,
Nantes,2021-02-03,23,Visitante,E,1,1,Saint-Étienne,49,2,
Nantes,2021-01-31,22,Em casa,D,1,2,Monaco,32,3,
Nantes,2021-01-24,21,Visitante,D,0,2,Metz,57,2,
Nantes,2021-01-17,20,Em casa,E,1,1,Lens,41,2,
Nantes,2021-01-09,19,Visitante,E,1,1,Montpellier,52,2,
Nantes,2021-01-06,18,Em casa,E,0,0,Rennes,28,0,
Nantes,2020-12-23,17,Visitante,D,0,3,Lyon,35,3,
Nantes,2020-12-20,16,Em casa,E,1,1,Angers,60,2,
Nantes,2020-12-16,15,Visitante,D,2,3,Reims,54,5,
Nantes,2020-12-13,14,Em casa,E,1,1,Dijon,37,2,
Nantes,2020-12-06,13,Em casa,D,0,4,Strasbourg,61,4,
Nantes,2020-11-28,12,Visitante,D,1,3,Marseille,43,4,
Nantes,2020-11-25, 8,Visitante,E,1,1,Lens,51,2,
Nantes,2020-11-22,11,Em casa,E,1,1,Metz,66,2,
Nantes,2020-11-08,10,Visitante,V,2,0,Lorient,52,2,
Nantes,2020-10-31, 9,Em casa,D,0,3,Paris S-G,37,3,
Nantes,2020-10-18, 7,Em casa,V,3,1,Brest,39,4,
Nantes,2020-10-03, 6,Visitante,D,1,2,Nice,27,3,
Nantes,2020-09-25, 5,Visitante,D,0,2,Lille,46,2,
Nantes,2020-09-20, 4,Em casa,E,2,2,Saint-Étienne,58,4,
Nantes,2020-09-13, 3,Visitante,D,1,2,Monaco,43,3,
Nantes,2020-08-30, 2,Em casa,V,2,1,Nîmes,33,3,
Nantes,2020-08-21, 1,Visitante,E,0,0,Bordeaux,56,0,
Nîmes,2021-05-23,38,Visitante,D,0,2,Rennes,32,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/1cbf5f9e.png
Nîmes,2021-05-16,37,Em casa,D,2,5,Lyon,44,7,
Nîmes,2021-05-09,36,Visitante,V,3,0,Metz,42,3,
Nîmes,2021-05-02,35,Em casa,E,2,2,Reims,52,4,
Nîmes,2021-04-25,34,Visitante,D,1,2,Lens,56,3,
Nîmes,2021-04-18,33,Em casa,E,1,1,Strasbourg,53,2,
Nîmes,2021-04-11,32,Visitante,E,1,1,Brest,36,2,
Nîmes,2021-04-04,31,Em casa,D,0,2,Saint-Étienne,53,2,
Nîmes,2021-03-21,30,Visitante,V,2,1,Lille,27,3,
Nîmes,2021-03-14,29,Em casa,E,1,1,Montpellier,41,2,
Nîmes,2021-03-03,28,Visitante,D,1,2,Nice,46,3,
Nîmes,2021-02-28,27,Em casa,E,1,1,Nantes,62,2,
Nîmes,2021-02-24,21,Em casa,V,1,0,Lorient,48,1,
Nîmes,2021-02-21,26,Em casa,V,2,0,Bordeaux,30,2,
Nîmes,2021-02-14,25,Visitante,V,2,0,Dijon,51,2,
Nîmes,2021-02-07,24,Em casa,D,3,4,Monaco,44,7,
Nîmes,2021-02-03,23,Visitante,D,0,3,Paris S-G,34,3,
Nîmes,2021-01-31,22,Visitante,D,1,3,Angers,60,4,
Nîmes,2021-01-16,20,Visitante,V,2,1,Marseille,37,3,
Nîmes,2021-01-09,19,Em casa,D,0,1,Lille,48,1,
Nîmes,2021-01-06,18,Visitante,D,0,5,Strasbourg,41,5,
Nîmes,2020-12-23,17,Em casa,D,1,3,Dijon,46,4,
Nîmes,2020-12-20,16,Visitante,E,2,2,Saint-Étienne,41,4,
Nîmes,2020-12-16,15,Em casa,D,0,2,Nice,45,2,
Nîmes,2020-12-13,14,Visitante,D,0,3,Lorient,55,3,
Nîmes,2020-12-04,13,Em casa,D,0,2,Marseille,32,2,
Nîmes,2020-11-29,12,Visitante,D,0,3,Monaco,33,3,
Nîmes,2020-11-22,11,Visitante,V,1,0,Reims,30,1,
Nîmes,2020-11-08,10,Em casa,D,1,5,Angers,60,6,
Nîmes,2020-11-01, 9,Em casa,D,0,1,Metz,68,1,
Nîmes,2020-10-25, 8,Visitante,D,0,2,Bordeaux,41,2,
Nîmes,2020-10-16, 7,Em casa,D,0,4,Paris S-G,26,4,
Nîmes,2020-10-04, 6,Visitante,V,1,0,Montpellier,48,1,
Nîmes,2020-09-27, 5,Em casa,E,1,1,Lens,50,2,
Nîmes,2020-09-18, 4,Visitante,E,0,0,Lyon,28,0,
Nîmes,2020-09-13, 3,Em casa,D,2,4,Rennes,45,6,
Nîmes,2020-08-30, 2,Visitante,D,1,2,Nantes,67,3,
Nîmes,2020-08-23, 1,Em casa,V,4,0,Brest,44,4,
Dijon,2021-05-23,38,Visitante,V,1,0,Saint-Étienne,35,1,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/8dfb7350.png
Dijon,2021-05-16,37,Em casa,D,0,4,Nantes,71,4,
Dijon,2021-05-09,36,Visitante,D,0,3,Angers,56,3,
Dijon,2021-05-02,35,Em casa,D,1,5,Metz,45,6,
Dijon,2021-04-25,34,Visitante,D,1,5,Rennes,27,6,
Dijon,2021-04-18,33,Em casa,V,2,0,Nice,44,2,
Dijon,2021-04-11,32,Visitante,D,0,3,Monaco,36,3,
Dijon,2021-04-04,31,Visitante,D,0,2,Marseille,36,2,
Dijon,2021-03-21,30,Em casa,D,0,1,Reims,54,1,
Dijon,2021-03-14,29,Em casa,D,1,3,Bordeaux,47,4,
Dijon,2021-03-03,28,Visitante,D,1,3,Brest,51,4,
Dijon,2021-02-27,27,Em casa,D,0,4,Paris S-G,40,4,
Dijon,2021-02-21,26,Visitante,D,1,2,Lens,46,3,
Dijon,2021-02-14,25,Em casa,D,0,2,Nîmes,49,2,
Dijon,2021-02-07,24,Visitante,D,2,4,Montpellier,42,6,
Dijon,2021-02-03,23,Em casa,D,0,1,Lyon,38,1,
Dijon,2021-01-31,22,Visitante,D,0,1,Lille,41,1,
Dijon,2021-01-27,20,Visitante,D,2,3,Lorient,54,5,
Dijon,2021-01-24,21,Em casa,E,1,1,Strasbourg,50,2,
Dijon,2021-01-09,19,Em casa,E,0,0,Marseille,42,0,
Dijon,2021-01-06,18,Visitante,E,0,0,Reims,43,0,
Dijon,2020-12-23,17,Visitante,V,3,1,Nîmes,54,4,
Dijon,2020-12-20,16,Em casa,D,0,1,Monaco,53,1,
Dijon,2020-12-16,15,Em casa,D,0,2,Lille,46,2,
Dijon,2020-12-13,14,Visitante,E,1,1,Nantes,63,2,
Dijon,2020-12-06,13,Em casa,E,0,0,Saint-Étienne,41,0,
Dijon,2020-11-29,12,Visitante,V,3,1,Nice,38,4,
Dijon,2020-11-22,11,Em casa,D,0,1,Lens,53,1,
Dijon,2020-11-08,10,Visitante,E,1,1,Metz,56,2,
