clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Hellas Verona,2020-12-06,10,Em casa,E,1,1,Cagliari,51,2,
Hellas Verona,2020-11-28, 9,Visitante,V,2,0,Atalanta,42,2,
Hellas Verona,2020-11-22, 8,Em casa,D,0,2,Sassuolo,52,2,
Hellas Verona,2020-11-08, 7,Visitante,E,2,2,Milan,34,4,
Hellas Verona,2020-11-02, 6,Em casa,V,3,1,Benevento,45,4,
Hellas Verona,2020-10-25, 5,Visitante,E,1,1,Juventus,39,2,
Hellas Verona,2020-10-19, 4,Em casa,E,0,0,Genoa,59,0,
Hellas Verona,2020-10-04, 3,Visitante,D,0,1,Parma,61,1,
Hellas Verona,2020-09-27, 2,Em casa,V,1,0,Udinese,48,1,
Hellas Verona,2020-09-19, 1,Em casa,V,3,0,Roma,40,3,
Genoa,2021-05-22,38,Visitante,V,1,0,Cagliari,49,1,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/658bf2de.png
Genoa,2021-05-15,37,Em casa,D,3,4,Atalanta,40,7,
Genoa,2021-05-12,36,Visitante,V,2,0,Bologna,34,2,
Genoa,2021-05-09,35,Em casa,D,1,2,Sassuolo,40,3,
Genoa,2021-05-02,34,Visitante,D,3,4,Lazio,48,7,
Genoa,2021-04-24,33,Em casa,V,2,0,Spezia,34,2,
Genoa,2021-04-21,32,Em casa,E,2,2,Benevento,64,4,
Genoa,2021-04-18,31,Visitante,D,1,2,Milan,46,3,
Genoa,2021-04-11,30,Visitante,D,1,3,Juventus,43,4,
Genoa,2021-04-03,29,Em casa,E,1,1,Fiorentina,56,2,
Genoa,2021-03-19,28,Visitante,V,2,1,Parma,44,3,
Genoa,2021-03-13,27,Em casa,E,1,1,Udinese,56,2,
Genoa,2021-03-07,26,Visitante,D,0,1,Roma,45,1,
Genoa,2021-03-03,25,Em casa,E,1,1,Sampdoria,51,2,
Genoa,2021-02-28,24,Visitante,D,0,3,Inter,49,3,
Genoa,2021-02-20,23,Em casa,E,2,2,Hellas Verona,50,4,
Genoa,2021-02-13,22,Visitante,E,0,0,Torino,55,0,
Genoa,2021-02-06,21,Em casa,V,2,1,Napoli,34,3,
Genoa,2021-01-31,20,Visitante,V,3,0,Crotone,46,3,
Genoa,2021-01-24,19,Em casa,V,1,0,Cagliari,41,1,
Genoa,2021-01-17,18,Visitante,E,0,0,Atalanta,36,0,
Genoa,2021-01-09,17,Em casa,V,2,0,Bologna,36,2,
Genoa,2021-01-06,16,Visitante,D,1,2,Sassuolo,37,3,
Genoa,2021-01-03,15,Em casa,E,1,1,Lazio,39,2,
Genoa,2020-12-23,14,Visitante,V,2,1,Spezia,33,3,
Genoa,2020-12-20,13,Visitante,D,0,2,Benevento,56,2,
Genoa,2020-12-16,12,Em casa,E,2,2,Milan,42,4,
Genoa,2020-12-13,11,Em casa,D,1,3,Juventus,30,4,
Genoa,2020-12-07,10,Visitante,E,1,1,Fiorentina,39,2,
Genoa,2020-11-30, 9,Em casa,D,1,2,Parma,51,3,
Genoa,2020-11-22, 8,Visitante,D,0,1,Udinese,53,1,
Genoa,2020-11-08, 7,Em casa,D,1,3,Roma,50,4,
Genoa,2020-11-04, 3,Em casa,D,1,2,Torino,52,3,
Genoa,2020-11-01, 6,Visitante,E,1,1,Sampdoria,46,2,
Genoa,2020-10-24, 5,Em casa,D,0,2,Inter,39,2,
Genoa,2020-10-19, 4,Visitante,E,0,0,Hellas Verona,41,0,
Genoa,2020-09-27, 2,Visitante,D,0,6,Napoli,43,6,
Genoa,2020-09-20, 1,Em casa,V,4,1,Crotone,49,5,
Bologna,2021-05-23,38,Em casa,D,1,4,Juventus,49,5,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/1d8099f8.png
Bologna,2021-05-17,37,Visitante,E,2,2,Hellas Verona,49,4,
Bologna,2021-05-12,36,Em casa,D,0,2,Genoa,66,2,
Bologna,2021-05-08,35,Visitante,E,1,1,Udinese,53,2,
Bologna,2021-05-02,34,Em casa,E,3,3,Fiorentina,62,6,
Bologna,2021-04-25,33,Visitante,D,0,5,Atalanta,45,5,
Bologna,2021-04-21,32,Em casa,E,1,1,Torino,49,2,
Bologna,2021-04-18,31,Em casa,V,4,1,Spezia,41,5,
Bologna,2021-04-11,30,Visitante,D,0,1,Roma,56,1,
Bologna,2021-04-03,29,Em casa,D,0,1,Inter,55,1,
Bologna,2021-03-20,28,Visitante,V,3,2,Crotone,51,5,
Bologna,2021-03-14,27,Em casa,V,3,1,Sampdoria,44,4,
Bologna,2021-03-07,26,Visitante,D,1,3,Napoli,57,4,
Bologna,2021-03-03,25,Visitante,D,0,1,Cagliari,63,1,
Bologna,2021-02-27,24,Em casa,V,2,0,Lazio,41,2,
Bologna,2021-02-20,23,Visitante,E,1,1,Sassuolo,27,2,
Bologna,2021-02-12,22,Em casa,E,1,1,Benevento,58,2,
Bologna,2021-02-07,21,Visitante,V,3,0,Parma,43,3,
Bologna,2021-01-30,20,Em casa,D,1,2,Milan,49,3,
Bologna,2021-01-24,19,Visitante,D,0,2,Juventus,47,2,
Bologna,2021-01-16,18,Em casa,V,1,0,Hellas Verona,48,1,
Bologna,2021-01-09,17,Visitante,D,0,2,Genoa,64,2,
Bologna,2021-01-06,16,Em casa,E,2,2,Udinese,38,4,
Bologna,2021-01-03,15,Visitante,E,0,0,Fiorentina,54,0,
Bologna,2020-12-23,14,Em casa,E,2,2,Atalanta,46,4,
Bologna,2020-12-20,13,Visitante,E,1,1,Torino,48,2,
Bologna,2020-12-16,12,Visitante,E,2,2,Spezia,55,4,
Bologna,2020-12-13,11,Em casa,D,1,5,Roma,53,6,
Bologna,2020-12-05,10,Visitante,D,1,3,Inter,54,4,
Bologna,2020-11-29, 9,Em casa,V,1,0,Crotone,51,1,
Bologna,2020-11-22, 8,Visitante,V,2,1,Sampdoria,55,3,
Bologna,2020-11-08, 7,Em casa,D,0,1,Napoli,47,1,
Bologna,2020-10-31, 6,Em casa,V,3,2,Cagliari,51,5,
Bologna,2020-10-24, 5,Visitante,D,1,2,Lazio,51,3,
Bologna,2020-10-18, 4,Em casa,D,3,4,Sassuolo,48,7,
Bologna,2020-10-04, 3,Visitante,D,0,1,Benevento,59,1,
Bologna,2020-09-28, 2,Em casa,V,4,1,Parma,58,5,
Bologna,2020-09-21, 1,Visitante,D,0,2,Milan,42,2,
Fiorentina,2021-05-22,38,Visitante,E,0,0,Crotone,46,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/421387cf.png
Fiorentina,2021-05-16,37,Em casa,D,0,2,Napoli,41,2,
Fiorentina,2021-05-12,36,Visitante,E,0,0,Cagliari,44,0,
Fiorentina,2021-05-08,35,Em casa,V,2,0,Lazio,30,2,
Fiorentina,2021-05-02,34,Visitante,E,3,3,Bologna,38,6,
Fiorentina,2021-04-25,33,Em casa,E,1,1,Juventus,34,2,
Fiorentina,2021-04-20,32,Visitante,V,2,1,Hellas Verona,35,3,
Fiorentina,2021-04-17,31,Visitante,D,1,3,Sassuolo,29,4,
Fiorentina,2021-04-11,30,Em casa,D,2,3,Atalanta,40,5,
Fiorentina,2021-04-03,29,Visitante,E,1,1,Genoa,44,2,
Fiorentina,2021-03-21,28,Em casa,D,2,3,Milan,42,5,
Fiorentina,2021-03-13,27,Visitante,V,4,1,Benevento,41,5,
Fiorentina,2021-03-07,26,Em casa,E,3,3,Parma,44,6,
Fiorentina,2021-03-03,25,Em casa,D,1,2,Roma,41,3,
Fiorentina,2021-02-28,24,Visitante,D,0,1,Udinese,53,1,
Fiorentina,2021-02-19,23,Em casa,V,3,0,Spezia,37,3,
Fiorentina,2021-02-14,22,Visitante,D,1,2,Sampdoria,50,3,
Fiorentina,2021-02-05,21,Em casa,D,0,2,Inter,45,2,
Fiorentina,2021-01-29,20,Visitante,E,1,1,Torino,48,2,
Fiorentina,2021-01-23,19,Em casa,V,2,1,Crotone,46,3,
Fiorentina,2021-01-17,18,Visitante,D,0,6,Napoli,51,6,
Fiorentina,2021-01-10,17,Em casa,V,1,0,Cagliari,52,1,
Fiorentina,2021-01-06,16,Visitante,D,1,2,Lazio,55,3,
Fiorentina,2021-01-03,15,Em casa,E,0,0,Bologna,46,0,
Fiorentina,2020-12-22,14,Visitante,V,3,0,Juventus,47,3,
Fiorentina,2020-12-19,13,Em casa,E,1,1,Hellas Verona,61,2,
Fiorentina,2020-12-16,12,Em casa,E,1,1,Sassuolo,35,2,
Fiorentina,2020-12-13,11,Visitante,D,0,3,Atalanta,47,3,
Fiorentina,2020-12-07,10,Em casa,E,1,1,Genoa,61,2,
Fiorentina,2020-11-29, 9,Visitante,D,0,2,Milan,55,2,
Fiorentina,2020-11-22, 8,Em casa,D,0,1,Benevento,62,1,
Fiorentina,2020-11-07, 7,Visitante,E,0,0,Parma,64,0,
Fiorentina,2020-11-01, 6,Visitante,D,0,2,Roma,59,2,
Fiorentina,2020-10-25, 5,Em casa,V,3,2,Udinese,45,5,
Fiorentina,2020-10-18, 4,Visitante,E,2,2,Spezia,48,4,
Fiorentina,2020-10-02, 3,Em casa,D,1,2,Sampdoria,65,3,
Fiorentina,2020-09-26, 2,Visitante,D,3,4,Inter,34,7,
Fiorentina,2020-09-19, 1,Em casa,V,1,0,Torino,50,1,
Udinese,2021-05-23,38,Visitante,D,1,5,Inter,53,6,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/04eea015.png
Udinese,2021-05-16,37,Em casa,D,0,1,Sampdoria,52,1,
Udinese,2021-05-11,36,Visitante,D,1,5,Napoli,49,6,
Udinese,2021-05-08,35,Em casa,E,1,1,Bologna,47,2,
Udinese,2021-05-02,34,Em casa,D,1,2,Juventus,43,3,
Udinese,2021-04-25,33,Visitante,V,4,2,Benevento,42,6,
Udinese,2021-04-21,32,Em casa,D,0,1,Cagliari,56,1,
Udinese,2021-04-17,31,Visitante,V,2,1,Crotone,46,3,
Udinese,2021-04-10,30,Em casa,D,0,1,Torino,64,1,
Udinese,2021-04-03,29,Visitante,D,2,3,Atalanta,42,5,
Udinese,2021-03-21,28,Em casa,D,0,1,Lazio,51,1,
Udinese,2021-03-13,27,Visitante,E,1,1,Genoa,44,2,
Udinese,2021-03-06,26,Em casa,V,2,0,Sassuolo,30,2,
Udinese,2021-03-03,25,Visitante,E,1,1,Milan,39,2,
Udinese,2021-02-28,24,Em casa,V,1,0,Fiorentina,47,1,
Udinese,2021-02-21,23,Visitante,E,2,2,Parma,53,4,
Udinese,2021-02-14,22,Visitante,D,0,3,Roma,49,3,
Udinese,2021-02-07,21,Em casa,V,2,0,Hellas Verona,46,2,
Udinese,2021-01-31,20,Visitante,V,1,0,Spezia,37,1,
Udinese,2021-01-23,19,Em casa,E,0,0,Inter,39,0,
Udinese,2021-01-20,10,Em casa,E,1,1,Atalanta,35,2,
Udinese,2021-01-16,18,Visitante,D,1,2,Sampdoria,46,3,
Udinese,2021-01-10,17,Em casa,D,1,2,Napoli,38,3,
Udinese,2021-01-06,16,Visitante,E,2,2,Bologna,62,4,
Udinese,2021-01-03,15,Visitante,D,1,4,Juventus,38,5,
Udinese,2020-12-23,14,Em casa,D,0,2,Benevento,61,2,
Udinese,2020-12-20,13,Visitante,E,1,1,Cagliari,47,2,
Udinese,2020-12-15,12,Em casa,E,0,0,Crotone,55,0,
Udinese,2020-12-12,11,Visitante,V,3,2,Torino,39,5,
Udinese,2020-11-29, 9,Visitante,V,3,1,Lazio,45,4,
Udinese,2020-11-22, 8,Em casa,V,1,0,Genoa,47,1,
Udinese,2020-11-06, 7,Visitante,E,0,0,Sassuolo,38,0,
Udinese,2020-11-01, 6,Em casa,D,1,2,Milan,40,3,
Udinese,2020-10-25, 5,Visitante,D,2,3,Fiorentina,55,5,
Udinese,2020-10-18, 4,Em casa,V,3,2,Parma,43,5,
Udinese,2020-10-03, 3,Em casa,D,0,1,Roma,45,1,
Udinese,2020-09-30, 1,Em casa,D,0,2,Spezia,48,2,
Udinese,2020-09-27, 2,Visitante,D,0,1,Hellas Verona,52,1,
Spezia,2021-05-23,38,Em casa,E,2,2,Roma,44,4,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/68449f6d.png
Spezia,2021-05-15,37,Em casa,V,4,1,Torino,40,5,
Spezia,2021-05-12,36,Visitante,E,2,2,Sampdoria,38,4,
Spezia,2021-05-08,35,Em casa,D,1,4,Napoli,48,5,
Spezia,2021-05-01,34,Visitante,E,1,1,Hellas Verona,53,2,
Spezia,2021-04-24,33,Visitante,D,0,2,Genoa,66,2,
Spezia,2021-04-21,32,Em casa,E,1,1,Inter,36,2,
Spezia,2021-04-18,31,Visitante,D,1,4,Bologna,59,5,
Spezia,2021-04-10,30,Em casa,V,3,2,Crotone,60,5,
Spezia,2021-04-03,29,Visitante,D,1,2,Lazio,50,3,
Spezia,2021-03-20,28,Em casa,V,2,1,Cagliari,53,3,
Spezia,2021-03-12,27,Visitante,D,1,3,Atalanta,53,4,
Spezia,2021-03-06,26,Em casa,E,1,1,Benevento,72,2,
Spezia,2021-03-02,25,Visitante,D,0,3,Juventus,53,3,
Spezia,2021-02-27,24,Em casa,E,2,2,Parma,53,4,
Spezia,2021-02-19,23,Visitante,D,0,3,Fiorentina,63,3,
Spezia,2021-02-13,22,Em casa,V,2,0,Milan,47,2,
Spezia,2021-02-06,21,Visitante,V,2,1,Sassuolo,46,3,
Spezia,2021-01-31,20,Em casa,D,0,1,Udinese,63,1,
Spezia,2021-01-23,19,Visitante,D,3,4,Roma,52,7,
Spezia,2021-01-16,18,Visitante,E,0,0,Torino,34,0,
Spezia,2021-01-11,17,Em casa,V,2,1,Sampdoria,56,3,
Spezia,2021-01-06,16,Visitante,V,2,1,Napoli,38,3,
Spezia,2021-01-03,15,Em casa,D,0,1,Hellas Verona,53,1,
Spezia,2020-12-23,14,Em casa,D,1,2,Genoa,67,3,
Spezia,2020-12-20,13,Visitante,D,1,2,Inter,58,3,
Spezia,2020-12-16,12,Em casa,E,2,2,Bologna,45,4,
Spezia,2020-12-12,11,Visitante,D,1,4,Crotone,59,5,
Spezia,2020-12-05,10,Em casa,D,1,2,Lazio,65,3,
Spezia,2020-11-29, 9,Visitante,E,2,2,Cagliari,60,4,
Spezia,2020-11-21, 8,Em casa,E,0,0,Atalanta,55,0,
Spezia,2020-11-07, 7,Visitante,V,3,0,Benevento,61,3,
Spezia,2020-11-01, 6,Em casa,D,1,4,Juventus,44,5,
Spezia,2020-10-25, 5,Visitante,E,2,2,Parma,52,4,
Spezia,2020-10-18, 4,Em casa,E,2,2,Fiorentina,52,4,
Spezia,2020-10-04, 3,Visitante,D,0,3,Milan,39,3,
Spezia,2020-09-30, 1,Visitante,V,2,0,Udinese,52,2,
Spezia,2020-09-27, 2,Em casa,D,1,4,Sassuolo,34,5,
Cagliari,2021-05-22,38,Em casa,D,0,1,Genoa,51,1,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/c4260e09.png
Cagliari,2021-05-16,37,Visitante,E,0,0,Milan,39,0,
Cagliari,2021-05-12,36,Em casa,E,0,0,Fiorentina,56,0,
Cagliari,2021-05-09,35,Visitante,V,3,1,Benevento,41,4,
Cagliari,2021-05-02,34,Visitante,E,1,1,Napoli,46,2,
Cagliari,2021-04-25,33,Em casa,V,3,2,Roma,30,5,
Cagliari,2021-04-21,32,Visitante,V,1,0,Udinese,44,1,
Cagliari,2021-04-17,31,Em casa,V,4,3,Parma,64,7,
Cagliari,2021-04-11,30,Visitante,D,0,1,Inter,48,1,
Cagliari,2021-04-03,29,Em casa,D,0,2,Hellas Verona,49,2,
Cagliari,2021-03-20,28,Visitante,D,1,2,Spezia,47,3,
Cagliari,2021-03-14,27,Em casa,D,1,3,Juventus,51,4,
Cagliari,2021-03-07,26,Visitante,E,2,2,Sampdoria,48,4,
Cagliari,2021-03-03,25,Em casa,V,1,0,Bologna,37,1,
Cagliari,2021-02-28,24,Visitante,V,2,0,Crotone,45,2,
Cagliari,2021-02-19,23,Em casa,D,0,1,Torino,47,1,
Cagliari,2021-02-14,22,Em casa,D,0,1,Atalanta,35,1,
Cagliari,2021-02-07,21,Visitante,D,0,1,Lazio,37,1,
Cagliari,2021-01-31,20,Em casa,E,1,1,Sassuolo,31,2,
Cagliari,2021-01-24,19,Visitante,D,0,1,Genoa,59,1,
Cagliari,2021-01-18,18,Em casa,D,0,2,Milan,44,2,
Cagliari,2021-01-10,17,Visitante,D,0,1,Fiorentina,48,1,
Cagliari,2021-01-06,16,Em casa,D,1,2,Benevento,61,3,
Cagliari,2021-01-03,15,Em casa,D,1,4,Napoli,38,5,
Cagliari,2020-12-23,14,Visitante,D,2,3,Roma,39,5,
Cagliari,2020-12-20,13,Em casa,E,1,1,Udinese,53,2,
Cagliari,2020-12-16,12,Visitante,E,0,0,Parma,42,0,
Cagliari,2020-12-13,11,Em casa,D,1,3,Inter,42,4,
Cagliari,2020-12-06,10,Visitante,E,1,1,Hellas Verona,49,2,
Cagliari,2020-11-29, 9,Em casa,E,2,2,Spezia,40,4,
Cagliari,2020-11-21, 8,Visitante,D,0,2,Juventus,34,2,
Cagliari,2020-11-07, 7,Em casa,V,2,0,Sampdoria,56,2,
Cagliari,2020-10-31, 6,Visitante,D,2,3,Bologna,49,5,
Cagliari,2020-10-25, 5,Em casa,V,4,2,Crotone,44,6,
Cagliari,2020-10-18, 4,Visitante,V,3,2,Torino,42,5,
Cagliari,2020-10-04, 3,Visitante,D,2,5,Atalanta,41,7,
Cagliari,2020-09-26, 2,Em casa,D,0,2,Lazio,45,2,
Cagliari,2020-09-20, 1,Visitante,E,1,1,Sassuolo,33,2,
Torino,2021-05-23,38,Em casa,E,1,1,Benevento,52,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/105360fe.png
Torino,2021-05-18,25,Visitante,E,0,0,Lazio,28,0,
Torino,2021-05-15,37,Visitante,D,1,4,Spezia,60,5,
Torino,2021-05-12,36,Em casa,D,0,7,Milan,43,7,
Torino,2021-05-09,35,Visitante,E,1,1,Hellas Verona,43,2,
Torino,2021-05-03,34,Em casa,V,1,0,Parma,50,1,
Torino,2021-04-26,33,Em casa,D,0,2,Napoli,47,2,
Torino,2021-04-21,32,Visitante,E,1,1,Bologna,51,2,
Torino,2021-04-18,31,Em casa,V,3,1,Roma,49,4,
Torino,2021-04-10,30,Visitante,V,1,0,Udinese,36,1,
Torino,2021-04-03,29,Em casa,E,2,2,Juventus,29,4,
Torino,2021-03-21,28,Visitante,D,0,1,Sampdoria,63,1,
Torino,2021-03-17,24,Em casa,V,3,2,Sassuolo,51,5,
Torino,2021-03-14,27,Em casa,D,1,2,Inter,32,3,
Torino,2021-03-07,26,Visitante,D,2,4,Crotone,57,6,
Torino,2021-02-19,23,Visitante,V,1,0,Cagliari,53,1,
Torino,2021-02-13,22,Em casa,E,0,0,Genoa,45,0,
Torino,2021-02-06,21,Visitante,E,3,3,Atalanta,42,6,
Torino,2021-01-29,20,Em casa,E,1,1,Fiorentina,52,2,
Torino,2021-01-22,19,Visitante,E,2,2,Benevento,61,4,
Torino,2021-01-16,18,Em casa,E,0,0,Spezia,66,0,
Torino,2021-01-09,17,Visitante,D,0,2,Milan,54,2,
Torino,2021-01-06,16,Em casa,E,1,1,Hellas Verona,45,2,
Torino,2021-01-03,15,Visitante,V,3,0,Parma,43,3,
Torino,2020-12-23,14,Visitante,E,1,1,Napoli,36,2,
Torino,2020-12-20,13,Em casa,E,1,1,Bologna,52,2,
Torino,2020-12-17,12,Visitante,D,1,3,Roma,38,4,
Torino,2020-12-12,11,Em casa,D,2,3,Udinese,61,5,
Torino,2020-12-05,10,Visitante,D,1,2,Juventus,35,3,
Torino,2020-11-30, 9,Em casa,E,2,2,Sampdoria,53,4,
Torino,2020-11-22, 8,Visitante,D,2,4,Inter,44,6,
Torino,2020-11-08, 7,Em casa,E,0,0,Crotone,50,0,
Torino,2020-11-04, 3,Visitante,V,2,1,Genoa,48,3,
Torino,2020-11-01, 6,Em casa,D,3,4,Lazio,45,7,
Torino,2020-10-23, 5,Visitante,E,3,3,Sassuolo,29,6,
Torino,2020-10-18, 4,Em casa,D,2,3,Cagliari,58,5,
Torino,2020-09-26, 2,Em casa,D,2,4,Atalanta,45,6,
Torino,2020-09-19, 1,Visitante,D,0,1,Fiorentina,50,1,
Benevento,2021-05-23,38,Visitante,E,1,1,Torino,48,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/4fcb34fd.png
Benevento,2021-05-16,37,Em casa,E,1,1,Crotone,54,2,
Benevento,2021-05-12,36,Visitante,D,0,2,Atalanta,30,2,
Benevento,2021-05-09,35,Em casa,D,1,3,Cagliari,59,4,
Benevento,2021-05-01,34,Visitante,D,0,2,Milan,44,2,
Benevento,2021-04-25,33,Em casa,D,2,4,Udinese,58,6,
Benevento,2021-04-21,32,Visitante,E,2,2,Genoa,36,4,
Benevento,2021-04-18,31,Visitante,D,3,5,Lazio,43,8,
Benevento,2021-04-12,30,Em casa,D,0,1,Sassuolo,32,1,
Benevento,2021-04-03,29,Em casa,E,2,2,Parma,29,4,
Benevento,2021-03-21,28,Visitante,V,1,0,Juventus,27,1,
Benevento,2021-03-13,27,Em casa,D,1,4,Fiorentina,59,5,
Benevento,2021-03-06,26,Visitante,E,1,1,Spezia,28,2,
Benevento,2021-03-03,25,Em casa,D,0,3,Hellas Verona,51,3,
Benevento,2021-02-28,24,Visitante,D,0,2,Napoli,39,2,
Benevento,2021-02-21,23,Em casa,E,0,0,Roma,29,0,
Benevento,2021-02-12,22,Visitante,E,1,1,Bologna,42,2,
Benevento,2021-02-07,21,Em casa,E,1,1,Sampdoria,36,2,
Benevento,2021-01-30,20,Visitante,D,0,4,Inter,39,4,
Benevento,2021-01-22,19,Em casa,E,2,2,Torino,39,4,
Benevento,2021-01-17,18,Visitante,D,1,4,Crotone,59,5,
Benevento,2021-01-09,17,Em casa,D,1,4,Atalanta,42,5,
Benevento,2021-01-06,16,Visitante,V,2,1,Cagliari,39,3,
Benevento,2021-01-03,15,Em casa,D,0,2,Milan,61,2,
Benevento,2020-12-23,14,Visitante,V,2,0,Udinese,39,2,
Benevento,2020-12-20,13,Em casa,V,2,0,Genoa,44,2,
Benevento,2020-12-15,12,Em casa,E,1,1,Lazio,37,2,
Benevento,2020-12-11,11,Visitante,D,0,1,Sassuolo,52,1,
Benevento,2020-12-06,10,Visitante,E,0,0,Parma,44,0,
Benevento,2020-11-28, 9,Em casa,E,1,1,Juventus,37,2,
Benevento,2020-11-22, 8,Visitante,V,1,0,Fiorentina,38,1,
Benevento,2020-11-07, 7,Em casa,D,0,3,Spezia,39,3,
Benevento,2020-11-02, 6,Visitante,D,1,3,Hellas Verona,55,4,
Benevento,2020-10-25, 5,Em casa,D,1,2,Napoli,35,3,
Benevento,2020-10-18, 4,Visitante,D,2,5,Roma,48,7,
Benevento,2020-10-04, 3,Em casa,V,1,0,Bologna,41,1,
Benevento,2020-09-30, 1,Em casa,D,2,5,Inter,34,7,
Benevento,2020-09-26, 2,Visitante,V,3,2,Sampdoria,60,5,
Crotone,2021-05-22,38,Em casa,E,0,0,Fiorentina,54,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/3074d7b1.png
Crotone,2021-05-16,37,Visitante,E,1,1,Benevento,46,2,
Crotone,2021-05-13,36,Em casa,V,2,1,Hellas Verona,38,3,
Crotone,2021-05-09,35,Visitante,D,0,5,Roma,38,5,
Crotone,2021-05-01,34,Em casa,D,0,2,Inter,39,2,
Crotone,2021-04-24,33,Visitante,V,4,3,Parma,43,7,
Crotone,2021-04-21,32,Em casa,D,0,1,Sampdoria,40,1,
Crotone,2021-04-17,31,Em casa,D,1,2,Udinese,54,3,
Crotone,2021-04-10,30,Visitante,D,2,3,Spezia,40,5,
Crotone,2021-04-03,29,Visitante,D,3,4,Napoli,36,7,
Crotone,2021-03-20,28,Em casa,D,2,3,Bologna,49,5,
Crotone,2021-03-12,27,Visitante,D,2,3,Lazio,37,5,
Crotone,2021-03-07,26,Em casa,V,4,2,Torino,43,6,
Crotone,2021-03-03,25,Visitante,D,1,5,Atalanta,35,6,
Crotone,2021-02-28,24,Em casa,D,0,2,Cagliari,55,2,
Crotone,2021-02-22,23,Visitante,D,0,3,Juventus,41,3,
Crotone,2021-02-14,22,Em casa,D,1,2,Sassuolo,36,3,
Crotone,2021-02-07,21,Visitante,D,0,4,Milan,50,4,
Crotone,2021-01-31,20,Em casa,D,0,3,Genoa,54,3,
Crotone,2021-01-23,19,Visitante,D,1,2,Fiorentina,54,3,
Crotone,2021-01-17,18,Em casa,V,4,1,Benevento,41,5,
Crotone,2021-01-10,17,Visitante,D,1,2,Hellas Verona,55,3,
Crotone,2021-01-06,16,Em casa,D,1,3,Roma,51,4,
Crotone,2021-01-03,15,Visitante,D,2,6,Inter,52,8,
Crotone,2020-12-22,14,Em casa,V,2,1,Parma,49,3,
Crotone,2020-12-19,13,Visitante,D,1,3,Sampdoria,57,4,
Crotone,2020-12-15,12,Visitante,E,0,0,Udinese,45,0,
Crotone,2020-12-12,11,Em casa,V,4,1,Spezia,41,5,
Crotone,2020-12-06,10,Em casa,D,0,4,Napoli,39,4,
Crotone,2020-11-29, 9,Visitante,D,0,1,Bologna,49,1,
Crotone,2020-11-21, 8,Em casa,D,0,2,Lazio,52,2,
Crotone,2020-11-08, 7,Visitante,E,0,0,Torino,50,0,
Crotone,2020-10-31, 6,Em casa,D,1,2,Atalanta,42,3,
Crotone,2020-10-25, 5,Visitante,D,2,4,Cagliari,56,6,
Crotone,2020-10-17, 4,Em casa,E,1,1,Juventus,46,2,
Crotone,2020-10-03, 3,Visitante,D,1,4,Sassuolo,47,5,
Crotone,2020-09-27, 2,Em casa,D,0,2,Milan,47,2,
Crotone,2020-09-20, 1,Visitante,D,1,4,Genoa,51,5,
Parma,2021-05-22,38,Visitante,D,0,3,Sampdoria,54,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202105061/tlogo/fb/eab4234c.png
Parma,2021-05-16,37,Em casa,D,1,3,Sassuolo,33,4,
Parma,2021-05-12,36,Visitante,D,0,1,Lazio,49,1,
Parma,2021-05-09,35,Em casa,D,2,5,Atalanta,44,7,
Parma,2021-05-03,34,Visitante,D,0,1,Torino,50,1,
Parma,2021-04-24,33,Em casa,D,3,4,Crotone,57,7,
Parma,2021-04-21,32,Visitante,D,1,3,Juventus,36,4,
Parma,2021-04-17,31,Visitante,D,3,4,Cagliari,36,7,
Parma,2021-04-10,30,Em casa,D,1,3,Milan,58,4,
Parma,2021-04-03,29,Visitante,E,2,2,Benevento,71,4,
Parma,2021-03-19,28,Em casa,D,1,2,Genoa,56,3,
Parma,2021-03-14,27,Em casa,V,2,0,Roma,42,2,
Parma,2021-03-07,26,Visitante,E,3,3,Fiorentina,56,6,
Parma,2021-03-04,25,Em casa,D,1,2,Inter,52,3,
Parma,2021-02-27,24,Visitante,E,2,2,Spezia,47,4,
Parma,2021-02-21,23,Em casa,E,2,2,Udinese,47,4,
Parma,2021-02-15,22,Visitante,D,1,2,Hellas Verona,49,3,
Parma,2021-02-07,21,Em casa,D,0,3,Bologna,57,3,
Parma,2021-01-31,20,Visitante,D,0,2,Napoli,52,2,
Parma,2021-01-24,19,Em casa,D,0,2,Sampdoria,51,2,
Parma,2021-01-17,18,Visitante,E,1,1,Sassuolo,40,2,
Parma,2021-01-10,17,Em casa,D,0,2,Lazio,47,2,
Parma,2021-01-06,16,Visitante,D,0,3,Atalanta,49,3,
Parma,2021-01-03,15,Em casa,D,0,3,Torino,57,3,
Parma,2020-12-22,14,Visitante,D,1,2,Crotone,51,3,
