data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2018-08-04,Sp Lisbon,Pacos Ferreira,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-08-01,Estoril,Feirense,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-08-01,Pacos Ferreira,Portimonense,1.0,1.0,Empate,0.0,0.0,D
2018-07-12,Porto,Portimonense,4.0,1.0,Vitória Mandante,1.0,1.0,D
2018-07-10,Boavista,Aves,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-07-10,Portimonense,Sp Lisbon,4.0,2.0,Vitória Mandante,2.0,0.0,H
2018-07-10,Benfica,Porto,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-07-05,Pacos Ferreira,Rio Ave,0.0,0.0,Empate,0.0,0.0,D
2018-07-04,Estoril,Maritimo,1.0,1.0,Empate,1.0,0.0,H
2018-07-04,Feirense,Sp Braga,2.0,2.0,Empate,0.0,1.0,A
2018-07-04,Setubal,Benfica,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-07-04,Tondela,Portimonense,2.0,2.0,Empate,2.0,1.0,H
2018-07-01,Moreirense,Benfica,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-07-01,Porto,Guimaraes,4.0,2.0,Vitória Mandante,0.0,1.0,A
2018-07-01,Sp Lisbon,Maritimo,5.0,0.0,Vitória Mandante,1.0,0.0,H
2018-07-01,Chaves,Aves,1.0,1.0,Empate,0.0,1.0,A
2018-06-10,Sp Braga,Rio Ave,1.0,1.0,Empate,1.0,1.0,D
2018-06-10,Setubal,Moreirense,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-06-10,Maritimo,Guimaraes,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-06-05,Porto,Feirense,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-06-05,Estoril,Setubal,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-06-05,Moreirense,Aves,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-06-05,Chaves,Maritimo,4.0,1.0,Vitória Mandante,2.0,1.0,H
2018-06-04,Guimaraes,Rio Ave,3.0,0.0,Vitória Mandante,3.0,0.0,H
2018-06-02,Aves,Boavista,3.0,0.0,Vitória Mandante,2.0,0.0,H
2018-06-01,Sp Braga,Rio Ave,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-05-13,Benfica,Moreirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-05-13,Maritimo,Sp Lisbon,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-05-13,Setubal,Tondela,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-13,Rio Ave,Sp Braga,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-13,Feirense,Estoril,0.0,0.0,Empate,0.0,0.0,D
2018-05-13,Portimonense,Pacos Ferreira,3.0,1.0,Vitória Mandante,1.0,0.0,H
2018-05-11,Chaves,Aves,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-05-11,Rio Ave,Nacional,3.0,3.0,Empate,2.0,1.0,H
2018-05-10,Tondela,Nacional,1.0,1.0,Empate,0.0,0.0,D
2018-05-10,Santa Clara,Chaves,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-05-10,Feirense,Belenenses,0.0,0.0,Empate,0.0,0.0,D
2018-05-05,Belenenses,Portimonense,3.0,2.0,Vitória Mandante,1.0,2.0,A
2018-05-05,Tondela,Guimaraes,1.0,4.0,Vitória Visitante,1.0,2.0,A
2018-05-05,Sp Lisbon,Benfica,0.0,0.0,Empate,0.0,0.0,D
2018-05-03,Aves,Portimonense,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-02,Setubal,Belenenses,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-02,Maritimo,Portimonense,0.0,3.0,Vitória Visitante,0.0,3.0,A
2018-04-30,Aves,Estoril,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-29,Rio Ave,Chaves,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-04-29,Maritimo,Porto,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-04-29,Boavista,Pacos Ferreira,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-29,Belenenses,Sp Braga,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-04-28,Setubal,Feirense,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-04-28,Portimonense,Sp Lisbon,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-04-28,Benfica,Tondela,2.0,3.0,Vitória Visitante,1.0,2.0,A
2018-04-27,Guimaraes,Moreirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-23,Porto,Setubal,5.0,1.0,Vitória Mandante,4.0,1.0,H
2018-04-22,Tondela,Aves,3.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-22,Sp Lisbon,Boavista,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-22,Moreirense,Rio Ave,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-04-22,Chaves,Portimonense,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-04-21,Feirense,Guimaraes,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-04-21,Estoril,Benfica,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-04-21,Pacos Ferreira,Belenenses,1.0,1.0,Empate,1.0,0.0,H
2018-04-20,Sp Braga,Maritimo,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-16,Rio Ave,Tondela,1.0,1.0,Empate,1.0,0.0,H
2018-04-15,Maritimo,Moreirense,1.0,1.0,Empate,0.0,0.0,D
2018-04-15,Benfica,Porto,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-04-15,Belenenses,Sp Lisbon,3.0,4.0,Vitória Visitante,1.0,3.0,A
2018-04-14,Portimonense,Estoril,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-04-14,Guimaraes,Setubal,1.0,1.0,Empate,1.0,1.0,D
2018-04-14,Boavista,Chaves,3.0,3.0,Empate,2.0,1.0,H
2018-04-14,Aves,Feirense,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-13,Pacos Ferreira,Sp Braga,1.0,5.0,Vitória Visitante,0.0,2.0,A
2018-04-11,Sp Braga,Setubal,2.0,1.0,Vitória Mandante,2.0,1.0,H
2018-04-11,Santa Clara,Sp Lisbon,1.0,2.0,Vitória Visitante,1.0,0.0,H
2018-04-11,Feirense,Tondela,2.0,4.0,Vitória Visitante,1.0,1.0,D
2018-04-05,Sp Braga,Boavista,1.0,1.0,Empate,0.0,1.0,A
2018-04-03,Guimaraes,Belenenses,0.0,0.0,Empate,0.0,0.0,D
2018-04-03,Moreirense,Pacos Ferreira,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-03,Setubal,Rio Ave,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-03,Tondela,Chaves,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-02,Estoril,Sp Lisbon,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-04-02,Tondela,Moreirense,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-04-02,Guimaraes,Pacos Ferreira,3.0,2.0,Vitória Mandante,2.0,1.0,H
2018-04-02,Feirense,Chaves,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-04-01,Setubal,Estoril,2.0,2.0,Empate,0.0,0.0,D
2018-04-01,Portimonense,Belenenses,0.0,0.0,Empate,0.0,0.0,D
2018-03-31,Benfica,Guimaraes,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-31,Pacos Ferreira,Chaves,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-31,Sp Braga,Sp Lisbon,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-03-31,Portimonense,Moreirense,4.0,3.0,Vitória Mandante,0.0,2.0,A
2018-03-30,Rio Ave,Estoril,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-03-30,Boavista,Tondela,1.0,1.0,Empate,1.0,1.0,D
2018-03-30,Maritimo,Feirense,4.0,1.0,Vitória Mandante,0.0,0.0,D
2018-03-29,Aves,Setubal,1.0,4.0,Vitória Visitante,1.0,0.0,H
2018-03-18,Guimaraes,Aves,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-03-18,Chaves,Sp Braga,1.0,4.0,Vitória Visitante,0.0,2.0,A
2018-03-18,Moreirense,Belenenses,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-03-18,Sp Lisbon,Rio Ave,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-17,Tondela,Maritimo,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-03-17,Estoril,Pacos Ferreira,1.0,1.0,Empate,1.0,0.0,H
2018-03-17,Feirense,Benfica,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-03-17,Porto,Boavista,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-16,Setubal,Portimonense,1.0,1.0,Empate,1.0,1.0,D
2018-03-12,Rio Ave,Sp Lisbon,1.0,3.0,Vitória Visitante,1.0,2.0,A
2018-03-11,Boavista,Guimaraes,0.0,0.0,Empate,0.0,0.0,D
2018-03-11,Maritimo,Porto,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-03-11,Portimonense,Belenenses,1.0,1.0,Empate,0.0,0.0,D
2018-03-03,Feirense,Boavista,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-03,Benfica,Maritimo,5.0,0.0,Vitória Mandante,4.0,0.0,H
2018-03-03,Estoril,Sp Braga,0.0,6.0,Vitória Visitante,0.0,3.0,A
2018-03-02,Benfica,Rio Ave,5.0,1.0,Vitória Mandante,0.0,1.0,A
2018-03-02,Porto,Sp Braga,3.0,1.0,Vitória Mandante,2.0,1.0,H
2018-03-01,Rio Ave,Pacos Ferreira,4.0,2.0,Vitória Mandante,1.0,0.0,H
2018-03-01,Maritimo,Chaves,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-03-01,Feirense,Porto,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-03-01,Boavista,Sp Braga,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-03-01,Benfica,Sp Lisbon,1.0,1.0,Empate,0.0,1.0,A
2018-03-01,Aves,Moreirense,1.0,2.0,Vitória Visitante,0.0,2.0,A
2018-02-26,Sp Braga,Tondela,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-26,Sp Lisbon,Moreirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-25,Portimonense,Porto,1.0,5.0,Vitória Visitante,0.0,3.0,A
2018-02-25,Chaves,Estoril,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-25,Boavista,Setubal,4.0,0.0,Vitória Mandante,2.0,0.0,H
2018-02-24,Maritimo,Guimaraes,3.0,2.0,Vitória Mandante,3.0,1.0,H
2018-02-24,Pacos Ferreira,Benfica,1.0,3.0,Vitória Visitante,1.0,0.0,H
2018-02-24,Belenenses,Feirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-23,Rio Ave,Aves,0.0,0.0,Empate,0.0,0.0,D
2018-02-21,Estoril,Porto,1.0,3.0,Vitória Visitante,1.0,0.0,H
2018-02-19,Tondela,Sp Lisbon,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-02-18,Guimaraes,Sp Braga,0.0,5.0,Vitória Visitante,0.0,3.0,A
2018-02-18,Setubal,Pacos Ferreira,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-18,Porto,Rio Ave,5.0,0.0,Vitória Mandante,3.0,0.0,H
2018-02-18,Moreirense,Chaves,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-02-17,Aves,Maritimo,0.0,0.0,Empate,0.0,0.0,D
2018-02-17,Benfica,Boavista,4.0,0.0,Vitória Mandante,2.0,0.0,H
2018-02-17,Estoril,Belenenses,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-02-16,Feirense,Portimonense,1.0,3.0,Vitória Visitante,1.0,1.0,D
2018-02-12,Boavista,Porto,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-02-12,Chaves,Guimaraes,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-02-12,Portimonense,Tondela,3.0,2.0,Vitória Mandante,3.0,1.0,H
2018-02-12,Aves,Nacional,2.0,3.0,Vitória Visitante,1.0,1.0,D
2018-02-11,Benfica,Moreirense,1.0,3.0,Vitória Visitante,1.0,3.0,A
2018-02-09,Porto,Moreirense,3.0,0.0,Vitória Mandante,2.0,0.0,H
2018-02-09,Aves,Maritimo,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-02-09,Nacional,Benfica,0.0,4.0,Vitória Visitante,0.0,2.0,A
2018-02-09,Rio Ave,Portimonense,2.0,1.0,Vitória Mandante,0.0,1.0,A
2018-02-04,Belenenses,Porto,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-03,Porto,Sp Lisbon,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-01-31,Sp Lisbon,Guimaraes,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-01-31,Chaves,Setubal,2.0,2.0,Empate,1.0,1.0,D
2018-01-31,Boavista,Maritimo,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-01-30,Sp Braga,Aves,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-30,Moreirense,Porto,0.0,0.0,Empate,0.0,0.0,D
2018-01-30,Estoril,Tondela,3.0,0.0,Vitória Mandante,2.0,0.0,H
2018-01-29,Belenenses,Benfica,1.0,1.0,Empate,0.0,0.0,D
2018-01-29,Portimonense,Rio Ave,4.0,1.0,Vitória Mandante,3.0,0.0,H
2018-01-29,Pacos Ferreira,Feirense,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-01-21,Rio Ave,Boavista,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-21,Guimaraes,Estoril,3.0,1.0,Vitória Mandante,1.0,1.0,D
2018-01-21,Feirense,Moreirense,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-21,Aves,Pacos Ferreira,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-01-20,Benfica,Chaves,3.0,0.0,Vitória Mandante,2.0,0.0,H
2018-01-20,Maritimo,Belenenses,0.0,0.0,Empate,0.0,0.0,D
2018-01-20,Portimonense,Sp Braga,1.0,2.0,Vitória Visitante,0.0,2.0,A
2018-01-19,Porto,Tondela,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-19,Setubal,Sp Lisbon,1.0,1.0,Empate,0.0,1.0,A
2018-01-15,Moreirense,Setubal,2.0,2.0,Empate,1.0,2.0,A
2018-01-14,Belenenses,Rio Ave,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-01-14,Boavista,Portimonense,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-01-14,Tondela,Feirense,3.0,1.0,Vitória Mandante,0.0,0.0,D
2018-01-14,Sp Lisbon,Aves,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-13,Pacos Ferreira,Maritimo,0.0,0.0,Empate,0.0,0.0,D
2018-01-13,Sp Braga,Benfica,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-01-12,Sp Braga,Moreirense,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-01-12,Maritimo,Setubal,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-01-12,Benfica,Feirense,4.0,0.0,Vitória Mandante,0.0,0.0,D
2018-01-10,Aves,Portimonense,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-09,Belenenses,Setubal,0.0,0.0,Empate,0.0,0.0,D
2018-01-09,Santa Clara,Boavista,4.0,2.0,Vitória Mandante,1.0,1.0,D
2018-01-09,Sp Lisbon,Feirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-12-23,Guimaraes,Tondela,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-12-18,Porto,Maritimo,3.0,1.0,Vitória Mandante,2.0,1.0,H
2017-12-18,Moreirense,Guimaraes,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-12-17,Chaves,Rio Ave,1.0,1.0,Empate,0.0,1.0,A
2017-12-17,Feirense,Setubal,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-17,Sp Lisbon,Portimonense,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-17,Tondela,Benfica,1.0,5.0,Vitória Visitante,0.0,3.0,A
2017-12-16,Estoril,Aves,3.0,2.0,Vitória Mandante,1.0,1.0,D
2017-12-16,Sp Braga,Belenenses,4.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-15,Pacos Ferreira,Boavista,1.0,2.0,Vitória Visitante,1.0,0.0,H
2017-12-08,Belenenses,Maritimo,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-12-08,Boavista,Rio Ave,1.0,2.0,Vitória Visitante,0.0,1.0,A
2017-12-08,Moreirense,Feirense,0.0,0.0,Empate,0.0,0.0,D
2017-12-05,Belenenses,Moreirense,1.0,1.0,Empate,1.0,0.0,H
2017-12-03,Boavista,Maritimo,3.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-03,Rio Ave,Moreirense,3.0,2.0,Vitória Mandante,2.0,1.0,H
2017-12-03,Guimaraes,Estoril,3.0,3.0,Empate,0.0,1.0,A
2017-12-02,Nacional,Belenenses,1.0,1.0,Empate,1.0,0.0,H
2017-12-02,Boavista,Sp Braga,1.0,1.0,Empate,1.0,1.0,D
2017-12-02,Moreirense,Sp Lisbon,2.0,3.0,Vitória Visitante,2.0,1.0,H
2017-11-27,Rio Ave,Guimaraes,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-11-27,Sp Braga,Feirense,3.0,1.0,Vitória Mandante,3.0,1.0,H
2017-11-26,Benfica,Setubal,6.0,0.0,Vitória Mandante,2.0,0.0,H
2017-11-26,Maritimo,Estoril,0.0,0.0,Empate,0.0,0.0,D
2017-11-26,Pacos Ferreira,Sp Lisbon,1.0,2.0,Vitória Visitante,0.0,1.0,A
2017-11-25,Aves,Porto,1.0,1.0,Empate,0.0,1.0,A
2017-11-25,Portimonense,Tondela,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-25,Boavista,Moreirense,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-24,Belenenses,Chaves,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-11-12,Guimaraes,Feirense,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-11-12,Maritimo,Sp Braga,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-11-09,Aves,Belenenses,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-11-08,Sp Lisbon,Setubal,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-11-03,Tondela,Sp Lisbon,1.0,4.0,Vitória Visitante,0.0,1.0,A
2017-11-03,Setubal,Feirense,1.0,2.0,Vitória Visitante,1.0,0.0,H
2017-11-03,Chaves,Sp Braga,0.0,0.0,Empate,0.0,0.0,D
2017-11-02,Tondela,Feirense,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-11-02,Setubal,Chaves,0.0,0.0,Empate,0.0,0.0,D
2017-11-02,Guimaraes,Porto,0.0,2.0,Vitória Visitante,0.0,1.0,A
2017-11-02,Estoril,Pacos Ferreira,2.0,1.0,Vitória Mandante,2.0,1.0,H
2017-10-30,Portimonense,Setubal,5.0,2.0,Vitória Mandante,3.0,1.0,H
2017-10-29,Sp Braga,Chaves,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-29,Pacos Ferreira,Estoril,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-29,Aves,Guimaraes,1.0,3.0,Vitória Visitante,1.0,2.0,A
2017-10-28,Maritimo,Tondela,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-28,Belenenses,Moreirense,3.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-28,Boavista,Porto,0.0,3.0,Vitória Visitante,0.0,0.0,D
2017-10-27,Benfica,Feirense,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-27,Rio Ave,Sp Lisbon,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-10-23,Guimaraes,Portimonense,3.0,3.0,Empate,1.0,3.0,A
2017-10-23,Moreirense,Sp Braga,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-10-22,Sp Lisbon,Chaves,5.0,1.0,Vitória Mandante,3.0,0.0,H
2017-10-22,Tondela,Belenenses,2.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-22,Aves,Benfica,1.0,3.0,Vitória Visitante,0.0,1.0,A
2017-10-21,Porto,Pacos Ferreira,6.0,1.0,Vitória Mandante,4.0,1.0,H
2017-10-21,Feirense,Rio Ave,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-21,Setubal,Maritimo,3.0,1.0,Vitória Mandante,0.0,1.0,A
2017-10-20,Estoril,Boavista,0.0,3.0,Vitória Visitante,0.0,2.0,A
2017-10-12,Setubal,Porto,0.0,5.0,Vitória Visitante,0.0,3.0,A
2017-10-12,Portimonense,Chaves,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-10-12,Belenenses,Pacos Ferreira,1.0,1.0,Empate,0.0,1.0,A
2017-10-09,Guimaraes,Boavista,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-09,Setubal,Sp Braga,2.0,0.0,Vitória Mandante,2.0,0.0,H
2017-10-09,Estoril,Moreirense,0.0,2.0,Vitória Visitante,0.0,1.0,A
2017-10-08,Guimaraes,Chaves,3.0,2.0,Vitória Mandante,2.0,0.0,H
2017-10-04,Maritimo,Chaves,2.0,1.0,Vitória Mandante,1.0,0.0,H
2017-10-03,Arouca,Porto,0.0,4.0,Vitória Visitante,0.0,2.0,A
2017-10-02,Benfica,Arouca,3.0,0.0,Vitória Mandante,2.0,0.0,H
2017-09-30,Rio Ave,Setubal,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-09-30,Portimonense,Aves,2.0,2.0,Empate,1.0,1.0,D
2017-09-30,Pacos Ferreira,Moreirense,3.0,2.0,Vitória Mandante,2.0,1.0,H
2017-09-30,Boavista,Feirense,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-09-29,Chaves,Tondela,1.0,1.0,Empate,1.0,1.0,D
2017-09-25,Setubal,Boavista,1.0,1.0,Empate,0.0,0.0,D
2017-09-24,Guimaraes,Maritimo,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-09-24,Feirense,Belenenses,1.0,4.0,Vitória Visitante,0.0,3.0,A
2017-09-24,Aves,Rio Ave,0.0,0.0,Empate,0.0,0.0,D
2017-09-24,Tondela,Sp Braga,1.0,2.0,Vitória Visitante,1.0,1.0,D
2017-09-23,Moreirense,Sp Lisbon,1.0,1.0,Empate,1.0,0.0,H
2017-09-23,Estoril,Chaves,0.0,2.0,Vitória Visitante,0.0,1.0,A
2017-09-23,Benfica,Pacos Ferreira,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-09-22,Porto,Portimonense,5.0,2.0,Vitória Mandante,3.0,1.0,H
2017-09-18,Portimonense,Feirense,2.0,1.0,Vitória Mandante,2.0,1.0,H
2017-09-18,Chaves,Moreirense,3.0,0.0,Vitória Mandante,1.0,0.0,H
2017-09-17,Belenenses,Estoril,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-09-17,Sp Braga,Guimaraes,2.0,1.0,Vitória Mandante,2.0,1.0,H
2017-09-17,Rio Ave,Porto,1.0,2.0,Vitória Visitante,0.0,0.0,D
2017-09-16,Maritimo,Aves,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-09-16,Boavista,Benfica,2.0,1.0,Vitória Mandante,0.0,1.0,A
2017-09-16,Sp Lisbon,Tondela,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-09-15,Pacos Ferreira,Setubal,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-09-12,Aves,Tondela,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-09-12,Benfica,Estoril,3.0,1.0,Vitória Mandante,2.0,1.0,H
2017-09-12,Boavista,Sp Lisbon,1.0,3.0,Vitória Visitante,0.0,1.0,A
2017-09-09,Tondela,Pacos Ferreira,2.0,2.0,Empate,1.0,0.0,H
2017-09-09,Maritimo,Rio Ave,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-09-09,Porto,Chaves,3.0,0.0,Vitória Mandante,0.0,0.0,D
2017-09-08,Benfica,Sp Braga,3.0,1.0,Vitória Mandante,2.0,1.0,H
2017-09-08,Porto,Estoril,4.0,0.0,Vitória Mandante,1.0,0.0,H
2017-09-04,Guimaraes,Tondela,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-09-04,Estoril,Nacional,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-09-04,Moreirense,Benfica,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-09-04,Rio Ave,Setubal,0.0,0.0,Empate,0.0,0.0,D
2017-09-01,Moreirense,Belenenses,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-08-28,Portimonense,Maritimo,1.0,2.0,Vitória Visitante,0.0,0.0,D
2017-08-27,Sp Lisbon,Estoril,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-08-27,Sp Braga,Porto,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-08-27,Boavista,Aves,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-08-26,Pacos Ferreira,Guimaraes,0.0,0.0,Empate,0.0,0.0,D
2017-08-26,Chaves,Feirense,0.0,2.0,Vitória Visitante,0.0,1.0,A
2017-08-26,Moreirense,Tondela,0.0,3.0,Vitória Visitante,0.0,1.0,A
2017-08-26,Rio Ave,Benfica,1.0,1.0,Empate,0.0,0.0,D
2017-08-25,Belenenses,Setubal,1.0,1.0,Empate,1.0,0.0,H
2017-08-21,Feirense,Pacos Ferreira,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-08-20,Setubal,Chaves,1.0,1.0,Empate,0.0,0.0,D
2017-08-20,Porto,Moreirense,3.0,0.0,Vitória Mandante,2.0,0.0,H
2017-08-20,Maritimo,Boavista,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-08-20,Aves,Sp Braga,0.0,2.0,Vitória Visitante,0.0,0.0,D
2017-08-19,Tondela,Estoril,2.0,3.0,Vitória Visitante,0.0,2.0,A
2017-08-19,Guimaraes,Sp Lisbon,0.0,5.0,Vitória Visitante,0.0,3.0,A
2017-08-19,Benfica,Belenenses,5.0,0.0,Vitória Mandante,3.0,0.0,H
2017-08-18,Rio Ave,Portimonense,2.0,0.0,Vitória Mandante,0.0,0.0,D
2017-08-14,Estoril,Guimaraes,3.0,0.0,Vitória Mandante,1.0,0.0,H
2017-08-14,Chaves,Benfica,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-08-13,Pacos Ferreira,Aves,2.0,2.0,Empate,0.0,2.0,A
2017-08-13,Sp Braga,Portimonense,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-08-13,Tondela,Porto,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-08-12,Rio Ave,Moreirense,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-08-09,Feirense,Sp Lisbon,2.0,3.0,Vitória Visitante,0.0,0.0,D
2017-08-09,Benfica,Portimonense,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-08-08,Maritimo,Pacos Ferreira,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-08-05,Estoril,Chaves,2.0,1.0,Vitória Mandante,0.0,1.0,A
