data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-01-31,Vitória,Marítimo,1,0,Vitória Mandante,0,0,D,13,9,4,5,7,1,23,18,2,2,0,0,8,1,2,2,4
2021-01-30,Tondela,SC Farense,2,0,Vitória Mandante,0,0,D,7,10,2,2,5,5,23,16,5,1,0,0,10,2,5,1,6
2021-01-30,Portimonense,Boavista,1,2,Vitória Visitante,1,1,D,9,11,2,6,4,2,18,18,3,3,0,0,6,3,3,3,6
2021-01-30,Nacional,Famalicão,2,1,Vitória Mandante,0,1,A,17,14,8,4,9,3,22,15,5,1,0,0,12,3,5,1,6
2021-01-26,Braga,Gil Vicente FC,1,0,Vitória Mandante,0,0,D,13,6,1,0,7,4,16,12,5,1,0,0,11,1,5,1,6
2021-01-26,Boavista,Sporting CP,0,2,Vitória Visitante,0,1,A,7,14,3,6,4,8,25,13,2,2,0,0,12,2,2,2,4
2021-01-25,Belenenses,Tondela,2,0,Vitória Mandante,2,0,H,8,12,3,2,4,9,15,19,2,3,0,0,13,2,2,3,5
2021-01-25,Rio Ave,Santa Clara,1,2,Vitória Visitante,1,1,D,11,12,5,5,6,2,13,16,6,1,0,0,8,3,6,1,7
2021-01-25,Benfica,Nacional,1,1,Empate,1,0,H,11,7,3,2,7,3,21,15,1,2,0,0,10,2,1,2,3
2021-01-25,SC Farense,Porto,0,1,Vitória Visitante,0,1,A,5,18,1,8,7,4,12,18,1,1,0,0,11,1,1,1,2
2021-01-24,Moreirense,Portimonense,2,2,Empate,2,1,H,11,10,3,4,3,1,12,17,3,2,0,0,4,4,3,2,5
