clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Kortrijk,2020-08-15,al,Visitante,V,2,1,Gent,30,3,
Kortrijk,2020-08-09,al,Em casa,D,1,3,Waasland-Bev,57,4,
Sint-Truiden,2021-04-18,al,Em casa,D,0,1,Anderlecht,44.0,1,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/80328a1e.png
Sint-Truiden,2021-04-11,al,Visitante,D,0,4,Genk,42.0,4,
Sint-Truiden,2021-04-06,al,Visitante,V,4,2,Waasland-Bev,59.0,6,
Sint-Truiden,2021-04-03,al,Em casa,V,2,1,Mechelen,40.0,3,
Sint-Truiden,2021-03-05,al,Visitante,E,0,0,Charleroi,41.0,0,
Sint-Truiden,2021-02-28,al,Em casa,D,0,2,Eupen,51.0,2,
Sint-Truiden,2021-02-21,al,Visitante,E,0,0,Antwerp,50.0,0,
Sint-Truiden,2021-02-13,al,Em casa,D,1,2,Zulte Waregem,55.0,3,
Sint-Truiden,2021-02-06,al,Visitante,D,1,3,Oostende,50.0,4,
Sint-Truiden,2021-01-31,al,Em casa,V,3,0,Cercle Brugge,43.0,3,
Sint-Truiden,2021-01-27,al,Visitante,E,1,1,Gent,35.0,2,
Sint-Truiden,2021-01-23,al,Em casa,D,0,2,Excel Mouscron,72.0,2,
Sint-Truiden,2021-01-20,al,Visitante,V,2,0,Kortrijk,40.0,2,
Sint-Truiden,2021-01-17,al,Em casa,V,3,1,OH Leuven,54.0,4,
Sint-Truiden,2021-01-10,al,Em casa,D,1,2,Club Brugge,44.0,3,
Sint-Truiden,2020-12-30,al,Em casa,V,1,0,Beerschot,44.0,1,
Sint-Truiden,2020-12-26,al,Visitante,V,2,1,Standard Liège,42.0,3,
Sint-Truiden,2020-12-19,al,Visitante,V,2,0,Zulte Waregem,36.0,2,
Sint-Truiden,2020-12-12,al,Em casa,D,1,2,Charleroi,59.0,3,
Sint-Truiden,2020-12-05,al,Visitante,D,0,1,Club Brugge,43.0,1,
Sint-Truiden,2020-12-01,al,Visitante,D,2,3,Excel Mouscron,72.0,5,
Sint-Truiden,2020-11-28,al,Em casa,E,1,1,Waasland-Bev,42.0,2,
Sint-Truiden,2020-11-23,al,Visitante,E,2,2,OH Leuven,50.0,4,
Sint-Truiden,2020-11-07,al,Em casa,D,1,2,Genk,63.0,3,
Sint-Truiden,2020-10-25,al,Em casa,V,2,0,Standard Liège,45.0,2,
Sint-Truiden,2020-10-17,al,Visitante,D,3,6,Beerschot,63.0,9,
Sint-Truiden,2020-10-03,al,Em casa,E,0,0,Kortrijk,54.0,0,
Sint-Truiden,2020-09-26,al,Visitante,D,0,2,Mechelen,46.0,2,
Sint-Truiden,2020-09-21,al,Visitante,D,0,3,Cercle Brugge,51.0,3,
Sint-Truiden,2020-09-13,al,Em casa,D,2,3,Antwerp,41.0,5,
Sint-Truiden,2020-08-29,al,Visitante,E,1,1,Eupen,74.0,2,
Sint-Truiden,2020-08-24,al,Em casa,E,0,0,Oostende,53.0,0,
Sint-Truiden,2020-08-16,al,Visitante,D,1,3,Anderlecht,45.0,4,
Sint-Truiden,2020-08-09,al,Em casa,V,2,1,Gent,,3,
Cercle Brugge,2021-04-18,al,Visitante,E,1,1,Oostende,45,2,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/e8d2adc4.png
Cercle Brugge,2021-04-10,al,Em casa,V,3,0,OH Leuven,37,3,
Cercle Brugge,2021-04-04,al,Em casa,V,2,1,Beerschot,42,3,
Cercle Brugge,2021-03-21,al,Visitante,D,0,1,Gent,35,1,
Cercle Brugge,2021-03-07,al,Visitante,D,0,2,Genk,35,2,
Cercle Brugge,2021-02-27,al,Em casa,V,2,0,Waasland-Bev,49,2,
Cercle Brugge,2021-02-20,al,Visitante,V,2,1,Excel Mouscron,40,3,
Cercle Brugge,2021-02-14,al,Em casa,E,0,0,Anderlecht,45,0,
Cercle Brugge,2021-02-06,al,Em casa,D,0,1,Mechelen,37,1,
Cercle Brugge,2021-01-31,al,Visitante,D,0,3,Sint-Truiden,57,3,
Cercle Brugge,2021-01-28,al,Em casa,D,1,2,Club Brugge,37,3,
Cercle Brugge,2021-01-23,al,Visitante,V,2,1,Kortrijk,38,3,
Cercle Brugge,2021-01-20,al,Visitante,D,0,1,Antwerp,55,1,
Cercle Brugge,2021-01-17,al,Em casa,D,0,1,Standard Liège,57,1,
Cercle Brugge,2021-01-13,al,Visitante,E,1,1,Beerschot,64,2,
Cercle Brugge,2021-01-09,al,Em casa,D,1,2,Eupen,55,3,
Cercle Brugge,2020-12-26,al,Visitante,D,0,1,Zulte Waregem,51,1,
Cercle Brugge,2020-12-15,al,Em casa,D,3,4,Charleroi,37,7,
Cercle Brugge,2020-12-12,al,Em casa,D,0,1,Oostende,49,1,
Cercle Brugge,2020-12-05,al,Visitante,D,1,2,OH Leuven,52,3,
Cercle Brugge,2020-11-28,al,Em casa,D,1,5,Genk,53,6,
Cercle Brugge,2020-11-25,al,Em casa,D,1,2,Excel Mouscron,57,3,
Cercle Brugge,2020-11-21,al,Visitante,V,2,0,Waasland-Bev,50,2,
Cercle Brugge,2020-11-08,al,Em casa,D,1,3,Zulte Waregem,57,4,
Cercle Brugge,2020-10-31,al,Visitante,D,0,3,Charleroi,47,3,
Cercle Brugge,2020-10-17,al,Em casa,V,5,2,Gent,40,7,
Cercle Brugge,2020-10-03,al,Visitante,V,2,1,Eupen,45,3,
Cercle Brugge,2020-09-27,al,Visitante,D,1,2,Club Brugge,53,3,
Cercle Brugge,2020-09-21,al,Em casa,V,3,0,Sint-Truiden,49,3,
Cercle Brugge,2020-09-13,al,Visitante,D,0,2,Anderlecht,38,2,
Cercle Brugge,2020-08-29,al,Em casa,D,0,1,Kortrijk,48,1,
Cercle Brugge,2020-08-22,al,Visitante,V,3,2,Mechelen,35,5,
Cercle Brugge,2020-08-16,al,Em casa,V,2,1,Antwerp,53,3,
Cercle Brugge,2020-08-08,al,Visitante,D,0,1,Standard Liège,42,1,
Waasland-Bev,2021-04-18,al,Visitante,V,2,1,OH Leuven,43,3,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/0217e4d8.png
Waasland-Bev,2021-04-11,al,Em casa,D,3,4,Kortrijk,59,7,
Waasland-Bev,2021-04-06,al,Em casa,D,2,4,Sint-Truiden,41,6,
Waasland-Bev,2021-04-03,al,Visitante,V,2,0,Oostende,43,2,
Waasland-Bev,2021-03-06,al,Em casa,D,1,2,Beerschot,56,3,
Waasland-Bev,2021-02-27,al,Visitante,D,0,2,Cercle Brugge,51,2,
Waasland-Bev,2021-02-20,al,Em casa,E,1,1,Charleroi,41,2,
Waasland-Bev,2021-02-17,al,Em casa,V,1,0,Eupen,41,1,
Waasland-Bev,2021-02-06,al,Em casa,D,0,2,Club Brugge,44,2,
Waasland-Bev,2021-01-29,al,Visitante,D,2,3,Antwerp,43,5,
Waasland-Bev,2021-01-26,al,Em casa,D,2,3,Mechelen,44,5,
Waasland-Bev,2021-01-22,al,Visitante,E,0,0,Anderlecht,32,0,
Waasland-Bev,2021-01-19,al,Visitante,E,1,1,Excel Mouscron,50,2,
Waasland-Bev,2021-01-16,al,Em casa,D,1,5,Zulte Waregem,53,6,
Waasland-Bev,2021-01-11,al,Visitante,D,1,3,Standard Liège,48,4,
Waasland-Bev,2020-12-27,al,Visitante,E,1,1,Genk,41,2,
Waasland-Bev,2020-12-20,al,Em casa,D,0,3,Antwerp,52,3,
Waasland-Bev,2020-12-16,al,Visitante,D,0,3,Gent,44,3,
Waasland-Bev,2020-12-13,al,Visitante,V,3,2,Mechelen,56,5,
Waasland-Bev,2020-12-05,al,Em casa,V,2,0,Excel Mouscron,58,2,
Waasland-Bev,2020-12-02,al,Visitante,V,2,0,Charleroi,51,2,
Waasland-Bev,2020-11-28,al,Visitante,E,1,1,Sint-Truiden,58,2,
Waasland-Bev,2020-11-24,al,Em casa,V,2,0,Oostende,51,2,
Waasland-Bev,2020-11-21,al,Em casa,D,0,2,Cercle Brugge,50,2,
Waasland-Bev,2020-11-07,al,Visitante,E,1,1,Eupen,31,2,
Waasland-Bev,2020-11-01,al,Em casa,D,1,4,Gent,47,5,
Waasland-Bev,2020-10-03,al,Em casa,E,1,1,Genk,51,2,
Waasland-Bev,2020-09-26,al,Visitante,D,2,3,Beerschot,32,5,
Waasland-Bev,2020-09-19,al,Em casa,D,2,4,Anderlecht,46,6,
Waasland-Bev,2020-09-12,al,Visitante,D,1,4,Club Brugge,36,5,
Waasland-Bev,2020-08-29,al,Em casa,D,1,3,OH Leuven,64,4,
Waasland-Bev,2020-08-22,al,Visitante,D,1,4,Zulte Waregem,45,5,
Waasland-Bev,2020-08-17,al,Em casa,D,1,2,Standard Liège,40,3,
Waasland-Bev,2020-08-09,al,Visitante,V,3,1,Kortrijk,43,4,
Excel Mouscron,2021-04-18,al,Visitante,D,2,4,Club Brugge,28,6,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/f780fd06.png
Excel Mouscron,2021-04-12,al,Em casa,D,2,3,Antwerp,48,5,
Excel Mouscron,2021-04-04,al,Visitante,E,1,1,Charleroi,41,2,
Excel Mouscron,2021-03-20,al,Em casa,D,0,1,Oostende,42,1,
Excel Mouscron,2021-03-07,al,Em casa,V,1,0,Standard Liège,36,1,
Excel Mouscron,2021-02-28,al,Visitante,E,2,2,Beerschot,37,4,
Excel Mouscron,2021-02-20,al,Em casa,D,1,2,Cercle Brugge,60,3,
Excel Mouscron,2021-02-15,al,Visitante,D,0,4,Gent,41,4,
Excel Mouscron,2021-02-05,al,Em casa,D,0,3,Kortrijk,47,3,
Excel Mouscron,2021-01-30,al,Visitante,E,1,1,Eupen,38,2,
Excel Mouscron,2021-01-26,al,Em casa,E,1,1,Anderlecht,30,2,
Excel Mouscron,2021-01-23,al,Visitante,V,2,0,Sint-Truiden,28,2,
Excel Mouscron,2021-01-19,al,Em casa,E,1,1,Waasland-Bev,51,2,
Excel Mouscron,2021-01-16,al,Em casa,V,2,0,Genk,42,2,
Excel Mouscron,2021-01-09,al,Visitante,D,0,1,Zulte Waregem,56,1,
Excel Mouscron,2020-12-27,al,Visitante,D,1,2,Mechelen,40,3,
Excel Mouscron,2020-12-20,al,Visitante,V,1,0,Standard Liège,32,1,
Excel Mouscron,2020-12-15,al,Em casa,E,2,2,OH Leuven,51,4,
Excel Mouscron,2020-12-12,al,Em casa,V,3,1,Beerschot,33,4,
Excel Mouscron,2020-12-08,al,Visitante,D,0,2,OH Leuven,52,2,
Excel Mouscron,2020-12-05,al,Visitante,D,0,2,Waasland-Bev,42,2,
Excel Mouscron,2020-12-01,al,Em casa,V,3,2,Sint-Truiden,28,5,
Excel Mouscron,2020-11-28,al,Em casa,E,0,0,Club Brugge,31,0,
Excel Mouscron,2020-11-25,al,Visitante,V,2,1,Cercle Brugge,43,3,
Excel Mouscron,2020-11-22,al,Visitante,D,1,4,Genk,41,5,
Excel Mouscron,2020-10-18,al,Em casa,D,0,2,Eupen,55,2,
Excel Mouscron,2020-10-04,al,Visitante,D,0,3,Oostende,39,3,
Excel Mouscron,2020-09-27,al,Em casa,E,1,1,Charleroi,29,2,
Excel Mouscron,2020-09-19,al,Em casa,D,0,1,Gent,48,1,
Excel Mouscron,2020-09-13,al,Visitante,D,0,3,Kortrijk,36,3,
Excel Mouscron,2020-08-29,al,Em casa,D,0,1,Zulte Waregem,51,1,
Excel Mouscron,2020-08-23,al,Visitante,E,1,1,Anderlecht,26,2,
Excel Mouscron,2020-08-14,al,Em casa,D,0,1,Mechelen,42,1,
Excel Mouscron,2020-08-08,al,Visitante,E,1,1,Antwerp,37,2,
