data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2019-08-25,Antalyaspor,Denizlispor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-08-25,Trabzonspor,Yeni Malatyaspor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2019-08-25,Rizespor,Sivasspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2019-08-24,Buyuksehyr,Fenerbahce,1.0,2.0,Vitória Visitante,1.0,0.0,H
2019-08-24,Alanyaspor,Kasimpasa,4.0,1.0,Vitória Mandante,1.0,1.0,D
2019-08-24,Ankaragucu,Kayserispor,1.0,1.0,Empate,0.0,0.0,D
2019-08-23,Besiktas,Goztep,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-08-19,Fenerbahce,Gaziantep,5.0,0.0,Vitória Mandante,3.0,0.0,H
2019-08-18,Kasimpasa,Trabzonspor,1.0,1.0,Empate,1.0,1.0,D
2019-08-18,Yeni Malatyaspor,Buyuksehyr,3.0,0.0,Vitória Mandante,0.0,0.0,D
2019-08-18,Goztep,Antalyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-08-18,Konyaspor,Ankaragucu,0.0,0.0,Empate,0.0,0.0,D
2019-08-17,Sivasspor,Besiktas,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-08-17,Kayserispor,Alanyaspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-08-17,Genclerbirligi,Rizespor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-08-16,Denizlispor,Galatasaray,2.0,0.0,Vitória Mandante,0.0,0.0,D
2019-08-12,Kasimpasa,Besiktas,2.0,3.0,Vitória Visitante,1.0,1.0,D
2019-08-12,Antalyaspor,Trabzonspor,1.0,3.0,Vitória Visitante,1.0,3.0,A
2019-08-12,Konyaspor,Gaziantep,0.0,0.0,Empate,0.0,0.0,D
2019-08-12,Denizlispor,Buyuksehyr,1.0,1.0,Empate,0.0,0.0,D
2019-08-11,Fenerbahce,Kasimpasa,3.0,2.0,Vitória Mandante,2.0,1.0,H
2019-08-04,Rizespor,Besiktas,2.0,7.0,Vitória Visitante,1.0,2.0,A
2019-08-03,Sivasspor,Yeni Malatyaspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2019-08-02,Kayserispor,Fenerbahce,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-07-12,Galatasaray,Alanyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2019-07-12,Ankaragucu,Goztep,1.0,3.0,Vitória Visitante,1.0,1.0,D
2019-07-12,Yeni Malatyaspor,Sivasspor,1.0,3.0,Vitória Visitante,1.0,2.0,A
2019-07-04,Buyuksehyr,Konyaspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2019-07-04,Ankaragucu,Fenerbahce,1.0,1.0,Empate,1.0,0.0,H
2019-07-04,Kasimpasa,Erzurum BB,2.0,1.0,Vitória Mandante,1.0,0.0,H
2019-07-04,Goztep,Akhisar Belediyespor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-06-12,Fenerbahce,Genclerbirligi,5.0,2.0,Vitória Mandante,3.0,1.0,H
2019-06-10,Sivasspor,Ankaragucu,3.0,1.0,Vitória Mandante,1.0,1.0,D
2019-06-10,Besiktas,Alanyaspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2019-06-10,Gaziantep,Buyuksehyr,1.0,2.0,Vitória Visitante,1.0,1.0,D
2019-06-10,Rizespor,Trabzonspor,1.0,2.0,Vitória Visitante,1.0,0.0,H
2019-06-05,Alanyaspor,Konyaspor,2.0,4.0,Vitória Visitante,1.0,2.0,A
2019-06-05,Trabzonspor,Kayserispor,4.0,2.0,Vitória Mandante,2.0,1.0,H
2019-06-04,Galatasaray,Yeni Malatyaspor,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-06-04,Alanyaspor,Bursaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-06-04,Sivasspor,Kayserispor,1.0,3.0,Vitória Visitante,0.0,3.0,A
2019-05-26,Yeni Malatyaspor,Bursaspor,1.0,2.0,Vitória Visitante,0.0,2.0,A
2019-05-26,Fenerbahce,Antalyaspor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2019-05-26,Goztep,Ankaragucu,2.0,1.0,Vitória Mandante,1.0,0.0,H
2019-05-26,Kayserispor,Erzurum BB,0.0,2.0,Vitória Visitante,0.0,2.0,A
2019-05-25,Konyaspor,Akhisar Belediyespor,0.0,0.0,Empate,0.0,0.0,D
2019-05-24,Rizespor,Trabzonspor,2.0,3.0,Vitória Visitante,1.0,3.0,A
2019-05-24,Sivasspor,Galatasaray,4.0,3.0,Vitória Mandante,2.0,2.0,D
2019-05-24,Besiktas,Kasimpasa,3.0,2.0,Vitória Mandante,3.0,1.0,H
2019-05-24,Buyuksehyr,Alanyaspor,1.0,1.0,Empate,1.0,1.0,D
2019-05-20,Erzurum BB,Fenerbahce,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-05-20,Ankaragucu,Sivasspor,3.0,1.0,Vitória Mandante,2.0,0.0,H
2019-05-19,Galatasaray,Buyuksehyr,2.0,1.0,Vitória Mandante,0.0,1.0,A
2019-05-19,Bursaspor,Goztep,0.0,0.0,Empate,0.0,0.0,D
2019-05-19,Alanyaspor,Rizespor,1.0,1.0,Empate,1.0,0.0,H
2019-05-19,Akhisar Belediyespor,Kayserispor,2.0,2.0,Empate,1.0,0.0,H
2019-05-18,Trabzonspor,Besiktas,2.0,1.0,Vitória Mandante,0.0,0.0,D
2019-05-18,Antalyaspor,Yeni Malatyaspor,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-05-17,Kasimpasa,Konyaspor,1.0,1.0,Empate,0.0,1.0,A
2019-05-13,Besiktas,Alanyaspor,2.0,1.0,Vitória Mandante,1.0,1.0,D
2019-05-10,Genclerbirligi,Galatasaray,0.0,0.0,Empate,0.0,0.0,D
2019-05-10,Kasimpasa,Konyaspor,1.0,4.0,Vitória Visitante,1.0,3.0,A
2019-05-10,Goztep,Kayserispor,4.0,0.0,Vitória Mandante,3.0,0.0,H
2019-05-05,Akhisar Belediyespor,Yeni Malatyaspor,0.0,2.0,Vitória Visitante,0.0,0.0,D
2019-05-05,Galatasaray,Besiktas,2.0,0.0,Vitória Mandante,1.0,0.0,H
2019-05-05,Goztep,Antalyaspor,4.0,1.0,Vitória Mandante,2.0,1.0,H
2019-05-04,Trabzonspor,Antalyaspor,4.0,1.0,Vitória Mandante,1.0,1.0,D
2019-04-29,Konyaspor,Galatasaray,0.0,0.0,Empate,0.0,0.0,D
2019-04-29,Yeni Malatyaspor,Kasimpasa,2.0,1.0,Vitória Mandante,0.0,1.0,A
2019-04-28,Bursaspor,Akhisar Belediyespor,0.0,0.0,Empate,0.0,0.0,D
2019-04-28,Besiktas,Ankaragucu,4.0,1.0,Vitória Mandante,1.0,0.0,H
2019-04-28,Kayserispor,Alanyaspor,1.0,1.0,Empate,1.0,1.0,D
2019-04-27,Antalyaspor,Erzurum BB,1.0,1.0,Empate,1.0,0.0,H
2019-04-27,Fenerbahce,Trabzonspor,1.0,1.0,Empate,0.0,1.0,A
2019-04-27,Rizespor,Sivasspor,0.0,0.0,Empate,0.0,0.0,D
2019-04-26,Buyuksehyr,Goztep,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-04-22,Sivasspor,Besiktas,1.0,2.0,Vitória Visitante,1.0,1.0,D
2019-04-21,Alanyaspor,Fenerbahce,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-04-21,Ankaragucu,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2019-04-21,Buyuksehyr,Rizespor,1.0,1.0,Empate,0.0,0.0,D
2019-04-20,Trabzonspor,Yeni Malatyaspor,2.0,1.0,Vitória Mandante,1.0,1.0,D
2019-04-20,Goztep,Erzurum BB,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-04-20,Akhisar Belediyespor,Antalyaspor,1.0,2.0,Vitória Visitante,0.0,2.0,A
2019-04-20,Galatasaray,Kayserispor,3.0,1.0,Vitória Mandante,3.0,1.0,H
2019-04-19,Kasimpasa,Bursaspor,1.0,1.0,Empate,0.0,0.0,D
2019-04-15,Erzurum BB,Akhisar Belediyespor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2019-04-14,Antalyaspor,Kasimpasa,1.0,0.0,Vitória Mandante,1.0,0.0,H
2019-04-14,Yeni Malatyaspor,Alanyaspor,1.0,1.0,Empate,1.0,1.0,D
2019-04-14,Kayserispor,Ankaragucu,0.0,2.0,Vitória Visitante,0.0,0.0,D
2019-04-14,Fenerbahce,Galatasaray,1.0,1.0,Empate,0.0,0.0,D
2019-04-13,Besiktas,Buyuksehyr,2.0,1.0,Vitória Mandante,1.0,1.0,D
2019-04-13,Konyaspor,Sivasspor,1.0,1.0,Empate,1.0,1.0,D
2019-04-13,Rizespor,Goztep,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-04-11,Ankaragucu,Gaziantep,1.0,2.0,Vitória Visitante,0.0,1.0,A
2019-04-10,Yeni Malatyaspor,Denizlispor,5.0,1.0,Vitória Mandante,2.0,0.0,H
2019-04-10,Fenerbahce,Antalyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-04-05,Ankaragucu,Rizespor,2.0,2.0,Empate,0.0,1.0,A
2019-04-05,Erzurum BB,Bursaspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2019-04-05,Kasimpasa,Fenerbahce,1.0,3.0,Vitória Visitante,1.0,1.0,D
2019-04-03,Akhisar Belediyespor,Alanyaspor,3.0,1.0,Vitória Mandante,0.0,0.0,D
2019-04-03,Kasimpasa,Trabzonspor,2.0,2.0,Empate,0.0,2.0,A
2019-04-02,Bursaspor,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2019-03-17,Yeni Malatyaspor,Ankaragucu,3.0,1.0,Vitória Mandante,0.0,0.0,D
2019-03-17,Bursaspor,Galatasaray,2.0,3.0,Vitória Visitante,2.0,1.0,H
2019-03-17,Kayserispor,Buyuksehyr,1.0,1.0,Empate,1.0,0.0,H
2019-03-16,Antalyaspor,Alanyaspor,3.0,0.0,Vitória Mandante,2.0,0.0,H
2019-03-16,Besiktas,Goztep,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-03-16,Akhisar Belediyespor,Kasimpasa,2.0,3.0,Vitória Visitante,1.0,1.0,D
2019-03-16,Erzurum BB,Trabzonspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-03-16,Konyaspor,Rizespor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-03-15,Fenerbahce,Sivasspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2019-03-11,Denizlispor,Sivasspor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-03-11,Kayserispor,Fenerbahce,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-03-11,Kasimpasa,Yeni Malatyaspor,2.0,2.0,Empate,1.0,0.0,H
2019-03-05,Sivasspor,Buyuksehyr,0.0,0.0,Empate,0.0,0.0,D
2019-03-03,Konyaspor,Goztep,1.0,1.0,Empate,1.0,0.0,H
2019-03-03,Erzurum BB,Galatasaray,1.0,1.0,Empate,1.0,0.0,H
2019-03-03,Yeni Malatyaspor,Buyuksehyr,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-03-02,Erzurum BB,Rizespor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-03-02,Antalyaspor,Besiktas,2.0,6.0,Vitória Visitante,0.0,3.0,A
2019-03-02,Akhisar Belediyespor,Buyuksehyr,0.0,3.0,Vitória Visitante,0.0,2.0,A
2019-02-25,Besiktas,Fenerbahce,3.0,3.0,Empate,3.0,0.0,H
2019-02-24,Ankaragucu,Erzurum BB,2.0,1.0,Vitória Mandante,1.0,0.0,H
2019-02-24,Konyaspor,Kayserispor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-02-24,Galatasaray,Akhisar Belediyespor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2019-02-23,Alanyaspor,Kasimpasa,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-02-23,Buyuksehyr,Bursaspor,3.0,0.0,Vitória Mandante,2.0,0.0,H
2019-02-23,Sivasspor,Antalyaspor,1.0,2.0,Vitória Visitante,0.0,2.0,A
2019-02-22,Rizespor,Yeni Malatyaspor,3.0,0.0,Vitória Mandante,1.0,0.0,H
2019-02-22,Goztep,Trabzonspor,1.0,3.0,Vitória Visitante,0.0,1.0,A
2019-02-18,Antalyaspor,Buyuksehyr,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-02-17,Trabzonspor,Alanyaspor,0.0,2.0,Vitória Visitante,0.0,0.0,D
2019-02-17,Erzurum BB,Sivasspor,4.0,2.0,Vitória Mandante,2.0,1.0,H
2019-02-17,Kasimpasa,Galatasaray,1.0,4.0,Vitória Visitante,1.0,2.0,A
2019-02-17,Kayserispor,Goztep,2.0,1.0,Vitória Mandante,1.0,0.0,H
2019-02-16,Fenerbahce,Konyaspor,1.0,1.0,Empate,1.0,1.0,D
2019-02-16,Bursaspor,Rizespor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-02-16,Akhisar Belediyespor,Ankaragucu,0.0,0.0,Empate,0.0,0.0,D
2019-02-15,Yeni Malatyaspor,Besiktas,1.0,2.0,Vitória Visitante,0.0,0.0,D
2019-02-12,Besiktas,Kayserispor,4.0,1.0,Vitória Mandante,3.0,0.0,H
2019-02-11,Antalyaspor,Besiktas,1.0,2.0,Vitória Visitante,0.0,2.0,A
2019-02-11,Konyaspor,Genclerbirligi,1.0,1.0,Empate,1.0,0.0,H
2019-02-11,Trabzonspor,Goztep,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-02-11,Alanyaspor,Buyuksehyr,0.0,0.0,Empate,0.0,0.0,D
2019-02-03,Fenerbahce,Rizespor,3.0,2.0,Vitória Mandante,2.0,1.0,H
2019-02-03,Kayserispor,Besiktas,2.0,2.0,Empate,0.0,1.0,A
2019-02-03,Bursaspor,Sivasspor,3.0,2.0,Vitória Mandante,1.0,1.0,D
2019-02-02,Kasimpasa,Sivasspor,1.0,3.0,Vitória Visitante,1.0,1.0,D
2019-02-02,Trabzonspor,Ankaragucu,1.0,0.0,Vitória Mandante,1.0,0.0,H
2019-02-02,Yeni Malatyaspor,Kayserispor,1.0,1.0,Empate,1.0,1.0,D
2019-02-02,Alanyaspor,Galatasaray,1.0,1.0,Empate,1.0,0.0,H
2019-01-28,Fenerbahce,Yeni Malatyaspor,3.0,2.0,Vitória Mandante,2.0,2.0,D
2019-01-28,Ankaragucu,Alanyaspor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2019-01-28,Buyuksehyr,Kasimpasa,2.0,0.0,Vitória Mandante,1.0,0.0,H
2019-01-27,Rizespor,Akhisar Belediyespor,3.0,1.0,Vitória Mandante,0.0,1.0,A
2019-01-27,Sivasspor,Trabzonspor,1.0,1.0,Empate,0.0,0.0,D
2019-01-27,Konyaspor,Antalyaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2019-01-26,Kayserispor,Bursaspor,1.0,1.0,Empate,0.0,1.0,A
2019-01-26,Goztep,Galatasaray,0.0,1.0,Vitória Visitante,0.0,0.0,D
2019-01-25,Besiktas,Erzurum BB,1.0,1.0,Empate,0.0,0.0,D
2019-01-21,Kasimpasa,Rizespor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2019-01-21,Bursaspor,Fenerbahce,1.0,1.0,Empate,0.0,1.0,A
2019-01-20,Alanyaspor,Sivasspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2019-01-20,Trabzonspor,Buyuksehyr,2.0,4.0,Vitória Visitante,0.0,2.0,A
2019-01-19,Yeni Malatyaspor,Goztep,3.0,2.0,Vitória Mandante,2.0,2.0,D
2019-01-19,Galatasaray,Ankaragucu,6.0,0.0,Vitória Mandante,3.0,0.0,H
2019-01-19,Erzurum BB,Konyaspor,1.0,2.0,Vitória Visitante,0.0,1.0,A
2019-01-19,Antalyaspor,Kayserispor,0.0,0.0,Empate,0.0,0.0,D
2019-01-18,Akhisar Belediyespor,Besiktas,1.0,3.0,Vitória Visitante,0.0,1.0,A
2019-01-12,Gaziantep,Denizlispor,1.0,2.0,Vitória Visitante,0.0,0.0,D
2019-01-12,Trabzonspor,Galatasaray,1.0,1.0,Empate,0.0,0.0,D
2019-01-12,Buyuksehyr,Antalyaspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2019-01-11,Galatasaray,Rizespor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2019-01-09,Yeni Malatyaspor,Alanyaspor,2.0,3.0,Vitória Visitante,0.0,3.0,A
2019-01-09,Fenerbahce,Trabzonspor,1.0,1.0,Empate,1.0,1.0,D
2019-01-09,Sivasspor,Gaziantep,1.0,1.0,Empate,0.0,1.0,A
2019-01-09,Genclerbirligi,Buyuksehyr,1.0,2.0,Vitória Visitante,1.0,0.0,H
2019-01-03,Antalyaspor,Ankaragucu,2.0,4.0,Vitória Visitante,2.0,3.0,A
2019-01-02,Fenerbahce,Goztep,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-12-24,Antalyaspor,Fenerbahce,0.0,0.0,Empate,0.0,0.0,D
2018-12-24,Akhisar Belediyespor,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-12-23,Trabzonspor,Rizespor,4.0,1.0,Vitória Mandante,1.0,0.0,H
2018-12-23,Galatasaray,Sivasspor,4.0,2.0,Vitória Mandante,2.0,2.0,D
2018-12-23,Erzurum BB,Kayserispor,1.0,1.0,Empate,1.0,1.0,D
2018-12-23,Bursaspor,Yeni Malatyaspor,1.0,1.0,Empate,1.0,0.0,H
2018-12-22,Alanyaspor,Buyuksehyr,1.0,1.0,Empate,0.0,1.0,A
2018-12-22,Ankaragucu,Goztep,0.0,3.0,Vitória Visitante,0.0,0.0,D
2018-12-22,Kasimpasa,Besiktas,4.0,1.0,Vitória Mandante,2.0,0.0,H
2018-12-17,Fenerbahce,Erzurum BB,2.0,2.0,Empate,2.0,0.0,H
2018-12-16,Yeni Malatyaspor,Antalyaspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-12-16,Kayserispor,Akhisar Belediyespor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-12-16,Besiktas,Trabzonspor,2.0,2.0,Empate,0.0,1.0,A
2018-12-15,Sivasspor,Ankaragucu,4.0,0.0,Vitória Mandante,2.0,0.0,H
2018-12-15,Rizespor,Alanyaspor,1.0,1.0,Empate,0.0,1.0,A
2018-12-15,Konyaspor,Kasimpasa,3.0,2.0,Vitória Mandante,0.0,0.0,D
2018-12-15,Buyuksehyr,Galatasaray,1.0,1.0,Empate,1.0,1.0,D
2018-12-14,Goztep,Bursaspor,0.0,0.0,Empate,0.0,0.0,D
2018-12-08,Goztep,Yeni Malatyaspor,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-12-08,Buyuksehyr,Trabzonspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-12-08,Konyaspor,Erzurum BB,3.0,2.0,Vitória Mandante,2.0,1.0,H
2018-12-08,Besiktas,Akhisar Belediyespor,2.0,1.0,Vitória Mandante,2.0,0.0,H
2018-12-05,Konyaspor,Goztep,1.0,1.0,Empate,0.0,0.0,D
2018-12-05,Kasimpasa,Genclerbirligi,3.0,1.0,Vitória Mandante,1.0,0.0,H
2018-12-05,Galatasaray,Yeni Malatyaspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-12-03,Akhisar Belediyespor,Trabzonspor,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-12-02,Galatasaray,Antalyaspor,3.0,0.0,Vitória Mandante,3.0,0.0,H
2018-11-30,Konyaspor,Alanyaspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-11-30,Rizespor,Ankaragucu,1.0,1.0,Empate,0.0,1.0,A
2018-11-26,Goztep,Buyuksehyr,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-11-25,Akhisar Belediyespor,Bursaspor,2.0,4.0,Vitória Visitante,2.0,1.0,H
2018-11-25,Kasimpasa,Yeni Malatyaspor,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-11-25,Sivasspor,Rizespor,1.0,1.0,Empate,0.0,0.0,D
2018-11-25,Trabzonspor,Fenerbahce,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-11-24,Alanyaspor,Kayserispor,5.0,0.0,Vitória Mandante,1.0,0.0,H
2018-11-24,Ankaragucu,Besiktas,1.0,4.0,Vitória Visitante,0.0,3.0,A
2018-11-24,Erzurum BB,Antalyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-11-23,Galatasaray,Konyaspor,1.0,1.0,Empate,0.0,0.0,D
2018-11-11,Antalyaspor,Akhisar Belediyespor,1.0,2.0,Vitória Visitante,0.0,0.0,D
2018-11-11,Fenerbahce,Alanyaspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-11-11,Bursaspor,Kasimpasa,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-11-11,Besiktas,Sivasspor,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-11-08,Sivasspor,Alanyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-11-08,Rizespor,Kasimpasa,2.0,3.0,Vitória Visitante,1.0,0.0,H
2018-11-08,Fenerbahce,Bursaspor,2.0,1.0,Vitória Mandante,2.0,1.0,H
2018-11-05,Antalyaspor,Buyuksehyr,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-11-03,Kayserispor,Karabukspor,3.0,2.0,Vitória Mandante,1.0,1.0,D
2018-11-03,Yeni Malatyaspor,Fenerbahce,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-11-03,Goztep,Antalyaspor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-11-03,Galatasaray,Konyaspor,2.0,1.0,Vitória Mandante,0.0,1.0,A
2018-11-02,Kayserispor,Sivasspor,1.0,1.0,Empate,0.0,0.0,D
2018-11-02,Buyuksehyr,Fenerbahce,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-11-02,Akhisar Belediyespor,Bursaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-11-02,Alanyaspor,Konyaspor,1.0,2.0,Vitória Visitante,1.0,2.0,A
2018-10-29,Besiktas,Rizespor,4.0,1.0,Vitória Mandante,2.0,0.0,H
2018-10-29,Akhisar Belediyespor,Goztep,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-10-28,Yeni Malatyaspor,Galatasaray,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-10-28,Kayserispor,Sivasspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-10-28,Fenerbahce,Ankaragucu,1.0,3.0,Vitória Visitante,0.0,1.0,A
2018-10-27,Konyaspor,Buyuksehyr,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-10-27,Erzurum BB,Kasimpasa,1.0,1.0,Empate,1.0,0.0,H
2018-10-27,Antalyaspor,Trabzonspor,1.0,1.0,Empate,1.0,1.0,D
2018-10-26,Bursaspor,Alanyaspor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-10-22,Trabzonspor,Erzurum BB,0.0,0.0,Empate,0.0,0.0,D
2018-10-21,Alanyaspor,Antalyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-10-21,Ankaragucu,Yeni Malatyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-10-21,Goztep,Besiktas,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-10-21,Rizespor,Konyaspor,1.0,1.0,Empate,1.0,0.0,H
2018-10-20,Sivasspor,Fenerbahce,0.0,0.0,Empate,0.0,0.0,D
2018-10-20,Kasimpasa,Akhisar Belediyespor,5.0,0.0,Vitória Mandante,0.0,0.0,D
2018-10-20,Buyuksehyr,Kayserispor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-10-19,Galatasaray,Bursaspor,1.0,1.0,Empate,0.0,0.0,D
2018-10-12,Kasimpasa,Kayserispor,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-10-12,Ankaragucu,Buyuksehyr,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-10-11,Kayserispor,Galatasaray,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-10-11,Konyaspor,Ankaragucu,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-10-11,Erzurum BB,Goztep,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-10-11,Rizespor,Buyuksehyr,1.0,2.0,Vitória Visitante,0.0,0.0,D
2018-10-08,Ankaragucu,Galatasaray,1.0,3.0,Vitória Visitante,1.0,2.0,A
2018-10-03,Sivasspor,Kasimpasa,2.0,2.0,Empate,1.0,1.0,D
2018-10-03,Besiktas,Genclerbirligi,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-10-03,Osmanlispor,Bursaspor,2.0,1.0,Vitória Mandante,2.0,0.0,H
2018-10-02,Goztep,Osmanlispor,3.0,3.0,Empate,2.0,1.0,H
2018-10-02,Genclerbirligi,Trabzonspor,0.0,0.0,Empate,0.0,0.0,D
2018-10-02,Besiktas,Karabukspor,5.0,0.0,Vitória Mandante,2.0,0.0,H
2018-09-30,Sivasspor,Bursaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-30,Goztep,Konyaspor,3.0,2.0,Vitória Mandante,2.0,0.0,H
2018-09-30,Rizespor,Fenerbahce,3.0,0.0,Vitória Mandante,3.0,0.0,H
2018-09-29,Trabzonspor,Kasimpasa,4.0,2.0,Vitória Mandante,1.0,2.0,A
2018-09-29,Alanyaspor,Akhisar Belediyespor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-09-29,Besiktas,Kayserispor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-28,Galatasaray,Erzurum BB,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-09-24,Fenerbahce,Besiktas,1.0,1.0,Empate,0.0,1.0,A
2018-09-23,Akhisar Belediyespor,Galatasaray,3.0,0.0,Vitória Mandante,0.0,0.0,D
2018-09-23,Antalyaspor,Sivasspor,2.0,1.0,Vitória Mandante,2.0,1.0,H
2018-09-23,Kasimpasa,Alanyaspor,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-09-22,Yeni Malatyaspor,Rizespor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-22,Kayserispor,Konyaspor,0.0,2.0,Vitória Visitante,0.0,2.0,A
2018-09-22,Trabzonspor,Goztep,1.0,2.0,Vitória Visitante,0.0,2.0,A
2018-09-21,Erzurum BB,Ankaragucu,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-09-21,Bursaspor,Buyuksehyr,0.0,0.0,Empate,0.0,0.0,D
2018-09-17,Alanyaspor,Trabzonspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-16,Sivasspor,Erzurum BB,2.0,2.0,Empate,1.0,1.0,D
2018-09-16,Rizespor,Bursaspor,1.0,1.0,Empate,0.0,1.0,A
2018-09-16,Konyaspor,Fenerbahce,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-09-16,Buyuksehyr,Antalyaspor,4.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-15,Ankaragucu,Akhisar Belediyespor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-15,Besiktas,Yeni Malatyaspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-09-15,Goztep,Kayserispor,2.0,0.0,Vitória Mandante,2.0,0.0,H
